data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.023622047244094488,0.13375367,42.969086021505376,72.567049420653
2024-02-29,0.28346456692913385,0.26422146,114.36637931034483,108.15972566951507
2024-03-31,0.36220472440944884,0.39771283,134.98387096774192,144.57725911972557
2024-04-30,0.6141732283464567,0.5577483,204.275,188.23624601060772
2024-05-31,0.7874015748031497,0.7802148,249.9543010752688,248.92691272095541
2024-06-30,0.7795275590551181,0.8952166,248.35,280.3003408656646
2024-07-31,0.8031496062992126,0.8600784,255.46505376344084,270.71435616915267
2024-08-31,0.7086614173228346,0.736108,228.71236559139783,236.89422308040457
2024-09-30,0.5590551181102362,0.5662324,188.0097222222222,190.55076826802826
2024-10-31,0.4094488188976378,0.23549365,146.7271505376344,100.32254360876442
2024-11-30,0.10236220472440945,0.1638443,64.27777777777777,80.7760186621779
2024-12-31,0.031496062992125984,0.10321338,45.26478494623656,64.23540793030479
