data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2024-01-31,0.06299212598425197,0.14168237,66.06854838709677,84.80465860214204
2024-02-29,0.4015748031496063,0.16730972,147.78735632183907,91.0723700210332
2024-03-31,0.5039370078740157,0.48375443,173.11693548387098,168.46564402315084
2024-04-30,0.5905511811023622,0.80345,193.85833333333332,246.65398297434854
2024-05-31,0.8740157480314961,0.73344916,264.4139784946237,229.53379407837508
2024-06-30,0.9448818897637795,0.8925499,280.38194444444446,268.445251789625
2024-07-31,0.905511811023622,0.9122235,270.79569892473114,273.256859596298
2024-08-31,0.8267716535433071,0.72485447,251.71774193548387,227.43177968840448
2024-09-30,0.6377952755905512,0.57676756,206.58333333333334,191.21398209708354
2024-10-31,0.48031496062992124,0.383643,167.65994623655914,143.98126903604918
2024-11-30,0.10236220472440945,0.19833955,75.10833333333333,98.66137522118547
2024-12-31,0.047244094488188976,0.09741173,61.30510752688172,73.97733292004635
