data,ghi_real_normalizado,ghi_previsto_deepnpts_aprox_normalizado,ghi_real_wm2,ghi_previsto_deepnpts_aprox_wm2
2024-01-31,0.06299212598425197,0.11328029,66.06854838709677,77.85832613441212
2024-02-29,0.4015748031496063,0.26854932,147.78735632183907,115.83266582972902
2024-03-31,0.5039370078740157,0.40503016,173.11693548387098,149.21195316078362
2024-04-30,0.5905511811023622,0.6705511,193.85833333333332,214.15074270298726
2024-05-31,0.8740157480314961,0.7890432,264.4139784946237,243.1304940174344
2024-06-30,0.9448818897637795,0.91526836,280.38194444444446,274.00154077870553
2024-07-31,0.905511811023622,0.90039474,270.79569892473114,270.3638802020941
2024-08-31,0.8267716535433071,0.6670965,251.71774193548387,213.30584064654767
2024-09-30,0.6377952755905512,0.6006059,206.58333333333334,197.04415469071878
2024-10-31,0.48031496062992124,0.37428212,167.65994623655914,141.69186712240662
2024-11-30,0.10236220472440945,0.22435851,75.10833333333333,105.02486499609246
2024-12-31,0.047244094488188976,0.04153566,61.30510752688172,60.31165368668735
