data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.06299212598425197,0.49005383,66.06854838709677,170.00629760909789
2024-02-29,0.4015748031496063,0.48970297,147.78735632183907,169.92048667455396
2024-03-31,0.5039370078740157,0.4915885,173.11693548387098,170.38163389333636
2024-04-30,0.5905511811023622,0.49397904,193.85833333333332,170.9662896728804
2024-05-31,0.8740157480314961,0.4959654,264.4139784946237,171.45209487107013
2024-06-30,0.9448818897637795,0.4979834,280.38194444444446,171.94564076513052
2024-07-31,0.905511811023622,0.49930122,270.79569892473114,172.2679438072267
2024-08-31,0.8267716535433071,0.49917915,251.71774193548387,172.2380889199514
2024-09-30,0.6377952755905512,0.4981265,206.58333333333334,171.98064153873793
2024-10-31,0.48031496062992124,0.49634537,167.65994623655914,171.54502695426345
2024-11-30,0.10236220472440945,0.49435017,75.10833333333333,171.05705698519466
2024-12-31,0.047244094488188976,0.49152952,61.30510752688172,170.36720937626657
