data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2
2024-01-31,0.25196850393700787,0.25196850393700787,183.4516129032258,0.4538015,223.46413687880963,0.3433452287459257,201.82969995771845,0.15459386,164.86005423782814,0.54218215,240.77474338785615
2024-02-29,0.4881889763779528,0.4881889763779528,230.89511494252872,0.41378486,215.62630562067673,0.4319264768377448,219.1795994411649,0.41833332,216.51718636301737,0.5408799,240.51968068405185
2024-03-31,0.8188976377952756,0.8188976377952756,295.6760752688172,0.6420949,260.3440814395585,0.5651408635722601,245.2715350300275,0.66597193,265.02073690078913,0.55626005,243.53210103551868
2024-04-30,0.9291338582677166,0.9291338582677166,316.1097222222222,0.9372202,318.1485772938818,0.8887305875153046,308.6511927479741,0.90430164,311.7010058831143,0.5864402,249.44331461944248
2024-05-31,0.9448818897637795,0.9448818897637795,320.3938172043011,0.9256992,315.8920171931386,0.9415467831929758,318.9959971602554,0.8876189,308.43345278132983,0.61784,255.59341016259566
2024-06-30,0.7165354330708661,0.7165354330708661,274.2277777777778,0.8302205,297.19116251114554,0.9855770246059452,327.6199472535647,0.9041396,311.66926313816543,0.6297567,257.92746505589895
2024-07-31,0.5354330708661418,0.5354330708661418,240.14650537634407,0.75818825,283.0826156139374,0.7533981701517956,282.14441068418023,0.7810707,287.56447172164917,0.6228413,256.5729873024168
2024-08-31,0.6929133858267716,0.6929133858267716,270.51747311827955,0.75656927,282.765515048177,0.5038686636760179,233.27050171621016,0.5958737,251.29100154756858,0.60445374,252.97152247167725
2024-09-30,0.4094488188976378,0.4094488188976378,214.35277777777776,0.50919676,234.31408495351832,0.4739418974223019,227.40891816944907,0.50969535,234.4117414674932,0.60304713,252.6960178604049
2024-10-31,0.4645669291338583,0.4645669291338583,225.2016129032258,0.42407268,217.64132199468472,0.3996961963209221,212.86683980708835,0.33687386,200.56219002608492,0.58998716,250.13803593846418
2024-11-30,0.4094488188976378,0.4094488188976378,215.38194444444443,0.5023605,232.9751108283157,0.3745653400192202,207.94460355325378,0.341054,201.38092869692434,0.58578426,249.31483763961063
2024-12-31,0.2677165354330709,0.2677165354330709,187.47311827956986,0.4357677,219.9319597241539,0.4747934137227287,227.57569976870593,0.4845758,229.4917210701813,0.57257384,246.7273894844036
