data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.25196850393700787,0.15459386,183.4516129032258,164.86005423782814
2024-02-29,0.4881889763779528,0.41833332,230.89511494252872,216.51718636301737
2024-03-31,0.8188976377952756,0.66597193,295.6760752688172,265.02073690078913
2024-04-30,0.9291338582677166,0.90430164,316.1097222222222,311.7010058831143
2024-05-31,0.9448818897637795,0.8876189,320.3938172043011,308.43345278132983
2024-06-30,0.7165354330708661,0.9041396,274.2277777777778,311.66926313816543
2024-07-31,0.5354330708661418,0.7810707,240.14650537634407,287.56447172164917
2024-08-31,0.6929133858267716,0.5958737,270.51747311827955,251.29100154756858
2024-09-30,0.4094488188976378,0.50969535,214.35277777777776,234.4117414674932
2024-10-31,0.4645669291338583,0.33687386,225.2016129032258,200.56219002608492
2024-11-30,0.4094488188976378,0.341054,215.38194444444443,201.38092869692434
2024-12-31,0.2677165354330709,0.4845758,187.47311827956986,229.4917210701813
