particao,Localidade,Modelo,horizonte_h,escopo,versao_previsao,N_previsoes,MAE_wm2,RMSE_wm2,nRMSE,nRMSE_percentual,R2
validacao_2023,Lucid AMP 1 Casa Grande,Persistência,48,todas_horas,bruta,17424,32.48651285583104,87.23996846775725,0.35152131511600077,35.152131511600075,0.9294935082627142
validacao_2023,Lucid AMP 1 Casa Grande,Persistência,48,todas_horas,pos_processada,17424,32.86289026629936,87.29909261496236,0.35175954764113443,35.17595476411344,0.9293979087605427
validacao_2023,Lucid AMP 1 Casa Grande,Sazonal Ingênuo,48,todas_horas,bruta,17424,36.80282943067034,95.92674548183825,0.3865234744902074,38.65234744902074,0.9147533097171123
validacao_2023,Lucid AMP 1 Casa Grande,Sazonal Ingênuo,48,todas_horas,pos_processada,17424,37.17200413223141,95.979228686743,0.38673494826230576,38.67349482623057,0.914660004280795
validacao_2023,Lucid AMP 1 Casa Grande,XGBoost,48,todas_horas,bruta,17424,31.68900409816323,66.33433506797664,0.2672849739630362,26.72849739630362,0.9592361808633513
validacao_2023,Lucid AMP 1 Casa Grande,XGBoost,48,todas_horas,pos_processada,17424,31.676362208222812,66.38159358510494,0.26747539558265787,26.747539558265785,0.9591780775035114
validacao_2023,Lucid AMP 1 Casa Grande,LSTM,48,todas_horas,bruta,17424,37.28158034801561,72.54726193843332,0.2923190983739092,29.23190983739092,0.9512426427631464
validacao_2023,Lucid AMP 1 Casa Grande,LSTM,48,todas_horas,pos_processada,17424,35.30796914755793,72.12395399727572,0.2906134379204697,29.06134379204697,0.9518099739438386
validacao_2023,Lucid AMP 1 Casa Grande,TimesNet,48,todas_horas,bruta,17424,34.81977657046335,67.89272660835088,0.2735642958536725,27.35642958536725,0.9572983548971624
validacao_2023,Lucid AMP 1 Casa Grande,TimesNet,48,todas_horas,pos_processada,17424,30.86818483373714,67.56764274884101,0.2722544156711718,27.22544156711718,0.9577063037989955
validacao_2023,Lucid AMP 1 Casa Grande,Persistência,48,diurno_elevacao_gt_0,bruta,8744,64.5336230558097,123.14405072033873,0.24948726777322608,24.94872677732261,0.8389878934336628
validacao_2023,Lucid AMP 1 Casa Grande,Persistência,48,diurno_elevacao_gt_0,pos_processada,8744,64.5336230558097,123.14405072033873,0.24948726777322608,24.94872677732261,0.8389878934336628
validacao_2023,Lucid AMP 1 Casa Grande,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,8744,73.12031107044831,135.4052237640718,0.2743281475760411,27.432814757604113,0.805328444095724
validacao_2023,Lucid AMP 1 Casa Grande,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,8744,73.12031107044831,135.4052237640718,0.2743281475760411,27.432814757604113,0.805328444095724
validacao_2023,Lucid AMP 1 Casa Grande,XGBoost,48,diurno_elevacao_gt_0,bruta,8744,62.16925150000849,93.58821918281954,0.18960777206127014,18.960777206127013,0.9070019101113154
validacao_2023,Lucid AMP 1 Casa Grande,XGBoost,48,diurno_elevacao_gt_0,pos_processada,8744,62.16925150000849,93.58821918281954,0.18960777206127014,18.960777206127013,0.9070019101113154
validacao_2023,Lucid AMP 1 Casa Grande,LSTM,48,diurno_elevacao_gt_0,bruta,8744,69.53151956089594,101.73106796457905,0.2061050131587338,20.610501315873382,0.8901148845072514
validacao_2023,Lucid AMP 1 Casa Grande,LSTM,48,diurno_elevacao_gt_0,pos_processada,8744,69.40588454106236,101.70364259174836,0.20604944992774402,20.604944992774403,0.8901741237171037
validacao_2023,Lucid AMP 1 Casa Grande,TimesNet,48,diurno_elevacao_gt_0,bruta,8744,60.565545853312585,95.26504093671923,0.1930049778172608,19.30049778172608,0.9036395591156435
validacao_2023,Lucid AMP 1 Casa Grande,TimesNet,48,diurno_elevacao_gt_0,pos_processada,8744,60.558812047465224,95.26454066741566,0.19300396428212882,19.30039642821288,0.9036405711562328
validacao_2023,Rivian Normal,Persistência,48,todas_horas,bruta,17424,69.6866391184573,149.67454275861343,0.8587386712983441,85.87386712983441,0.6731507854162501
validacao_2023,Rivian Normal,Persistência,48,todas_horas,pos_processada,17424,69.89046717171718,149.6907720449808,0.8588317847667695,85.88317847667695,0.6730799007221522
validacao_2023,Rivian Normal,Sazonal Ingênuo,48,todas_horas,bruta,17424,80.67168847566575,168.77042053263685,0.9682988436877584,96.82988436877584,0.5844299595196971
validacao_2023,Rivian Normal,Sazonal Ingênuo,48,todas_horas,pos_processada,17424,80.86068067033976,168.7832412503513,0.9683724009266333,96.83724009266334,0.5843668192071814
validacao_2023,Rivian Normal,XGBoost,48,todas_horas,bruta,17424,60.56143816986115,113.34092317654655,0.6502791455279334,65.02791455279335,0.812576062759478
validacao_2023,Rivian Normal,XGBoost,48,todas_horas,pos_processada,17424,60.35912183777698,113.3314526292116,0.6502248094659352,65.02248094659352,0.812607383011008
validacao_2023,Rivian Normal,LSTM,48,todas_horas,bruta,17424,65.44656077857148,117.90242203555155,0.676450165643413,67.6450165643413,0.7971864256424872
validacao_2023,Rivian Normal,LSTM,48,todas_horas,pos_processada,17424,63.3720658650636,117.69424047361076,0.6752557503835103,67.52557503835102,0.7979020134990474
validacao_2023,Rivian Normal,TimesNet,48,todas_horas,bruta,17424,63.87651971398076,114.4450898874001,0.6566141617350612,65.66141617350611,0.8089065088836218
validacao_2023,Rivian Normal,TimesNet,48,todas_horas,pos_processada,17424,61.31149865848143,114.32558018499306,0.6559284900025087,65.59284900025088,0.8093054006524635
validacao_2023,Rivian Normal,Persistência,48,diurno_elevacao_gt_0,bruta,8692,139.3871951219512,211.90708619294705,0.6077437886506853,60.774378865068535,0.4145796651562984
validacao_2023,Rivian Normal,Persistência,48,diurno_elevacao_gt_0,pos_processada,8692,139.3871951219512,211.90708619294705,0.6077437886506853,60.774378865068535,0.4145796651562984
validacao_2023,Rivian Normal,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,8692,161.37810630464796,238.94247342949643,0.6852805476235231,68.52805476235231,0.25567337507805377
validacao_2023,Rivian Normal,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,8692,161.37810630464796,238.94247342949643,0.6852805476235231,68.52805476235231,0.25567337507805377
validacao_2023,Rivian Normal,XGBoost,48,diurno_elevacao_gt_0,bruta,8692,120.28064184323817,160.4181576760828,0.46007493503853614,46.00749350385362,0.6645066679821263
validacao_2023,Rivian Normal,XGBoost,48,diurno_elevacao_gt_0,pos_processada,8692,120.28064184323817,160.4181576760828,0.46007493503853614,46.00749350385362,0.6645066679821263
validacao_2023,Rivian Normal,LSTM,48,diurno_elevacao_gt_0,bruta,8692,126.33489148580581,166.60104894670633,0.4778072998835823,47.78072998835823,0.6381468920659585
validacao_2023,Rivian Normal,LSTM,48,diurno_elevacao_gt_0,pos_processada,8692,126.32039526379063,166.59668617808768,0.4777947875812476,47.77947875812476,0.6381658434558019
validacao_2023,Rivian Normal,TimesNet,48,diurno_elevacao_gt_0,bruta,8692,122.18977825878744,161.8260395653152,0.46411270219727896,46.411270219727896,0.65859202994296
validacao_2023,Rivian Normal,TimesNet,48,diurno_elevacao_gt_0,pos_processada,8692,122.18977825878744,161.8260395653152,0.46411270219727896,46.411270219727896,0.65859202994296
validacao_2023,Tesla Fremont Factory,Persistência,48,todas_horas,bruta,17424,38.896608126721766,99.82140136261066,0.45814932728981816,45.814932728981816,0.8918278901609716
validacao_2023,Tesla Fremont Factory,Persistência,48,todas_horas,pos_processada,17424,39.21949609733701,99.86222222083013,0.45833668239080205,45.833668239080204,0.8917394004950249
validacao_2023,Tesla Fremont Factory,Sazonal Ingênuo,48,todas_horas,bruta,17424,44.47159090909091,109.77402152237002,0.5038287724661183,50.382877246611834,0.8691821145659162
validacao_2023,Tesla Fremont Factory,Sazonal Ingênuo,48,todas_horas,pos_processada,17424,44.80538337924702,109.81175522306289,0.5040019584698471,50.40019584698471,0.8690921644801424
validacao_2023,Tesla Fremont Factory,XGBoost,48,todas_horas,bruta,17424,36.83238595635763,79.03228978243409,0.36273374149963117,36.27337414996312,0.9321925979759688
validacao_2023,Tesla Fremont Factory,XGBoost,48,todas_horas,pos_processada,17424,36.767283344102815,79.05738521781004,0.36284892177839495,36.284892177839495,0.9321495288343049
validacao_2023,Tesla Fremont Factory,LSTM,48,todas_horas,bruta,17424,42.662718785916944,85.16132109173115,0.390864097645327,39.086409764532696,0.9212677332250793
validacao_2023,Tesla Fremont Factory,LSTM,48,todas_horas,pos_processada,17424,41.007127748843565,84.89136946491377,0.38962510325595845,38.962510325595844,0.9217660866326561
validacao_2023,Tesla Fremont Factory,TimesNet,48,todas_horas,bruta,17424,41.307330586289844,81.11335653411874,0.372285193586204,37.228519358620396,0.9285745933090099
validacao_2023,Tesla Fremont Factory,TimesNet,48,todas_horas,pos_processada,17424,37.18951565032539,80.8187416713742,0.3709330025797316,37.09330025797316,0.9290925048287997
validacao_2023,Tesla Fremont Factory,Persistência,48,diurno_elevacao_gt_0,bruta,8758,77.2108928979219,140.79243300545755,0.32541548576562657,32.541548576562654,0.7809667077531809
validacao_2023,Tesla Fremont Factory,Persistência,48,diurno_elevacao_gt_0,pos_processada,8758,77.2108928979219,140.79243300545755,0.32541548576562657,32.541548576562654,0.7809667077531809
validacao_2023,Tesla Fremont Factory,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,8758,88.32398949531857,154.8318800547778,0.3578650527196847,35.78650527196847,0.7351059047003566
validacao_2023,Tesla Fremont Factory,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,8758,88.32398949531857,154.8318800547778,0.3578650527196847,35.78650527196847,0.7351059047003566
validacao_2023,Tesla Fremont Factory,XGBoost,48,diurno_elevacao_gt_0,bruta,8758,72.33224556657021,111.43080932409255,0.25755156134030927,25.755156134030926,0.8627974848635823
validacao_2023,Tesla Fremont Factory,XGBoost,48,diurno_elevacao_gt_0,pos_processada,8758,72.33222710523492,111.43080906218601,0.2575515607349611,25.75515607349611,0.8627974855085428
validacao_2023,Tesla Fremont Factory,LSTM,48,diurno_elevacao_gt_0,bruta,8758,80.7815343311905,119.66686800014409,0.2765876769727284,27.65876769727284,0.8417661656253561
validacao_2023,Tesla Fremont Factory,LSTM,48,diurno_elevacao_gt_0,pos_processada,8758,80.7673776999144,119.66506028551609,0.2765834987770595,27.65834987770595,0.8417709462210433
validacao_2023,Tesla Fremont Factory,TimesNet,48,diurno_elevacao_gt_0,bruta,8758,73.17775592669678,113.91769274861193,0.26329952918458316,26.329952918458314,0.8566050477281766
validacao_2023,Tesla Fremont Factory,TimesNet,48,diurno_elevacao_gt_0,pos_processada,8758,73.17225630181201,113.91692059478483,0.26329774449482846,26.329774449482844,0.8566069916331709
validacao_2023,Tesla Gigafactory Nevada,Persistência,48,todas_horas,bruta,17424,46.22296831955923,109.75865893706099,0.5072326205098042,50.72326205098042,0.8653692472534968
validacao_2023,Tesla Gigafactory Nevada,Persistência,48,todas_horas,pos_processada,17424,46.499684343434346,109.79242515459299,0.5073886658475418,50.738866584754184,0.865286398745864
validacao_2023,Tesla Gigafactory Nevada,Sazonal Ingênuo,48,todas_horas,bruta,17424,50.19034090909091,117.79537275365156,0.5443730470506767,54.43730470506767,0.8449316551107808
validacao_2023,Tesla Gigafactory Nevada,Sazonal Ingênuo,48,todas_horas,pos_processada,17424,50.47271005509642,117.8268141366445,0.5445183485261357,54.451834852613565,0.8448488638467629
validacao_2023,Tesla Gigafactory Nevada,XGBoost,48,todas_horas,bruta,17424,41.732602717054846,86.85873271078212,0.401404162858027,40.1404162858027,0.9156871699443755
validacao_2023,Tesla Gigafactory Nevada,XGBoost,48,todas_horas,pos_processada,17424,41.60982037800057,86.86755835525359,0.40144494920523915,40.14449492052392,0.9156700351591055
validacao_2023,Tesla Gigafactory Nevada,LSTM,48,todas_horas,bruta,17424,47.46597025203672,91.66607981211884,0.42362057194616565,42.36205719461657,0.9060960183382717
validacao_2023,Tesla Gigafactory Nevada,LSTM,48,todas_horas,pos_processada,17424,45.09223078838556,91.29288031041102,0.4218958883261448,42.189588832614476,0.9068590831527144
validacao_2023,Tesla Gigafactory Nevada,TimesNet,48,todas_horas,bruta,17424,44.98703081677998,87.59558342378061,0.4048094041546892,40.48094041546892,0.9142505962266865
validacao_2023,Tesla Gigafactory Nevada,TimesNet,48,todas_horas,pos_processada,17424,42.37717816220417,87.47993303739729,0.40427494382949675,40.427494382949675,0.9144768725920523
validacao_2023,Tesla Gigafactory Nevada,Persistência,48,diurno_elevacao_gt_0,bruta,8726,92.05414852165941,155.08983823769103,0.3596001813426189,35.96001813426189,0.7208003878899766
validacao_2023,Tesla Gigafactory Nevada,Persistência,48,diurno_elevacao_gt_0,pos_processada,8726,92.05414852165941,155.08983823769103,0.3596001813426189,35.96001813426189,0.7208003878899766
validacao_2023,Tesla Gigafactory Nevada,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,8726,99.98745129498052,166.44684660476779,0.385933191388392,38.5933191388392,0.6784124196698889
validacao_2023,Tesla Gigafactory Nevada,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,8726,99.98745129498052,166.44684660476779,0.385933191388392,38.5933191388392,0.6784124196698889
validacao_2023,Tesla Gigafactory Nevada,XGBoost,48,diurno_elevacao_gt_0,bruta,8726,82.29011119256039,122.68054712729656,0.2844541428083467,28.44541428083467,0.8252973338103415
validacao_2023,Tesla Gigafactory Nevada,XGBoost,48,diurno_elevacao_gt_0,pos_processada,8726,82.29011119256039,122.68054712729656,0.2844541428083467,28.44541428083467,0.8252973338103415
validacao_2023,Tesla Gigafactory Nevada,LSTM,48,diurno_elevacao_gt_0,bruta,8726,89.27976064034145,128.95556302427107,0.2990037540538078,29.90037540538078,0.8069684542223193
validacao_2023,Tesla Gigafactory Nevada,LSTM,48,diurno_elevacao_gt_0,pos_processada,8726,89.24375765033578,128.93727688508653,0.298961354764199,29.8961354764199,0.8070231948068136
validacao_2023,Tesla Gigafactory Nevada,TimesNet,48,diurno_elevacao_gt_0,bruta,8726,83.82236446232471,123.5463719898587,0.2864616939227602,28.646169392276022,0.8228226842391806
validacao_2023,Tesla Gigafactory Nevada,TimesNet,48,diurno_elevacao_gt_0,pos_processada,8726,83.82236446232471,123.5463719898587,0.2864616939227602,28.646169392276022,0.8228226842391806
validacao_2023,Tesla Gigafactory Texas,Persistência,48,todas_horas,bruta,17424,61.28512396694215,139.98713527652922,0.6653267707394305,66.53267707394305,0.776580769634404
validacao_2023,Tesla Gigafactory Texas,Persistência,48,todas_horas,pos_processada,17424,61.615616391184574,140.0212328017811,0.6654888284622436,66.54888284622436,0.7764719171942022
validacao_2023,Tesla Gigafactory Texas,Sazonal Ingênuo,48,todas_horas,bruta,17424,70.11108241505968,156.4969590599714,0.7437941793453434,74.37941793453435,0.7207738390801038
validacao_2023,Tesla Gigafactory Texas,Sazonal Ingênuo,48,todas_horas,pos_processada,17424,70.43574954086317,156.52689455309059,0.7439364558833134,74.39364558833134,0.7206670054096949
validacao_2023,Tesla Gigafactory Texas,XGBoost,48,todas_horas,bruta,17424,56.29207566027635,108.72417756171778,0.5167410977840509,51.67410977840509,0.8652289656782537
validacao_2023,Tesla Gigafactory Texas,XGBoost,48,todas_horas,pos_processada,17424,56.30832661018606,108.75442821471734,0.5168848722047017,51.68848722047017,0.8651539597494755
validacao_2023,Tesla Gigafactory Texas,LSTM,48,todas_horas,bruta,17424,59.52473133278217,112.25567430434926,0.5335254924286761,53.35254924286761,0.8563317158122659
validacao_2023,Tesla Gigafactory Texas,LSTM,48,todas_horas,pos_processada,17424,57.70545524139805,112.04758965073336,0.5325365137603348,53.25365137603348,0.8568638485083347
validacao_2023,Tesla Gigafactory Texas,TimesNet,48,todas_horas,bruta,17424,58.69517452353389,109.21886902006946,0.5190922529087509,51.90922529087509,0.8639997680084558
validacao_2023,Tesla Gigafactory Texas,TimesNet,48,todas_horas,pos_processada,17424,56.198968395711795,109.1350580535351,0.5186939185931961,51.86939185931961,0.8642084121310322
validacao_2023,Tesla Gigafactory Texas,Persistência,48,diurno_elevacao_gt_0,bruta,8688,122.63840930018416,198.2372181921583,0.47083157506565715,47.08315750656571,0.5503524536867195
validacao_2023,Tesla Gigafactory Texas,Persistência,48,diurno_elevacao_gt_0,pos_processada,8688,122.63840930018416,198.2372181921583,0.47083157506565715,47.08315750656571,0.5503524536867195
validacao_2023,Tesla Gigafactory Texas,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,8688,140.3274056169429,221.6178772385936,0.526362784720927,52.6362784720927,0.43803221560647176
validacao_2023,Tesla Gigafactory Texas,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,8688,140.3274056169429,221.6178772385936,0.526362784720927,52.6362784720927,0.43803221560647176
validacao_2023,Tesla Gigafactory Texas,XGBoost,48,diurno_elevacao_gt_0,bruta,8688,111.99450769519818,153.94213205782148,0.3656266828537277,36.562668285372766,0.7288454897785048
validacao_2023,Tesla Gigafactory Texas,XGBoost,48,diurno_elevacao_gt_0,pos_processada,8688,111.99450769519818,153.94213205782148,0.3656266828537277,36.562668285372766,0.7288454897785048
validacao_2023,Tesla Gigafactory Texas,LSTM,48,diurno_elevacao_gt_0,bruta,8688,115.33439208080186,158.724714120694,0.3769857539004182,37.698575390041825,0.7117356437217596
validacao_2023,Tesla Gigafactory Texas,LSTM,48,diurno_elevacao_gt_0,pos_processada,8688,114.79648390033606,158.6079151011893,0.3767083455165586,37.67083455165586,0.7121597315084744
validacao_2023,Tesla Gigafactory Texas,TimesNet,48,diurno_elevacao_gt_0,bruta,8688,111.80803936069255,154.4839454893583,0.3669135394475027,36.69135394475027,0.7269334245840744
validacao_2023,Tesla Gigafactory Texas,TimesNet,48,diurno_elevacao_gt_0,pos_processada,8688,111.77518707721941,154.4814186506926,0.3669075379739159,36.69075379739159,0.7269423574157143
validacao_2023,BMW San Luis Potosi,Persistência,72,todas_horas,bruta,26136,54.04373278236915,124.50147489915979,0.4966642448287558,49.666424482875584,0.8611278363319144
validacao_2023,BMW San Luis Potosi,Persistência,72,todas_horas,pos_processada,26136,54.424625038261404,124.54731606045746,0.4968471154796973,49.68471154796973,0.8610255526723144
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,todas_horas,bruta,26136,64.57371059075605,142.64785124199298,0.569054200931617,56.905420093161695,0.8176957985923236
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,todas_horas,pos_processada,26136,64.94584098561371,142.68742778849884,0.5692120806322324,56.92120806322324,0.8175946267693848
validacao_2023,BMW San Luis Potosi,XGBoost,72,todas_horas,bruta,26136,50.63614082031078,99.64253392556162,0.39749636624824214,39.74963662482421,0.9110479962067273
validacao_2023,BMW San Luis Potosi,XGBoost,72,todas_horas,pos_processada,26136,50.611881260002484,99.67569073227732,0.39762863617019867,39.76286361701987,0.9109887874533528
validacao_2023,BMW San Luis Potosi,LSTM,72,todas_horas,bruta,26136,53.88141511108873,105.15913243922357,0.4195033122465167,41.95033122465167,0.9009258857220899
validacao_2023,BMW San Luis Potosi,LSTM,72,todas_horas,pos_processada,26136,51.69383581150301,104.73830897157313,0.41782455326043955,41.78245532604395,0.9017172442827237
validacao_2023,BMW San Luis Potosi,TimesNet,72,todas_horas,bruta,26136,53.862948597325236,101.57311587385118,0.4051978896735982,40.51978896735982,0.9075677000179844
validacao_2023,BMW San Luis Potosi,TimesNet,72,todas_horas,pos_processada,26136,50.08253770601254,101.40474226388696,0.40452620966410674,40.45262096641068,0.9078738885341836
validacao_2023,BMW San Luis Potosi,Persistência,72,diurno_elevacao_gt_0,bruta,13116,107.44567703568161,175.74368063074343,0.35253744764488043,35.25374476448804,0.6883288731277343
validacao_2023,BMW San Luis Potosi,Persistência,72,diurno_elevacao_gt_0,pos_processada,13116,107.44567703568161,175.74368063074343,0.35253744764488043,35.25374476448804,0.6883288731277343
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,diurno_elevacao_gt_0,bruta,13116,128.4111009454102,201.3596184538631,0.40392238112744927,40.39223811274493,0.5908506221534372
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,diurno_elevacao_gt_0,pos_processada,13116,128.4111009454102,201.3596184538631,0.40392238112744927,40.39223811274493,0.5908506221534372
validacao_2023,BMW San Luis Potosi,XGBoost,72,diurno_elevacao_gt_0,bruta,13116,99.84919434414518,140.61685776577386,0.282073915572229,28.2073915572229,0.8004682949392085
validacao_2023,BMW San Luis Potosi,XGBoost,72,diurno_elevacao_gt_0,pos_processada,13116,99.84809611249047,140.61677809349877,0.28207375575162885,28.207375575162885,0.8004685210449634
validacao_2023,BMW San Luis Potosi,LSTM,72,diurno_elevacao_gt_0,bruta,13116,102.59281204088136,147.9880797948695,0.29686040343247305,29.686040343247306,0.7790008486199587
validacao_2023,BMW San Luis Potosi,LSTM,72,diurno_elevacao_gt_0,pos_processada,13116,102.00408606049425,147.7675331011385,0.2964179922560632,29.64179922560632,0.7796590680269551
validacao_2023,BMW San Luis Potosi,TimesNet,72,diurno_elevacao_gt_0,bruta,13116,98.80329207393697,143.05979857660225,0.28697439401393465,28.697439401393467,0.7934751314749555
validacao_2023,BMW San Luis Potosi,TimesNet,72,diurno_elevacao_gt_0,pos_processada,13116,98.79328343125523,143.05904507696826,0.28697288251242964,28.697288251242963,0.7934773070128016
validacao_2023,BYD Camacari,Persistência,72,todas_horas,bruta,26136,58.05289638812366,125.41810954540688,0.52987536679544,52.987536679544,0.8393834213440379
validacao_2023,BYD Camacari,Persistência,72,todas_horas,pos_processada,26136,58.535353535353536,125.48075265781878,0.5301400258808526,53.01400258808526,0.8392229335936809
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,todas_horas,bruta,26136,72.620886899296,151.78109592727483,0.6412555903496633,64.12555903496633,0.7647632131307935
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,todas_horas,pos_processada,26136,73.07996632996633,151.8310164008735,0.6414664979239727,64.14664979239727,0.7646084499452744
validacao_2023,BYD Camacari,XGBoost,72,todas_horas,bruta,26136,50.3887858116235,95.471735274365,0.4033557907264276,40.33557907264276,0.9069279022353013
validacao_2023,BYD Camacari,XGBoost,72,todas_horas,pos_processada,26136,50.13034269722264,95.47288369238557,0.4033606426447198,40.336064264471986,0.9069256631156951
validacao_2023,BYD Camacari,LSTM,72,todas_horas,bruta,26136,53.10866251443115,97.03865425174857,0.4099758216843911,40.99758216843911,0.9038477613375425
validacao_2023,BYD Camacari,LSTM,72,todas_horas,pos_processada,26136,50.202767005195696,96.30239008654601,0.40686520037133583,40.68652003713358,0.9053013033656456
validacao_2023,BYD Camacari,TimesNet,72,todas_horas,bruta,26136,52.73807536578405,95.99504963726142,0.40556672653939857,40.556672653939856,0.9059047836605633
validacao_2023,BYD Camacari,TimesNet,72,todas_horas,pos_processada,26136,51.03588496572428,95.97462443951473,0.405480432708411,40.5480432708411,0.9059448213279626
validacao_2023,BYD Camacari,Persistência,72,diurno_elevacao_gt_0,bruta,12843,117.8917309039944,178.9090193998378,0.37237752751363123,37.237752751363125,0.6117447103872571
validacao_2023,BYD Camacari,Persistência,72,diurno_elevacao_gt_0,pos_processada,12843,117.8917309039944,178.9090193998378,0.37237752751363123,37.237752751363125,0.6117447103872571
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,diurno_elevacao_gt_0,bruta,12843,147.49057852526667,216.51546990334688,0.45065081470751966,45.06508147075196,0.4313686831826662
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,diurno_elevacao_gt_0,pos_processada,12843,147.49057852526667,216.51546990334688,0.45065081470751966,45.06508147075196,0.4313686831826662
validacao_2023,BYD Camacari,XGBoost,72,diurno_elevacao_gt_0,bruta,12843,100.78720989913657,136.07139290536455,0.2832161789573894,28.32161789573894,0.7754119876364335
validacao_2023,BYD Camacari,XGBoost,72,diurno_elevacao_gt_0,pos_processada,12843,100.78720989913657,136.07139290536455,0.2832161789573894,28.32161789573894,0.7754119876364335
validacao_2023,BYD Camacari,LSTM,72,diurno_elevacao_gt_0,bruta,12843,100.96303106813961,137.26925821360487,0.28570939100043347,28.570939100043347,0.7714403911066541
validacao_2023,BYD Camacari,LSTM,72,diurno_elevacao_gt_0,pos_processada,12843,100.93459615726815,137.2558031149224,0.2856813858367104,28.568138583671036,0.7714851956231616
validacao_2023,BYD Camacari,TimesNet,72,diurno_elevacao_gt_0,bruta,12843,102.63002331730668,136.78780536494375,0.28470730501281677,28.470730501281675,0.7730408615984766
validacao_2023,BYD Camacari,TimesNet,72,diurno_elevacao_gt_0,pos_processada,12843,102.63002331730668,136.78780536494375,0.28470730501281677,28.470730501281675,0.7730408615984766
validacao_2023,Ford Rouge Electric Vehicle Center,Persistência,72,todas_horas,bruta,26136,73.71592822161004,154.36833709004023,0.9860532212995711,98.6053221299571,0.5973612382645931
validacao_2023,Ford Rouge Electric Vehicle Center,Persistência,72,todas_horas,pos_processada,26136,73.81104606672788,154.3738155184939,0.9860882156651659,98.6088215665166,0.5973326589998023
validacao_2023,Ford Rouge Electric Vehicle Center,Sazonal Ingênuo,72,todas_horas,bruta,26136,77.55593816957453,160.1804059617977,1.0231787701099377,102.31787701099377,0.5664712433948837
validacao_2023,Ford Rouge Electric Vehicle Center,Sazonal Ingênuo,72,todas_horas,pos_processada,26136,77.66058310376492,160.18607118852762,1.0232149576803407,102.32149576803407,0.5664405769457923
validacao_2023,Ford Rouge Electric Vehicle Center,XGBoost,72,todas_horas,bruta,26136,61.00301073327009,115.21981031053804,0.7359855476577639,73.59855476577638,0.7756875174182811
validacao_2023,Ford Rouge Electric Vehicle Center,XGBoost,72,todas_horas,pos_processada,26136,60.79570646856006,115.21651734316426,0.7359645132853805,73.59645132853805,0.77570033887892
validacao_2023,Ford Rouge Electric Vehicle Center,LSTM,72,todas_horas,bruta,26136,66.73756311565924,120.66106658492482,0.7707424698246851,77.07424698246851,0.7540009386129197
validacao_2023,Ford Rouge Electric Vehicle Center,LSTM,72,todas_horas,pos_processada,26136,64.86049357836873,120.50150308875116,0.7697232316676265,76.97232316676265,0.7546511320424244
validacao_2023,Ford Rouge Electric Vehicle Center,TimesNet,72,todas_horas,bruta,26136,63.475038310947916,116.17447185743893,0.7420836057914302,74.20836057914302,0.7719550056716294
validacao_2023,Ford Rouge Electric Vehicle Center,TimesNet,72,todas_horas,pos_processada,26136,61.79186344959733,116.11962100888104,0.7417332369468141,74.17332369468141,0.772170294079888
validacao_2023,Ford Rouge Electric Vehicle Center,Persistência,72,diurno_elevacao_gt_0,bruta,13152,146.26216545012164,217.60662142838595,0.7004055002443331,70.04055002443332,0.3214322415408781
validacao_2023,Ford Rouge Electric Vehicle Center,Persistência,72,diurno_elevacao_gt_0,pos_processada,13152,146.26216545012164,217.60662142838595,0.7004055002443331,70.04055002443332,0.3214322415408781
validacao_2023,Ford Rouge Electric Vehicle Center,Sazonal Ingênuo,72,diurno_elevacao_gt_0,bruta,13152,153.9120666058394,225.80055896921291,0.7267791412878915,72.67791412878914,0.2693674205825669
validacao_2023,Ford Rouge Electric Vehicle Center,Sazonal Ingênuo,72,diurno_elevacao_gt_0,pos_processada,13152,153.9120666058394,225.80055896921291,0.7267791412878915,72.67791412878914,0.2693674205825669
validacao_2023,Ford Rouge Electric Vehicle Center,XGBoost,72,diurno_elevacao_gt_0,bruta,13152,120.39774059171882,162.4026738942072,0.5227218055371707,52.27218055371707,0.6220491213426118
validacao_2023,Ford Rouge Electric Vehicle Center,XGBoost,72,diurno_elevacao_gt_0,pos_processada,13152,120.39774059171882,162.4026738942072,0.5227218055371707,52.27218055371707,0.6220491213426118
validacao_2023,Ford Rouge Electric Vehicle Center,LSTM,72,diurno_elevacao_gt_0,bruta,13152,128.52049614226422,169.85952479095795,0.5467230025058253,54.67230025058253,0.5865444577305257
