data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2023-10-26,0.1968503937007874,0.20342506095669466,76.83333333333333,79.39592693399213
2023-10-27,0.3779527559055118,0.23603331278720807,145.375,91.57510899268888
2023-10-28,0.2125984251968504,0.31153355562259977,83.66666666666667,119.77444969170769
2023-10-29,0.05511811023622047,0.2631941255955985,23.75,101.71967257662271
2023-10-30,0.16535433070866143,0.22029731063179836,66.0,85.69771218764336
2023-10-31,0.1732283464566929,0.2268891372216929,66.70833333333333,88.15975941896897
2023-11-01,0.3464566929133858,0.19416876125476923,131.625,75.93869899532298
2023-11-02,0.2125984251968504,0.2739450874555518,81.54166666666667,105.73515683131527
2023-11-03,0.2047244094488189,0.22595158131495868,80.20833333333333,87.80958228780374
2023-11-04,0.10236220472440945,0.21519149480106475,41.125,83.79068997486435
2023-11-05,0.2440944881889764,0.17203245515620136,96.04166666666669,67.67078866750788
2023-11-06,0.16535433070866143,0.22940039995691408,65.5,89.09771605057408
2023-11-07,0.18110236220472442,0.19786325690594092,70.41666666666667,77.3185931210356
2023-11-08,0.007874015748031496,0.2098615222296762,7.708333333333333,81.79994521945073
2023-11-09,0.33070866141732286,0.14161297083339525,125.875,56.30911127293979
2023-11-10,0.2283464566929134,0.24397317245858663,87.54166666666667,94.54064657994877
2023-11-11,0.28346456692913385,0.20164031176417335,108.375,78.72932311058541
2023-11-12,0.31496062992125984,0.2325471138042675,120.29166666666669,90.2730136725606
2023-11-13,0.33858267716535434,0.24094645681430038,130.04166666666666,93.41016828680786
2023-11-14,0.33858267716535434,0.25816546660145706,128.58333333333334,99.84146844231088
2023-11-15,0.29133858267716534,0.2541937007870073,113.625,98.3580139106139
2023-11-16,0.25984251968503935,0.26927353708337776,99.70833333333331,103.99033276730826
2023-11-17,0.031496062992125984,0.24902222012328323,16.083333333333332,96.42646588271296
2023-11-18,0.31496062992125984,0.19973827082875595,122.45833333333331,78.01891082120702
2023-11-19,0.31496062992125984,0.2693788505192225,121.125,104.02966733559627
2023-11-20,0.12598425196850394,0.2631310565974263,50.708333333333336,101.69611630580539
2023-11-21,0.015748031496062992,0.218799153033982,9.333333333333334,85.13815032485896
2023-11-22,0.08661417322834646,0.1819287211449359,35.958333333333336,71.36704401430023
2023-11-23,0.1889763779527559,0.16845168709940456,74.45833333333333,66.33337179829427
2023-11-24,0.2992125984251969,0.16992094520275153,116.58333333333331,66.88213969989437
