data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.25196850393700787,0.57134897,183.4516129032258,246.48748017631232
2024-02-29,0.4881889763779528,0.56750286,230.89511494252872,245.7341649489057
2024-03-31,0.8188976377952756,0.5742686,295.6760752688172,247.05932823656707
2024-04-30,0.9291338582677166,0.58634764,316.1097222222222,249.42518424691372
2024-05-31,0.9448818897637795,0.60083413,320.3938172043011,252.26257003603445
2024-06-30,0.7165354330708661,0.60608417,274.2277777777778,253.29086452586355
2024-07-31,0.5354330708661418,0.6069503,240.14650537634407,253.46050550668468
2024-08-31,0.6929133858267716,0.6021275,270.51747311827955,252.51589325142484
2024-09-30,0.4094488188976378,0.60195976,214.35277777777776,252.48304143668184
2024-10-31,0.4645669291338583,0.59686875,225.2016129032258,251.48589429643846
2024-11-30,0.4094488188976378,0.5950295,215.38194444444443,251.12564507847833
2024-12-31,0.2677165354330709,0.5862366,187.47311827956986,249.40343480453055
