data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.023622047244094488,0.46153653,41.924731182795696,160.53142490472948
2024-02-29,0.29133858267716534,0.46454754,114.98132183908045,161.34529350228658
2024-03-31,0.3700787401574803,0.46618056,135.19220430107526,161.78669314203935
2024-04-30,0.6141732283464567,0.46562967,201.80972222222223,161.6377877247416
2024-05-31,0.8031496062992126,0.4622285,252.0793010752688,160.71846493092568
2024-06-30,0.7952755905511811,0.4595528,250.30694444444444,159.99522845941763
2024-07-31,0.8110236220472441,0.45576963,255.49193548387098,158.9726506134555
2024-08-31,0.7086614173228346,0.451887,227.54973118279568,157.92319165429222
2024-09-30,0.5669291338582677,0.45127994,189.1625,157.75910167050242
2024-10-31,0.4094488188976378,0.450653,147.20833333333331,157.58963868626154
2024-11-30,0.11023622047244094,0.45191875,66.01666666666667,157.93177073297346
2024-12-31,0.031496062992125984,0.45611084,43.62231182795699,159.0648777231467
