data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,263.2258064516129,0.48847488,230.07243767576995
2024-02-29,250.05172413793105,0.4880921,230.01348476692715
2024-03-31,266.5255376344086,0.48833868,230.05146174978026
2024-04-30,184.0097222222222,0.4872733,229.8873813554084
2024-05-31,190.63709677419354,0.4920108,230.6170131057421
2024-06-30,180.60694444444442,0.49378303,230.88995717902498
2024-07-31,203.36559139784944,0.49616027,231.25608118086734
2024-08-31,224.1491935483871,0.49666655,231.3340547105638
2024-09-30,248.18888888888887,0.49611813,231.24959103658955
2024-10-31,267.252688172043,0.4945244,231.00413598316493
2024-11-30,253.79722222222225,0.49245325,230.68515503074053
2024-12-31,302.8521505376344,0.4917321,230.57408819111285
