data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,263.2258064516129,0.53874874,237.8152211084161
2024-02-29,250.05172413793105,0.5389551,237.84700170175364
2024-03-31,266.5255376344086,0.54014546,238.03033221288717
2024-04-30,184.0097222222222,0.43206057,221.38395209542367
2024-05-31,190.63709677419354,0.22066532,188.82652658414378
2024-06-30,180.60694444444442,0.11362428,172.3409117926613
2024-07-31,203.36559139784944,0.12898058,174.70596695515098
2024-08-31,224.1491935483871,0.3379469,206.88930725154057
2024-09-30,248.18888888888887,0.53874874,237.8152211084161
2024-10-31,267.252688172043,0.5392457,237.89176258364674
2024-11-30,253.79722222222225,0.53874874,237.8152211084161
2024-12-31,302.8521505376344,0.53874874,237.8152211084161
