data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,263.2258064516129,0.7295882,267.206807943041
2024-02-29,250.05172413793105,0.65623766,255.9099361314088
2024-03-31,266.5255376344086,0.5123778,233.75377694581465
2024-04-30,184.0097222222222,0.37255383,212.2191936572393
2024-05-31,190.63709677419354,0.121591926,173.5680252651694
2024-06-30,180.60694444444442,0.18609165,183.50176252711125
2024-07-31,203.36559139784944,0.22654235,189.73166074018965
2024-08-31,224.1491935483871,0.395278,215.71899248423276
2024-09-30,248.18888888888887,0.51222247,233.72985429236647
2024-10-31,267.252688172043,0.635377,252.6971402970213
2024-11-30,253.79722222222225,0.70406276,263.27557975862936
2024-12-31,302.8521505376344,0.73523724,268.0768269302063
