data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,263.2258064516129,0.75309294,270.82682131655434
2024-02-29,250.05172413793105,0.63374186,252.44530984727288
2024-03-31,266.5255376344086,0.41414833,218.62525063432673
2024-04-30,184.0097222222222,0.32529315,204.94047849004468
2024-05-31,190.63709677419354,0.23031013,190.31194343848495
2024-06-30,180.60694444444442,0.24998996,193.34287524059096
2024-07-31,203.36559139784944,0.28767222,199.14639989110412
2024-08-31,224.1491935483871,0.35649747,209.74632016969946
2024-09-30,248.18888888888887,0.4689645,227.06760185336074
2024-10-31,267.252688172043,0.595101,246.49415047915392
2024-11-30,253.79722222222225,0.69304633,261.57891651090756
2024-12-31,302.8521505376344,0.7119723,264.49374403820565
