data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,263.2258064516129,0.50113475,232.0222119604067
2024-02-29,250.05172413793105,0.50239444,232.21621862117962
2024-03-31,266.5255376344086,0.50074494,231.96217583087827
2024-04-30,184.0097222222222,0.49839127,231.5996824543002
2024-05-31,190.63709677419354,0.5037006,232.41738555428162
2024-06-30,180.60694444444442,0.50077224,231.9663801959125
2024-07-31,203.36559139784944,0.49809968,231.55477469502597
2024-08-31,224.1491935483871,0.49693236,231.37499219062988
2024-09-30,248.18888888888887,0.50025266,231.88635956271685
2024-10-31,267.252688172043,0.50153995,232.0846164877056
2024-11-30,253.79722222222225,0.5006653,231.9499115695556
2024-12-31,302.8521505376344,0.5008288,231.97509186057954
