tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
monthly_1,mensal,cumulativo,1,BYD Camacari,MAE_wm2,51.44109905152072,123.51777658049043,-72.07667752896971,True,localidade
monthly_1,mensal,cumulativo,1,Tesla Gigafactory Nevada,MAE_wm2,131.14352880896436,119.2121173814467,11.93141142751766,False,localidade
monthly_1,mensal,lead_exato,1,BYD Camacari,MAE_wm2,51.44109905152072,123.51777658049043,-72.07667752896971,True,localidade
monthly_1,mensal,lead_exato,1,Tesla Gigafactory Nevada,MAE_wm2,131.14352880896436,119.2121173814467,11.93141142751766,False,localidade
monthly_1,mensal,cumulativo,1,BYD Camacari,RMSE_wm2,54.26819193335942,133.64849363262192,-79.3803016992625,True,localidade
monthly_1,mensal,cumulativo,1,Tesla Gigafactory Nevada,RMSE_wm2,131.7790646881392,169.77989578621455,-38.000831098075366,True,localidade
monthly_1,mensal,lead_exato,1,BYD Camacari,RMSE_wm2,54.26819193335942,133.64849363262192,-79.3803016992625,True,localidade
monthly_1,mensal,lead_exato,1,Tesla Gigafactory Nevada,RMSE_wm2,131.7790646881392,169.77989578621455,-38.000831098075366,True,localidade
monthly_1,mensal,cumulativo,1,BYD Camacari,nRMSE,0.21803652091739747,0.5369674488748705,-0.318930927957473,True,localidade
monthly_1,mensal,cumulativo,1,Tesla Gigafactory Nevada,nRMSE,0.7316505643075109,0.9426349841989331,-0.21098441989142225,True,localidade
monthly_1,mensal,lead_exato,1,BYD Camacari,nRMSE,0.21803652091739747,0.5369674488748705,-0.318930927957473,True,localidade
monthly_1,mensal,lead_exato,1,Tesla Gigafactory Nevada,nRMSE,0.7316505643075109,0.9426349841989331,-0.21098441989142225,True,localidade
monthly_1,mensal,cumulativo,1,BYD Camacari,R2,-0.13561781646126914,-5.887627146779114,5.752009330317845,True,localidade
monthly_1,mensal,cumulativo,1,Tesla Gigafactory Nevada,R2,-0.18004948413165578,-0.9587540305833744,0.7787045464517186,True,localidade
monthly_1,mensal,lead_exato,1,BYD Camacari,R2,-0.13561781646126914,-5.887627146779114,5.752009330317845,True,localidade
monthly_1,mensal,lead_exato,1,Tesla Gigafactory Nevada,R2,-0.18004948413165578,-0.9587540305833744,0.7787045464517186,True,localidade
