tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_1,mensal,teste_2024,Persistencia,deterministica,,cumulativo,1,2,6,6,18.60930887858073,22.51448959873923,0.10178712366339197,0.8160325844203994,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,Persistencia,deterministica,,lead_exato,1,2,6,6,18.60930887858073,22.51448959873923,0.10178712366339197,0.8160325844203994,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,1,2,6,6,11.925120035807293,15.940239650841084,0.07681831294506952,0.9458626275410413,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,1,2,6,6,11.925120035807293,15.940239650841084,0.07681831294506952,0.9458626275410413,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,TimesNet,ensemble,,cumulativo,1,2,6,6,91.29231393024254,93.0236283107493,0.47484354261245415,-0.15783365029646246,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,TimesNet,ensemble,,lead_exato,1,2,6,6,91.29231393024254,93.0236283107493,0.47484354261245415,-0.15783365029646246,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,TimesNet,semente,11.0,cumulativo,1,2,6,6,91.29231393024254,93.0236283107493,0.47484354261245415,-0.15783365029646246,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,TimesNet,semente,11.0,lead_exato,1,2,6,6,91.29231393024254,93.0236283107493,0.47484354261245415,-0.15783365029646246,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,XGBoost,ensemble,,cumulativo,1,2,6,6,82.33334027817477,89.16344556615698,0.4467032552515481,-0.2173283765360527,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,XGBoost,ensemble,,lead_exato,1,2,6,6,82.33334027817477,89.16344556615698,0.4467032552515481,-0.2173283765360527,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,XGBoost,semente,11.0,cumulativo,1,2,6,6,82.33334027817477,89.16344556615698,0.4467032552515481,-0.2173283765360527,media_aritmetica_das_metricas_por_localidade
monthly_1,mensal,teste_2024,XGBoost,semente,11.0,lead_exato,1,2,6,6,82.33334027817477,89.16344556615698,0.4467032552515481,-0.2173283765360527,media_aritmetica_das_metricas_por_localidade
