data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.1287692482312435,0.48890397,133.8051075268817,210.56898509582845
2024-02-29,0.24386942013840415,0.48887336,158.33908045977012,210.56246111822387
2024-03-31,0.3868626486575107,0.49051479,188.81854838709677,210.91233562117304
2024-04-30,0.5169506345663132,0.49297014,216.54722222222225,211.4357021906844
2024-05-31,0.578827891491052,0.49544808,229.73655913978493,211.96388392575005
2024-06-30,0.8951214693184346,0.49723062,297.1555555555555,212.34383733226088
2024-07-31,0.7669781695736068,0.5001295,269.8413978494624,212.9617475811192
2024-08-31,0.8469347861728019,0.5007309,286.88440860215053,213.08992754227373
2024-09-30,0.6403165054502498,0.5010537,242.84305555555554,213.15873740148803
2024-10-31,0.5131474405054669,0.499522,215.73655913978493,212.8322526605059
2024-11-30,0.21242270229822713,0.49713102,151.6361111111111,212.32260740708602
2024-12-31,0.04195830653399421,0.49299112,115.30107526881721,211.44017432333644
