data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2,ghi_previsto_vizinhoshistoricos_normalizado,ghi_previsto_vizinhoshistoricos_wm2,ghi_previsto_persistencia_normalizado,ghi_previsto_persistencia_wm2,ghi_previsto_sazonalingenuo_normalizado,ghi_previsto_sazonalingenuo_wm2,ghi_previsto_climatologia_normalizado,ghi_previsto_climatologia_wm2
2024-01-31,0.1287692482312435,0.1287692482312435,133.8051075268817,0.11442774,130.74816833506588,0.14367035125004116,136.98132570341267,0.24177313,157.8922491368427,0.48890397,210.56898509582845,0.15176964834947576,138.707717006922,0.12499211784142356,133.0,0.1215365795215215,132.26344086021507,0.12494955418511079,132.99092741935482
2024-02-29,0.24386942013840415,0.24386942013840415,158.33908045977012,0.16292876,141.08631766339144,0.21426011483004484,152.02776151940523,0.29570603,169.3882218567274,0.48887336,210.56246111822387,0.2647483882039379,162.78949985444854,0.1287692482312435,133.8051075268817,0.2702877753575796,163.97023809523807,0.2376546429035815,157.01438064449917
2024-03-31,0.3868626486575107,0.3868626486575107,188.81854838709677,0.37766838,186.8587605209761,0.3524465970661821,181.48265597088383,0.4190146,195.6718411497692,0.49051479,210.91233562117304,0.40457040468526523,192.5930137062063,0.24386942013840415,158.33908045977012,0.36570062931154057,184.3077956989247,0.3917748098823351,189.86559139784947
2024-04-30,0.5169506345663132,0.5169506345663132,216.54722222222225,0.48623523,210.00013490445832,0.5722520595929826,228.33489935835047,0.49894503,212.70926901257488,0.49297014,211.4357021906844,0.5665682424096964,227.12337539083887,0.3868626486575107,188.81854838709677,0.47424530959016964,207.44444444444443,0.513192579000248,215.74618055555555
2024-05-31,0.578827891491052,0.578827891491052,229.73655913978493,0.6790577,251.1008698379481,0.7328786004841213,262.5729646994286,0.5180149,216.7740755029904,0.49544808,211.96388392575005,0.6685273317111112,248.85628417572354,0.5169506345663132,216.54722222222225,0.6401636966693149,242.81048387096774,0.716885475388748,259.1639784946237
2024-06-30,0.8951214693184346,0.8951214693184346,297.1555555555555,0.86465645,290.6618380649116,0.814376493318861,279.9445034535819,0.5182533,216.8248951922181,0.49723062,212.34383733226088,0.8197247535289158,281.08450236980735,0.578827891491052,229.73655913978493,0.9273361667066026,304.0222222222222,0.900671402267539,298.33854166666663
2024-07-31,0.7669781695736068,0.7669781695736068,269.8413978494624,0.88032395,294.0014158277422,0.888584648657638,295.7622111451884,0.51769096,216.70502425025228,0.5001295,212.9617475811192,0.8949932962764545,297.128235058196,0.8951214693184346,297.1555555555555,0.945247373664762,307.84005376344084,0.8919592523930231,296.4815188172043
2024-08-31,0.8469347861728019,0.8469347861728019,286.88440860215053,0.8330773,283.93064317748116,0.8304055002790564,283.3611379936216,0.5191714,217.02058911051162,0.5007309,213.08992754227373,0.8015243424977262,277.20502604750595,0.7669781695736068,269.8413978494624,0.927578726999861,304.0739247311828,0.8083926071658277,278.6690188172043
2024-09-30,0.6403165054502498,0.6403165054502498,242.84305555555554,0.5279669,218.89537826581028,0.5862894481851804,231.3270140186761,0.51020426,215.10920977896902,0.5010537,213.15873740148803,0.5823326937136882,230.48361903935347,0.8469347861728019,286.88440860215053,0.6599033542263083,247.01805555555555,0.6068523808322718,235.71006944444446
2024-10-31,0.5131474405054669,0.5131474405054669,215.73655913978493,0.29901794,170.0941645122504,0.3921923494658823,189.9545913069844,0.39138266,189.78200433227005,0.499522,212.8322526605059,0.3667787331727664,184.53759701469937,0.6403165054502498,242.84305555555554,0.30713934395217724,171.8252688172043,0.40102846405105097,191.83803763440858
2024-11-30,0.21242270229822713,0.21242270229822713,151.6361111111111,0.16890973,142.36118038735725,0.1851862812095375,145.83058009663404,0.31277862,173.02729910556027,0.49713102,212.32260740708602,0.21918225305706301,153.0769311603594,0.5131474405054669,215.73655913978493,0.06397706396949705,119.99444444444444,0.13710195099189074,135.58124999999998
2024-12-31,0.04195830653399421,0.04195830653399421,115.30107526881721,0.10897516,129.58593315923568,0.05849365939928536,118.82563907190197,0.25792602,161.33528943447976,0.49299112,211.44017432333644,0.07924522435216587,123.24890208214056,0.21242270229822713,151.6361111111111,0.12499211784142356,133.0,0.06035053535621048,119.22143817204301
