data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2,ghi_previsto_vizinhoshistoricos_normalizado,ghi_previsto_vizinhoshistoricos_wm2,ghi_previsto_persistencia_normalizado,ghi_previsto_persistencia_wm2,ghi_previsto_sazonalingenuo_normalizado,ghi_previsto_sazonalingenuo_wm2,ghi_previsto_climatologia_normalizado,ghi_previsto_climatologia_wm2
2024-01-31,0.24951448981972638,0.24951448981972638,183.4516129032258,0.38581705,210.14841144251568,0.35808239276544523,204.71618349591262,0.44556597,221.85108825864813,0.49022636,230.59846181770968,0.3886634993222366,210.70592891362134,0.0,134.58064516129033,0.4182798871832174,216.50672043010752,0.3302309861861202,199.2610887096774
2024-02-29,0.4917409435520911,0.4917409435520911,230.89511494252872,0.48591682,229.75437798347042,0.5273510831834155,237.86986813808716,0.45728555,224.146535848698,0.513272,235.11227664711976,0.46607412064493425,225.86790199293247,0.24951448981972638,183.4516129032258,0.5755839601749306,247.31696428571428,0.5539290094517335,243.07553366174054
2024-03-31,0.8224851258895302,0.8224851258895302,295.6760752688172,0.71945727,275.4966015711587,0.7618401374788432,283.79789026052345,0.5264378,237.69099233700064,0.55035096,242.37472249607566,0.6424249029063908,260.4087152234247,0.4917409435520911,230.89511494252872,0.800203125107224,291.31182795698925,0.8112103099716584,293.46774193548384
2024-04-30,0.9268106841976443,0.9268106841976443,316.1097222222222,0.87016886,305.015614885236,0.9907169476213084,328.62667440620953,0.5386947,240.0916731388819,0.59653944,251.42139313209762,0.8614315763518454,303.30429247408597,0.8224851258895302,295.6760752688172,0.8209266896783625,295.37083333333334,0.8917346609663539,309.2395833333333
2024-05-31,0.9486834610871313,0.9486834610871313,320.3938172043011,0.86380017,303.76821490176906,0.9217878308023147,315.12592482258833,0.53955036,240.2592710963981,0.6226981,256.5449453482545,0.8965508616214745,310.1829048495513,0.9268106841976443,316.1097222222222,0.822279255848425,295.6357526881721,0.8969568976757274,310.26243279569894
2024-06-30,0.7129791911137342,0.7129791911137342,274.2277777777778,0.8029178,291.8435314989058,0.7904976490903269,289.4108722021367,0.539536,240.25645756144678,0.6307697,258.12588347927215,0.8760720191200108,306.1718317771846,0.9486834610871313,320.3938172043011,0.996721633967642,329.8027777777778,0.8031688546077145,291.8927083333333
2024-07-31,0.538974629948601,0.538974629948601,240.14650537634407,0.7569734,282.8446676082188,0.8201536333868938,295.2194192446752,0.5327177,238.9209974363286,0.61055034,254.16562873293316,0.7951710361508111,290.32622164113525,0.7129791911137342,274.2277777777778,0.7610054692807586,283.63440860215053,0.7348599740603747,278.51344086021504
2024-08-31,0.694035944909177,0.694035944909177,270.51747311827955,0.6494208,261.77896091590327,0.6337253257522814,258.7047790922039,0.5199195,236.41428956213178,0.56617016,245.473136617051,0.6779683313741296,267.3704020871402,0.538974629948601,240.14650537634407,0.5944840553653163,251.01881720430106,0.6487119397761507,261.64012096774195
2024-09-30,0.4072827670763479,0.4072827670763479,214.35277777777776,0.551881,242.67440482885928,0.6373215824777723,259.4091572088823,0.51318544,235.0953253908984,0.5365677,239.6750715009628,0.5837196771919778,248.91046037560025,0.694035944909177,270.51747311827955,0.7313238129876546,277.8208333333333,0.5273790570694628,237.87534722222222
2024-10-31,0.46267233038024186,0.46267233038024186,225.2016129032258,0.3822913,209.45784037940766,0.4945164105770945,231.43872970231982,0.4708264,226.79870114499522,0.49618554,231.76565270622572,0.4590517257479826,224.4924659021146,0.4072827670763479,214.35277777777776,0.2987860529909485,193.1021505376344,0.4358766289467003,219.9532930107527
2024-11-30,0.41253725675882774,0.41253725675882774,215.38194444444443,0.39274323,211.5050022658161,0.4367607887297154,220.12646830115636,0.48154333,228.89776749776735,0.49501005,231.53541565418084,0.40126950581059384,213.17499488607146,0.46267233038024186,225.2016129032258,0.2887341051172429,191.13333333333333,0.35556398097760816,204.22291666666666
2024-12-31,0.27004659525263663,0.27004659525263663,187.47311827956986,0.42624184,218.06618328396513,0.41808216311256646,216.46799335383406,0.46110353,224.89434075039082,0.50466114,233.42572004844746,0.3175907894250197,196.78532608519106,0.41253725675882774,215.38194444444443,0.0,134.58064516129033,0.23575036198815555,180.7557123655914
