data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.24951448981972638,0.38581705,183.4516129032258,210.14841144251568
2024-02-29,0.4917409435520911,0.48591682,230.89511494252872,229.75437798347042
2024-03-31,0.8224851258895302,0.71945727,295.6760752688172,275.4966015711587
2024-04-30,0.9268106841976443,0.87016886,316.1097222222222,305.015614885236
2024-05-31,0.9486834610871313,0.86380017,320.3938172043011,303.76821490176906
2024-06-30,0.7129791911137342,0.8029178,274.2277777777778,291.8435314989058
2024-07-31,0.538974629948601,0.7569734,240.14650537634407,282.8446676082188
2024-08-31,0.694035944909177,0.6494208,270.51747311827955,261.77896091590327
2024-09-30,0.4072827670763479,0.551881,214.35277777777776,242.67440482885928
2024-10-31,0.46267233038024186,0.3822913,225.2016129032258,209.45784037940766
2024-11-30,0.41253725675882774,0.39274323,215.38194444444443,211.5050022658161
2024-12-31,0.27004659525263663,0.42624184,187.47311827956986,218.06618328396513
