data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.11282952306462521,108.1920086511673
2024-02-29,126.60632183908045,0.24673800779789912,145.54953014506594
2024-03-31,189.37231182795696,0.45594208584425,203.91286580519852
2024-04-30,268.85,0.6799596071988846,266.40882627913686
2024-05-31,329.3817204301075,0.8343692360978843,309.48571600684176
2024-06-30,351.7125,0.950091428273965,341.76966194312786
2024-07-31,339.43817204301075,0.9524470497761341,342.42682852278153
2024-08-31,300.78629032258067,0.8174289453072761,304.75974753230054
2024-09-30,249.20416666666668,0.6072540011265819,246.12556157800122
2024-10-31,190.11021505376343,0.37449340921960406,181.1904767518427
2024-11-30,119.65277777777779,0.1751238257080991,125.5707487256769
2024-12-31,91.68279569892472,0.0726778772465484,96.99058273217551
