data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.48913127,213.17191859516032
2024-02-29,126.60632183908045,0.49124423,213.76138651847543
2024-03-31,189.37231182795696,0.49216762,214.01899345420088
2024-04-30,268.85,0.49158293,213.85587731451596
2024-05-31,329.3817204301075,0.48983145,213.36725223019556
2024-06-30,351.7125,0.48762298,212.75113732040353
2024-07-31,339.43817204301075,0.48565245,212.2014029223218
2024-08-31,300.78629032258067,0.4842107,211.79918723907923
2024-09-30,249.20416666666668,0.48344752,211.58627740141924
2024-10-31,190.11021505376343,0.4834668,211.59165668386873
2024-11-30,119.65277777777779,0.48437816,211.84590468588533
2024-12-31,91.68279569892472,0.4864293,212.41812897426973
