data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.10486358,105.96968482157655
2024-02-29,126.60632183908045,0.20126227,132.86279841310687
2024-03-31,189.37231182795696,0.464626,206.33549079469617
2024-04-30,268.85,0.5502364,230.21890624848902
2024-05-31,329.3817204301075,0.5502364,230.21890624848902
2024-06-30,351.7125,0.5502364,230.21890624848902
2024-07-31,339.43817204301075,0.5502364,230.21890624848902
2024-08-31,300.78629032258067,0.5502364,230.21890624848902
2024-09-30,249.20416666666668,0.5493422,229.9694472212651
2024-10-31,190.11021505376343,0.4459783,201.1331925577494
2024-11-30,119.65277777777779,0.17897236,126.64440610086724
2024-12-31,91.68279569892472,0.09707972,103.79815912142254
