data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.21908446,137.8347976790968
2024-02-29,126.60632183908045,0.29533783,159.10781031833247
2024-03-31,189.37231182795696,0.37782806,182.12077140420087
2024-04-30,268.85,0.49074546,213.62224019533124
2024-05-31,329.3817204301075,0.53876203,227.01780916724528
2024-06-30,351.7125,0.53876203,227.01780916724528
2024-07-31,339.43817204301075,0.53876203,227.01780916724528
2024-08-31,300.78629032258067,0.5584454,232.50903390249414
2024-09-30,249.20416666666668,0.51725507,221.01783900219266
2024-10-31,190.11021505376343,0.4169054,193.0224900669949
2024-11-30,119.65277777777779,0.28331408,155.75344941533672
2024-12-31,91.68279569892472,0.19410199,130.86523887365254
