data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.5062704,217.95336072961913
2024-02-29,126.60632183908045,0.4975028,215.50739185423407
2024-03-31,189.37231182795696,0.4997297,216.12864493489747
2024-04-30,268.85,0.51180154,219.49642494434363
2024-05-31,329.3817204301075,0.53072166,224.77472321354787
2024-06-30,351.7125,0.5494534,230.000459158725
2024-07-31,339.43817204301075,0.56290305,233.75262090882626
2024-08-31,300.78629032258067,0.569218,235.51434838231586
2024-09-30,249.20416666666668,0.56792337,235.1531798666977
2024-10-31,190.11021505376343,0.5595203,232.8089101921193
2024-11-30,119.65277777777779,0.54463947,228.6574842970591
2024-12-31,91.68279569892472,0.52328074,222.69886892474784
