data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,90.82392473118279,0.15142900218998986,118.96041420777797
2024-02-29,126.60632183908045,0.2814172164753993,155.22426648564672
2024-03-31,189.37231182795696,0.44575225153054276,201.0701261897678
2024-04-30,268.85,0.6475253474262417,257.3603812981586
2024-05-31,329.3817204301075,0.7878027028681652,296.49467761602864
2024-06-30,351.7125,0.9338444933336111,337.2371244982214
2024-07-31,339.43817204301075,0.9165205511112914,332.4041257138766
2024-08-31,300.78629032258067,0.7470390857618601,285.12252516989275
2024-09-30,249.20416666666668,0.5668035501031135,234.84077557988422
2024-10-31,190.11021505376343,0.4516379371734602,202.7121030096054
2024-11-30,119.65277777777779,0.25313241448843593,147.33342894623803
2024-12-31,91.68279569892472,0.07507582603598975,97.65955769385369
