data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.12598425196850394,0.11598360204685239,133.8051075268817,131.07980579865878
2024-02-29,0.2440944881889764,0.20744899695202051,158.33908045977012,150.57594977235635
2024-03-31,0.3858267716535433,0.33265385699838834,188.81854838709677,177.26376957788497
2024-04-30,0.5196850393700787,0.5826859360996249,216.54722222222225,230.55891379340744
2024-05-31,0.5826771653543307,0.7584169962411929,229.73655913978493,268.0165561369702
2024-06-30,0.8976377952755905,0.756525394568684,297.1555555555555,267.6133551385341
2024-07-31,0.7637795275590551,0.8550704803381777,269.8413978494624,288.6185580576751
2024-08-31,0.8503937007874016,0.7533834512512338,286.88440860215053,266.94363978511853
2024-09-30,0.6377952755905512,0.6406199215685922,242.84305555555554,242.9077296799419
2024-10-31,0.5118110236220472,0.4826170996830429,215.73655913978493,209.22891850851485
2024-11-30,0.2125984251968504,0.30542685640314726,151.6361111111111,171.46024657197518
2024-12-31,0.03937007874015748,0.10089725842405965,115.30107526881721,127.86410298983593
