data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.12598425196850394,0.1366441,133.8051075268817,135.48365655725684
2024-02-29,0.2440944881889764,0.18029857,158.33908045977012,144.7887480073078
2024-03-31,0.3858267716535433,0.29222405,188.81854838709677,168.64602570540163
2024-04-30,0.5196850393700787,0.53057647,216.54722222222225,219.45161246932963
2024-05-31,0.5826771653543307,0.6154083,229.73655913978493,237.53379150327817
2024-06-30,0.8976377952755905,0.91956264,297.1555555555555,302.365269461146
2024-07-31,0.7637795275590551,0.9510868,269.8413978494624,309.08475041020944
2024-08-31,0.8503937007874016,0.80631876,286.88440860215053,278.22697158654535
2024-09-30,0.6377952755905512,0.48042673,242.84305555555554,208.76203387318762
2024-10-31,0.5118110236220472,0.41565445,215.73655913978493,194.95561385963873
2024-11-30,0.2125984251968504,0.3696309,151.6361111111111,185.1455462151157
2024-12-31,0.03937007874015748,0.02973134,115.30107526881721,112.69485806082926
