data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2
2024-01-31,0.12598425196850394,0.12598425196850394,133.8051075268817,0.1366441,135.48365655725684,0.11598360204685239,131.07980579865878,0.15041345,138.41863971676239,0.13839017,135.85583772754637
2024-02-29,0.2440944881889764,0.2440944881889764,158.33908045977012,0.18029857,144.7887480073078,0.20744899695202051,150.57594977235635,0.19990848,148.9686642700546,0.18047757,144.82690406522605
2024-03-31,0.3858267716535433,0.3858267716535433,188.81854838709677,0.29222405,168.64602570540163,0.33265385699838834,177.26376957788497,0.3020925,170.7495161671472,0.30285046,170.91107831166318
2024-04-30,0.5196850393700787,0.5196850393700787,216.54722222222225,0.53057647,219.45161246932963,0.5826859360996249,230.55891379340744,0.58915156,231.93708265324437,0.54368603,222.24595849135872
2024-05-31,0.5826771653543307,0.5826771653543307,229.73655913978493,0.6154083,237.53379150327817,0.7584169962411929,268.0165561369702,0.78775567,274.2701886980444,0.74926305,266.0653625771564
2024-06-30,0.8976377952755905,0.8976377952755905,297.1555555555555,0.91956264,302.365269461146,0.756525394568684,267.6133551385341,0.76194906,268.76942742127244,0.78776693,274.27258992836045
2024-07-31,0.7637795275590551,0.7637795275590551,269.8413978494624,0.9510868,309.08475041020944,0.8550704803381777,288.6185580576751,0.8524493,288.0598445666093,0.8781766,293.543708296713
2024-08-31,0.8503937007874016,0.8503937007874016,286.88440860215053,0.80631876,278.22697158654535,0.7533834512512338,266.94363978511853,0.78335947,273.3331244483751,0.78337127,273.3356400229918
2024-09-30,0.6377952755905512,0.6377952755905512,242.84305555555554,0.48042673,208.76203387318762,0.6406199215685922,242.9077296799419,0.63854855,242.4662107855723,0.6376845,242.28204023181115
2024-10-31,0.5118110236220472,0.5118110236220472,215.73655913978493,0.41565445,194.95561385963873,0.4826170996830429,209.22891850851485,0.48896533,210.58206481334344,0.52069336,217.34499659669657
2024-11-30,0.2125984251968504,0.2125984251968504,151.6361111111111,0.3696309,185.1455462151157,0.30542685640314726,171.46024657197518,0.28025076,166.09387996977057,0.38780043,189.01843850162402
2024-12-31,0.03937007874015748,0.03937007874015748,115.30107526881721,0.02973134,112.69485806082926,0.10089725842405965,127.86410298983593,0.093602784,126.30926223109246,0.18230534,145.21649733153723
