data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.022734863522030812,0.27625582,41.924731182795696,110.45063824633195
2024-02-29,0.293017698989856,0.36506918,114.98132183908045,134.45660815661017
2024-03-31,0.3677906191338508,0.46110663,135.19220430107526,160.41522470756854
2024-04-30,0.614251225546057,0.49074543,201.80972222222223,168.42649726764594
2024-05-31,0.8002303985148413,0.5147757,252.0793010752688,174.921802319653
2024-06-30,0.7936733230841909,0.514724,250.30694444444444,174.90783412957487
2024-07-31,0.8128559056194863,0.51515776,255.49193548387098,175.02507348274509
2024-08-31,0.7094799043597533,0.515299,227.54973118279568,175.06325642448115
2024-09-30,0.5674610995313297,0.48218167,189.1625,166.1117410073624
2024-10-31,0.4122459296953021,0.3738842,147.20833333333331,136.83928010925166
2024-11-30,0.11186626940879577,0.28416085,66.01666666666667,112.58734438822046
2024-12-31,0.029015294980544597,0.2553732,43.62231182795699,104.80613613531233
