data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2,ghi_previsto_vizinhoshistoricos_normalizado,ghi_previsto_vizinhoshistoricos_wm2,ghi_previsto_persistencia_normalizado,ghi_previsto_persistencia_wm2,ghi_previsto_sazonalingenuo_normalizado,ghi_previsto_sazonalingenuo_wm2,ghi_previsto_climatologia_normalizado,ghi_previsto_climatologia_wm2
2024-01-31,0.022734863522030812,0.022734863522030812,41.924731182795696,0.13679801,72.75563664492353,0.12210153737196787,68.78322703868801,0.27625582,110.45063824633195,0.47009423,162.84454590400617,0.15501386524370345,77.67932456818521,0.0072003679746064355,37.725806451612904,0.02948272218331603,43.7486559139785,0.08264883702620164,58.11928763440861
2024-02-29,0.293017698989856,0.293017698989856,114.98132183908045,0.2871355,113.39138530879063,0.2778545776973259,110.88277838765275,0.36506918,134.45660815661017,0.47208586,163.38287704964716,0.33549377604188885,126.46247034969159,0.022734863522030812,41.924731182795696,0.26999710521907105,108.75892857142857,0.2943738337361212,115.34788074712644
2024-03-31,0.3677906191338508,0.3677906191338508,135.19220430107526,0.38570133,140.03341207304118,0.4144405646404996,147.80153617787857,0.46110663,160.41522470756854,0.47442046,164.01391057788283,0.4425966324688642,155.41203174733283,0.293017698989856,114.98132183908045,0.38744742479933364,140.505376344086,0.40393666527156774,144.96236559139783
2024-04-30,0.614251225546057,0.614251225546057,201.80972222222223,0.55129164,184.79194775991485,0.5655780525795152,188.65351839890363,0.49074543,168.42649726764594,0.4772679,164.7835626844717,0.5977175367538282,197.34071873540609,0.3677906191338508,135.19220430107526,0.5340410490591371,180.12916666666666,0.5278801264705518,178.4638888888889
2024-05-31,0.8002303985148413,0.8002303985148413,252.0793010752688,0.80673826,253.83835463260553,0.7680356290330191,243.3771572960094,0.5147757,174.921802319653,0.48046246,165.64704493986687,0.8017106186308947,252.4793998640525,0.614251225546057,201.80972222222223,0.8538751289775862,266.57930107526886,0.7590458352153359,240.94724462365593
2024-06-30,0.7936733230841909,0.7936733230841909,250.30694444444444,0.8393573,262.6551825421658,0.8640295748474407,269.3240154925618,0.514724,174.90783412957487,0.4829949,166.33155875295185,0.8793574585536854,273.46709370030675,0.8002303985148413,252.0793010752688,0.8299760070611344,260.1194444444444,0.8921491706067852,276.92465277777774
2024-07-31,0.8128559056194863,0.8128559056194863,255.49193548387098,0.81619716,256.3950650781179,0.8311806549813959,260.44505694530176,0.51515776,175.02507348274509,0.48343492,166.45048975543946,0.7954319542270964,250.78229684815983,0.7936733230841909,250.30694444444444,0.8036615130883762,253.00672043010752,0.8324754165613438,260.79502688172045
2024-08-31,0.7094799043597533,0.7094799043597533,227.54973118279568,0.7127331,228.4290568923784,0.7327425641039774,233.83755411305543,0.515299,175.06325642448115,0.4828527,166.2931180360817,0.6587030583109774,213.82491121714085,0.8128559056194863,255.49193548387098,0.7086146667716444,227.31586021505373,0.7309430178061588,233.35114247311827
2024-09-30,0.5674610995313297,0.5674610995313297,189.1625,0.50767833,173.00340754991413,0.5115787159111563,174.0576694695297,0.48218167,166.1117410073624,0.48095962,165.78142633945362,0.4488596695308812,157.1049107424527,0.7094799043597533,227.54973118279568,0.4748006182636407,164.11666666666667,0.5299097882074084,179.0125
2024-10-31,0.4122459296953021,0.4122459296953021,147.20833333333331,0.24907254,103.10308429594467,0.3118758261731697,120.07861362895999,0.3738842,136.83928010925166,0.47814724,165.0212474690423,0.28225373258336495,112.07185595962164,0.5674610995313297,189.1625,0.25418094571131405,104.48387096774194,0.28506222003058174,112.8309811827957
2024-11-30,0.11186626940879577,0.11186626940879577,66.01666666666667,0.18126003,84.77358061331239,0.138115740242974,73.11181513348423,0.28416085,112.58734438822046,0.475052,164.18461410495647,0.19675463759759776,88.96172255789637,0.4122459296953021,147.20833333333331,0.16835766468728372,81.2861111111111,0.1636547585995417,80.01493055555555
2024-12-31,0.029015294980544597,0.029015294980544597,43.62231182795699,0.084023684,58.490904469183214,0.02437376701832476,42.367721584486056,0.2553732,104.80613613531233,0.47127235,163.16298680480128,0.04005436140985354,46.60613636848932,0.11186626940879577,66.01666666666667,0.0072003679746064355,37.725806451612904,0.02053198851322512,41.329301075268816
