data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.022734863522030812,0.47009423,41.924731182795696,162.84454590400617
2024-02-29,0.293017698989856,0.47208586,114.98132183908045,163.38287704964716
2024-03-31,0.3677906191338508,0.47442046,135.19220430107526,164.01391057788283
2024-04-30,0.614251225546057,0.4772679,201.80972222222223,164.7835626844717
2024-05-31,0.8002303985148413,0.48046246,252.0793010752688,165.64704493986687
2024-06-30,0.7936733230841909,0.4829949,250.30694444444444,166.33155875295185
2024-07-31,0.8128559056194863,0.48343492,255.49193548387098,166.45048975543946
2024-08-31,0.7094799043597533,0.4828527,227.54973118279568,166.2931180360817
2024-09-30,0.5674610995313297,0.48095962,189.1625,165.78142633945362
2024-10-31,0.4122459296953021,0.47814724,147.20833333333331,165.0212474690423
2024-11-30,0.11186626940879577,0.475052,66.01666666666667,164.18461410495647
2024-12-31,0.029015294980544597,0.47127235,43.62231182795699,163.16298680480128
