data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.022734863522030812,0.12210153737196787,41.924731182795696,68.78322703868801
2024-02-29,0.293017698989856,0.2778545776973259,114.98132183908045,110.88277838765275
2024-03-31,0.3677906191338508,0.4144405646404996,135.19220430107526,147.80153617787857
2024-04-30,0.614251225546057,0.5655780525795152,201.80972222222223,188.65351839890363
2024-05-31,0.8002303985148413,0.7680356290330191,252.0793010752688,243.3771572960094
2024-06-30,0.7936733230841909,0.8640295748474407,250.30694444444444,269.3240154925618
2024-07-31,0.8128559056194863,0.8311806549813959,255.49193548387098,260.44505694530176
2024-08-31,0.7094799043597533,0.7327425641039774,227.54973118279568,233.83755411305543
2024-09-30,0.5674610995313297,0.5115787159111563,189.1625,174.0576694695297
2024-10-31,0.4122459296953021,0.3118758261731697,147.20833333333331,120.07861362895999
2024-11-30,0.11186626940879577,0.138115740242974,66.01666666666667,73.11181513348423
2024-12-31,0.029015294980544597,0.02437376701832476,43.62231182795699,42.367721584486056
