data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.05057341753510517,0.4924558,90.82392473118279,214.09939169421068
2024-02-29,0.17883584997793822,0.49143815,126.60632183908045,213.81548696808704
2024-03-31,0.40382129537390776,0.4929231,189.37231182795696,214.22975823023495
2024-04-30,0.6887100237377565,0.49623272,268.85,215.15306591891874
2024-05-31,0.9056867030503202,0.5005648,329.3817204301075,216.36162523288664
2024-06-30,0.9857316507753836,0.5043152,351.7125,217.40789982640456
2024-07-31,0.9417341747086662,0.5066531,339.43817204301075,218.06011495937366
2024-08-31,0.8031860401886111,0.5073524,300.78629032258067,218.2552157970232
2024-09-30,0.6182892980635766,0.5064051,249.20416666666668,217.99094087903433
2024-10-31,0.406466318354452,0.5039723,190.11021505376343,217.3122367292429
2024-11-30,0.1539107877270292,0.5002933,119.65277777777779,216.285882940592
2024-12-31,0.053652050840328785,0.49555385,91.68279569892472,214.96367693141264
