data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.05057341753510517,0.08882349,90.82392473118279,101.49485347254507
2024-02-29,0.17883584997793822,0.2800751,126.60632183908045,154.84984636251883
2024-03-31,0.40382129537390776,0.425085,189.37231182795696,195.3044199273444
2024-04-30,0.6887100237377565,0.73814434,268.85,282.6410862493766
2024-05-31,0.9056867030503202,0.8618869,329.3817204301075,317.1625440698237
2024-06-30,0.9857316507753836,0.95310867,351.7125,342.61140554414317
2024-07-31,0.9417341747086662,0.9496797,339.43817204301075,341.65479120091135
2024-08-31,0.8031860401886111,0.81447375,300.78629032258067,303.9353125503894
2024-09-30,0.6182892980635766,0.6149424,249.20416666666668,248.270447878131
2024-10-31,0.406466318354452,0.3797058,190.11021505376343,182.64461540730943
2024-11-30,0.1539107877270292,0.19261603,119.65277777777779,130.45068908606098
2024-12-31,0.053652050840328785,0.07876261,91.68279569892472,98.68809022019752
