data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.05057341753510517,0.27081433,90.82392473118279,152.26629423215104
2024-02-29,0.17883584997793822,0.32817602,126.60632183908045,168.2689444987791
2024-03-31,0.40382129537390776,0.4429545,189.37231182795696,200.28961797368754
2024-04-30,0.6887100237377565,0.5087334,268.85,218.64047884206724
2024-05-31,0.9056867030503202,0.5247664,329.3817204301075,223.11333141331977
2024-06-30,0.9857316507753836,0.524441,351.7125,223.02255706125902
2024-07-31,0.9417341747086662,0.5242782,339.43817204301075,222.9771449426516
2024-08-31,0.8031860401886111,0.53239757,300.78629032258067,225.2422635060725
2024-09-30,0.6182892980635766,0.5184827,249.20416666666668,221.3603172134114
2024-10-31,0.406466318354452,0.4506398,190.11021505376343,202.43364863974512
2024-11-30,0.1539107877270292,0.31712663,119.65277777777779,165.1864078004247
2024-12-31,0.053652050840328785,0.26037374,91.68279569892472,149.35359985509143
