data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.08661417322834646,0.52373266,137.9798387096774,245.1154579732367
2024-02-29,0.2440944881889764,0.51948434,176.53879310344828,244.07756401761085
2024-03-31,0.47244094488188976,0.5201133,233.08602150537632,244.23122037706037
2024-04-30,0.8267716535433071,0.524146,319.31111111111113,245.21644421781423
2024-05-31,0.952755905511811,0.5322863,350.38440860215053,247.20516698756205
2024-06-30,0.8740157480314961,0.5412167,331.58194444444445,249.38692128695948
2024-07-31,0.8503937007874016,0.54587406,324.9180107526882,250.52475303588534
2024-08-31,0.6771653543307087,0.546512,283.14516129032256,250.68060823065298
2024-09-30,0.6456692913385826,0.54371154,274.7944444444445,249.99643552477966
2024-10-31,0.41732283464566927,0.54263943,219.50134408602148,249.73451200910313
2024-11-30,0.1889763779527559,0.53755057,163.96944444444443,248.4912672213169
2024-12-31,0.11023622047244094,0.5302857,143.70698924731184,246.7164139503593
