tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
monthly_1,mensal,teste_2024,DilatedRNN,cumulativo,1,5,13.447427648031143,0.34842041451213296,13.107334422177662,13.84995140842284,16.541147793720665,0.47769961929047716,16.059793256825575,17.10605946662033,0.0811453349475343,0.0022575383546629,0.07857068515406213,0.08358887485043627,0.9041164661933792,0.007519455272194514,0.8943894623849417,0.9109148348951198
monthly_1,mensal,teste_2024,DilatedRNN,lead_exato,1,5,13.447427648031143,0.34842041451213296,13.107334422177662,13.84995140842284,16.541147793720665,0.47769961929047716,16.059793256825575,17.10605946662033,0.0811453349475343,0.0022575383546629,0.07857068515406213,0.08358887485043627,0.9041164661933792,0.007519455272194514,0.8943894623849417,0.9109148348951198
monthly_1,mensal,teste_2024,LSTM,cumulativo,1,5,14.514157923786252,0.3444699006100427,14.209831695537147,15.022179265133541,17.761347792703113,0.460402407071286,17.283123404677266,18.421441839432106,0.08614228457161748,0.00232529046334451,0.08359624221616116,0.0894835132320113,0.8832029317305281,0.002517300387893583,0.8809927560474288,0.8860138667291274
monthly_1,mensal,teste_2024,LSTM,lead_exato,1,5,14.514157923786252,0.3444699006100427,14.209831695537147,15.022179265133541,17.761347792703113,0.460402407071286,17.283123404677266,18.421441839432106,0.08614228457161748,0.00232529046334451,0.08359624221616116,0.0894835132320113,0.8832029317305281,0.002517300387893583,0.8809927560474288,0.8860138667291274
monthly_1,mensal,teste_2024,TimesNet,cumulativo,1,5,14.611042400092277,0.7597116152272527,13.750674180921418,15.421625870162718,18.25260379445742,0.7491862362985471,17.358201679586074,19.066132172128427,0.088979025636573,0.0037422762121976883,0.08498916541944875,0.09331980235043881,0.8759518536277675,0.007540619374376097,0.8651759472641493,0.8855867702229974
monthly_1,mensal,teste_2024,TimesNet,lead_exato,1,5,14.611042400092277,0.7597116152272527,13.750674180921418,15.421625870162718,18.25260379445742,0.7491862362985471,17.358201679586074,19.066132172128427,0.088979025636573,0.0037422762121976883,0.08498916541944875,0.09331980235043881,0.8759518536277675,0.007540619374376097,0.8651759472641493,0.8855867702229974
monthly_1,mensal,teste_2024,XGBoost,cumulativo,1,5,14.864913785946396,0.17403903309145252,14.620413929374767,15.095910266506971,18.130523034503575,0.20163463890321015,17.795742176467016,18.299976480470697,0.0890975910831855,0.0012311108316587958,0.0870893243412087,0.09011814278326102,0.8896876565491372,0.0031264803871544847,0.8857889032179449,0.8925252866223697
monthly_1,mensal,teste_2024,XGBoost,lead_exato,1,5,14.864913785946396,0.17403903309145252,14.620413929374767,15.095910266506971,18.130523034503575,0.20163463890321015,17.795742176467016,18.299976480470697,0.0890975910831855,0.0012311108316587958,0.0870893243412087,0.09011814278326102,0.8896876565491372,0.0031264803871544847,0.8857889032179449,0.8925252866223697
monthly_1,mensal,validacao_2023,DilatedRNN,cumulativo,1,5,15.394508532729656,0.42846843616234787,15.054359211365085,16.09499645090165,18.91604132942299,0.5660672106040497,18.401448084181034,19.69294099788616,0.09251824569381752,0.0023327603853636122,0.08974997396141338,0.09560012988098575,0.9058525626476337,0.007522202075380604,0.8974416550736299,0.9148228389188937
monthly_1,mensal,validacao_2023,DilatedRNN,lead_exato,1,5,15.394508532729656,0.42846843616234787,15.054359211365085,16.09499645090165,18.91604132942299,0.5660672106040497,18.401448084181034,19.69294099788616,0.09251824569381752,0.0023327603853636122,0.08974997396141338,0.09560012988098575,0.9058525626476337,0.007522202075380604,0.8974416550736299,0.9148228389188937
