data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.7037395819697169,0.7800983669547864,263.2258064516129,274.9859830342933
2024-02-29,0.6182003120706959,0.5606931665778955,250.05172413793105,241.19492808108623
2024-03-31,0.7251647248767288,0.49108636067459505,266.5255376344086,230.47463795416462
2024-04-30,0.18938982705706078,0.3827575562799502,184.0097222222222,213.7906916483039
2024-05-31,0.2324213465985948,0.2851587777231478,190.63709677419354,198.75929912017057
2024-06-30,0.1672956029730475,0.11769714960670542,180.60694444444442,172.96818264473703
2024-07-31,0.3150674172012042,0.19682068223580385,203.36559139784944,185.1541638091258
2024-08-31,0.4500152725051272,0.4292626074737431,224.1491935483871,220.95303209325115
2024-09-30,0.6061049293828451,0.6281284747943511,248.18888888888887,251.58078129611658
2024-10-31,0.7298861107474799,0.6241764652064677,267.252688172043,250.97212401301493
2024-11-30,0.6425198178935579,0.7242040093894194,253.79722222222225,266.3775758278046
2024-12-31,0.961033294061177,0.7230260028537511,302.8521505376344,266.19614857123264
