data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.7037395819697169,0.7295882,263.2258064516129,267.206807943041
2024-02-29,0.6182003120706959,0.65623766,250.05172413793105,255.9099361314088
2024-03-31,0.7251647248767288,0.5123778,266.5255376344086,233.75377694581465
2024-04-30,0.18938982705706078,0.37255383,184.0097222222222,212.2191936572393
2024-05-31,0.2324213465985948,0.121591926,190.63709677419354,173.5680252651694
2024-06-30,0.1672956029730475,0.18609165,180.60694444444442,183.50176252711125
2024-07-31,0.3150674172012042,0.22654235,203.36559139784944,189.73166074018965
2024-08-31,0.4500152725051272,0.395278,224.1491935483871,215.71899248423276
2024-09-30,0.6061049293828451,0.51222247,248.18888888888887,233.72985429236647
2024-10-31,0.7298861107474799,0.635377,267.252688172043,252.6971402970213
2024-11-30,0.6425198178935579,0.70406276,253.79722222222225,263.27557975862936
2024-12-31,0.961033294061177,0.73523724,302.8521505376344,268.0768269302063
