data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.7037395819697169,0.5756078,263.2258064516129,243.4919584496047
2024-02-29,0.6182003120706959,0.53555864,250.05172413793105,237.32390708876875
2024-03-31,0.7251647248767288,0.4624553,266.5255376344086,226.065108648271
2024-04-30,0.18938982705706078,0.43237877,184.0097222222222,221.43295865161446
2024-05-31,0.2324213465985948,0.40284035,190.63709677419354,216.88368421724888
2024-06-30,0.1672956029730475,0.41055238,180.60694444444442,218.07143110918102
2024-07-31,0.3150674172012042,0.42446604,203.36559139784944,220.2143032507951
2024-08-31,0.4500152725051272,0.44778642,224.1491935483871,223.80592339057276
2024-09-30,0.6061049293828451,0.48501396,248.18888888888887,229.53941506980567
2024-10-31,0.7298861107474799,0.5262336,267.252688172043,235.88774005628082
2024-11-30,0.6425198178935579,0.55779994,253.79722222222225,240.7493354718211
2024-12-31,0.961033294061177,0.56364584,302.8521505376344,241.64967545834924
