data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.4881889763779528,0.3900895,191.29166666666663,154.22426390647885
2023-10-27,0.4251968503937008,0.38782284,167.83333333333334,153.3988163421551
2023-10-28,0.48031496062992124,0.39521557,188.25,156.09100374579427
2023-10-29,0.4881889763779528,0.39529768,190.16666666666663,156.12090379496414
2023-10-30,0.47244094488188976,0.42173326,185.625,165.74786223967868
2023-10-31,0.3937007874015748,0.4181004,156.75,164.42489088078338
2023-11-01,0.4094488188976378,0.40122575,161.41666666666666,158.2797090510527
2023-11-02,0.3779527559055118,0.40255907,149.54166666666666,158.7652619729439
2023-11-03,0.4015748031496063,0.38298446,159.45833333333334,151.63684063156444
2023-11-04,0.3779527559055118,0.38836846,151.125,153.59751329322654
2023-11-05,0.30708661417322836,0.3840494,123.91666666666669,152.02465132375556
2023-11-06,0.15748031496062992,0.37193856,69.375,147.61429096758363
2023-11-07,0.4015748031496063,0.3517626,158.45833333333334,140.2668775419394
2023-11-08,0.41732283464566927,0.3536728,165.45833333333334,140.96251222491262
2023-11-09,0.33858267716535434,0.35898507,136.04166666666666,142.89706168572107
2023-11-10,0.3700787401574803,0.3723596,147.08333333333334,147.76762232681114
2023-11-11,0.3779527559055118,0.36657333,150.58333333333334,145.66045570373532
2023-11-12,0.3858267716535433,0.36129573,151.45833333333334,143.7385282963514
2023-11-13,0.3543307086614173,0.35870084,140.66666666666666,142.79355650643507
2023-11-14,0.2992125984251969,0.3690139,122.33333333333331,146.54923059542972
2023-11-15,0.1732283464566929,0.36267814,75.75,144.24195612967011
2023-11-16,0.2283464566929134,0.34871727,96.66666666666669,139.15787332256633
2023-11-17,0.1889763779527559,0.3446401,82.41666666666667,137.6731052547693
2023-11-18,0.11811023622047244,0.34204614,54.875,136.72846990823743
2023-11-19,0.36220472440944884,0.34075674,145.41666666666666,136.25891432662803
2023-11-20,0.3700787401574803,0.34287068,148.16666666666666,137.02874020238716
2023-11-21,0.25984251968503935,0.34786606,106.95833333333331,138.84788958231607
2023-11-22,0.2992125984251969,0.3495186,120.875,139.44968912005422
2023-11-23,0.3464566929133858,0.3485145,139.125,139.08402942617732
2023-11-24,0.3700787401574803,0.3470375,145.70833333333334,138.54615413149196
2023-11-25,0.3464566929133858,0.35034117,139.54166666666666,139.74924311538535
2023-11-26,0.25984251968503935,0.36097857,107.58333333333331,143.62303053836027
2023-11-27,0.33858267716535434,0.35600528,136.33333333333334,141.81192324062187
2023-11-28,0.33070866141732286,0.35110632,131.625,140.0278833558162
2023-11-29,0.30708661417322836,0.3520025,123.33333333333331,140.35424429178235
2023-11-30,0.2992125984251969,0.35535586,121.58333333333331,141.57542524735132
2023-12-01,0.2755905511811024,0.3540599,112.20833333333331,141.10348200301328
2023-12-02,0.15748031496062992,0.3504985,69.875,139.80653616786
2023-12-03,0.2047244094488189,0.3427439,87.0,136.98257148762542
2023-12-04,0.2992125984251969,0.3417837,120.70833333333331,136.63289828101793
2023-12-05,0.25196850393700787,0.34213942,104.29166666666669,136.76243983705837
2023-12-06,0.13385826771653545,0.3437882,61.958333333333336,137.36287189523378
2023-12-07,0.1732283464566929,0.34182945,76.54166666666667,136.6495576550563
2023-12-08,0.31496062992125984,0.3390791,127.04166666666669,135.64797655244666
2023-12-09,0.28346456692913385,0.3387348,115.625,135.5225917001565
2023-12-10,0.25196850393700787,0.34230655,102.625,136.82330353061357
2023-12-11,0.29133858267716534,0.34635383,119.29166666666669,138.29718602697054
2023-12-12,0.29133858267716534,0.34426254,117.58333333333331,137.53560844063756
2023-12-13,0.29133858267716534,0.34260753,118.04166666666669,136.93290810286996
2023-12-14,0.23622047244094488,0.3444525,97.75,137.60478554169336
2023-12-15,0.2440944881889764,0.34600803,100.20833333333331,138.17125852406022
2023-12-16,0.2992125984251969,0.3436258,121.91666666666669,137.30373383065063
2023-12-17,0.047244094488188976,0.3433924,29.541666666666668,137.2187330375115
2023-12-18,0.1889763779527559,0.3400183,82.41666666666667,135.98999838531014
2023-12-19,0.16535433070866143,0.33892274,72.54166666666667,135.5910307963689
2023-12-20,0.05511811023622047,0.33703837,33.208333333333336,134.90480567514894
2023-12-21,0.16535433070866143,0.33661863,71.875,134.75195184846717
2023-12-22,0.2677165354330709,0.3362604,109.70833333333331,134.6214986393849
2023-12-23,0.2992125984251969,0.3378301,121.95833333333331,135.19312680264312
2023-12-24,0.23622047244094488,0.33881527,98.79166666666669,135.5518948336442
2023-12-25,0.2283464566929134,0.34206635,96.25,136.73582825064656
2023-12-26,0.18110236220472442,0.34090465,77.20833333333333,136.3127778271834
2023-12-27,0.10236220472440945,0.3377655,48.083333333333336,135.16960832476613
2023-12-28,0.18110236220472442,0.33715436,78.79166666666667,134.94704559942085
2023-12-29,0.14960629921259844,0.3374044,65.41666666666667,135.03810237348077
2023-12-30,0.1732283464566929,0.33722702,74.58333333333333,134.973505243659
2023-12-31,0.14960629921259844,0.33737093,68.04166666666667,135.02591444055238
2024-01-01,0.2992125984251969,0.33687615,121.58333333333331,134.84573272864023
2024-01-02,0.14960629921259844,0.33836317,66.16666666666667,135.38725463549295
2024-01-03,0.14960629921259844,0.33735096,67.29166666666667,135.01864292224246
2024-01-04,0.30708661417322836,0.33808276,124.29166666666669,135.2851386417945
2024-01-05,0.3228346456692913,0.33791828,128.45833333333334,135.22524086634317
2024-01-06,0.11023622047244094,0.34150538,52.083333333333336,136.5315419981877
2024-01-07,0.3228346456692913,0.34028175,130.16666666666666,136.08593901495138
2024-01-08,0.30708661417322836,0.34280196,122.58333333333331,137.0037131557862
2024-01-09,0.1732283464566929,0.34055316,75.29166666666667,136.18477739890415
2024-01-10,0.05511811023622047,0.3416713,32.041666666666664,136.59196071823436
2024-01-11,0.33070866141732286,0.3389112,133.95833333333334,135.586830680569
2024-01-12,0.2047244094488189,0.3392763,88.08333333333333,135.71979093551633
2024-01-13,0.09448818897637795,0.33752382,47.708333333333336,135.08159039417902
2024-01-14,0.2992125984251969,0.34041762,122.20833333333331,136.13541789849597
2024-01-15,0.25984251968503935,0.3395441,107.20833333333331,135.81730525195596
2024-01-16,0.15748031496062992,0.3389445,70.125,135.598953495423
2024-01-17,0.2440944881889764,0.33862123,102.0,135.48123086988923
2024-01-18,0.2125984251968504,0.34115028,90.375,136.4022283554077
2024-01-19,0.05511811023622047,0.3387102,31.95833333333333,135.51362711191175
2024-01-20,0.11811023622047244,0.33647457,54.833333333333336,134.69948838651177
2024-01-21,0.1732283464566929,0.33672085,76.29166666666667,134.78917768100897
2024-01-22,0.15748031496062992,0.33585468,68.79166666666667,134.47374572853246
2024-01-23,0.2440944881889764,0.3360066,100.66666666666669,134.5290743857622
2024-01-24,0.18110236220472442,0.33823237,78.29166666666667,135.33962076405683
2024-01-25,0.3779527559055118,0.33801407,149.0,135.26012244820592
2024-01-26,0.1889763779527559,0.33997253,79.625,135.97332815825936
2024-01-27,0.2677165354330709,0.33997333,108.91666666666669,135.97362118959424
2024-01-28,0.23622047244094488,0.34246716,97.70833333333331,136.88179041445252
2024-01-29,0.36220472440944884,0.33964452,144.54166666666666,135.85387990375358
2024-01-30,0.31496062992125984,0.3455825,127.20833333333331,138.0162883599599
2024-01-31,0.007874015748031496,0.34610608,16.083333333333332,138.20696493486562
2024-02-01,0.2125984251968504,0.34279567,89.95833333333333,137.00142317016918
2024-02-02,0.2755905511811024,0.3376186,111.95833333333331,135.1161029736201
2024-02-03,0.1889763779527559,0.33792517,81.91666666666667,135.22774791220823
2024-02-04,0.14173228346456693,0.34031013,64.54166666666667,136.09627108275888
2024-02-05,0.18110236220472442,0.34053338,77.29166666666667,136.17757099866864
2024-02-06,0.29133858267716534,0.33828038,118.54166666666669,135.35710496703783
2024-02-07,0.08661417322834646,0.33671227,43.04166666666666,134.78605201343694
2024-02-08,0.4251968503937008,0.33801022,166.5,135.25872240960595
2024-02-09,0.4015748031496063,0.34350985,158.04166666666666,137.26150475939113
2024-02-10,0.4566929133858268,0.34660926,177.45833333333334,138.39020719627538
2024-02-11,0.3937007874015748,0.36349058,155.95833333333334,144.53782010078427
2024-02-12,0.3779527559055118,0.3638028,151.08333333333334,144.65151625871655
2024-02-13,0.3464566929133858,0.36709616,137.375,145.85085010031858
2024-02-14,0.1732283464566929,0.35383266,74.25,141.02072778344152
2024-02-15,0.36220472440944884,0.35382497,144.45833333333334,141.01792770624158
2024-02-16,0.2047244094488189,0.35248557,87.66666666666667,140.53016076982018
2024-02-17,0.07874015748031496,0.34758812,42.25,138.74667438864705
2024-02-18,0.33858267716535434,0.34252548,136.75,136.90302975972492
2024-02-19,0.11811023622047244,0.34169698,53.79166666666666,136.60131601492563
2024-02-20,0.11811023622047244,0.3395842,55.708333333333336,135.83191340665022
2024-02-21,0.4645669291338583,0.33804417,182.16666666666663,135.27108399073282
2024-02-22,0.5039370078740157,0.3431737,196.41666666666663,137.13909363249937
2024-02-23,0.3937007874015748,0.3562482,155.20833333333334,141.90038614471752
2024-02-24,0.5196850393700787,0.36646238,200.95833333333331,145.6200499385595
2024-02-25,0.5196850393700787,0.39833868,201.54166666666663,157.2283343275388
2024-02-26,0.29133858267716534,0.38416842,117.45833333333331,152.06799825529254
2024-02-27,0.5275590551181102,0.3692184,204.08333333333331,146.6237039665381
2024-02-28,0.5511811023622047,0.4048937,211.625,159.61545440554616
2024-02-29,0.16535433070866143,0.419613,73.58333333333333,164.97573552529013
2024-03-01,0.30708661417322836,0.3809303,123.83333333333331,150.88878589868543
2024-03-02,0.25196850393700787,0.36529177,102.58333333333331,145.19375446438787
2024-03-03,0.23622047244094488,0.35015118,98.58333333333331,139.68005516131717
2024-03-04,0.44881889763779526,0.34559664,176.54166666666666,138.02144354085127
2024-03-05,0.3228346456692913,0.36073568,130.16666666666666,143.534578487277
2024-03-06,0.3464566929133858,0.36518547,137.58333333333334,145.1550417691469
2024-03-07,0.36220472440944884,0.35588238,144.5,141.7671654174725
2024-03-08,0.6062992125984252,0.35710788,232.83333333333331,142.2134521404902
