data,ghi_real_normalizado,ghi_previsto_deepnpts_aprox_normalizado,ghi_real_wm2,ghi_previsto_deepnpts_aprox_wm2
2023-10-26,0.14960629921259844,0.3603314,80.08333333333333,153.46247238044936
2023-10-27,0.3228346456692913,0.49298593,140.54166666666666,199.81970952575404
2023-10-28,0.5275590551181102,0.4859303,212.875,197.35405725364882
2023-10-29,0.6456692913385826,0.50797904,254.41666666666663,205.05917373796302
2023-10-30,0.6220472440944882,0.5525407,243.625,220.6316256051262
2023-10-31,0.5196850393700787,0.5341616,208.54166666666663,214.20889867097137
2023-11-01,0.4645669291338583,0.5017373,190.29166666666663,202.87794610112903
2023-11-02,0.5984251968503937,0.5155689,235.54166666666663,207.711519382894
2023-11-03,0.5433070866141733,0.5411825,217.91666666666663,216.6624074379603
2023-11-04,0.6456692913385826,0.52869594,252.625,212.29886903862158
2023-11-05,0.6377952755905512,0.5871566,249.83333333333331,232.72843134154874
2023-11-06,0.6377952755905512,0.5885557,251.41666666666663,233.2173584351937
2023-11-07,0.6220472440944882,0.5830399,246.25,231.28981132805345
2023-11-08,0.6220472440944882,0.5726588,245.75,227.66204852859178
2023-11-09,0.5354330708661418,0.5962885,215.91666666666663,235.91965283701816
2023-11-10,0.1732283464566929,0.55041707,87.0,219.8894970566034
2023-11-11,0.2283464566929134,0.37260708,107.5,157.75231657549736
2023-11-12,0.3937007874015748,0.46857157,163.79166666666666,191.2879077879091
2023-11-13,0.31496062992125984,0.46961132,137.25,191.65125479176638
2023-11-14,0.4330708661417323,0.46715686,179.66666666666666,190.79352340723077
2023-11-15,0.5275590551181102,0.53543615,211.66666666666663,214.65429244438806
2023-11-16,0.5905511811023622,0.4958962,234.58333333333331,200.83672287190953
2023-11-17,0.5984251968503937,0.5405866,236.125,216.4541556984186
2023-11-18,0.5905511811023622,0.5544414,233.54166666666663,221.2958315933744
2023-11-19,0.5905511811023622,0.54800075,234.91666666666663,219.04509644955394
2023-11-20,0.5118110236220472,0.55578464,207.625,221.765241595606
2023-11-21,0.33858267716535434,0.53238225,144.83333333333334,213.58708038926122
2023-11-22,0.07874015748031496,0.46777844,54.208333333333336,191.01074217756587
2023-11-23,0.4251968503937008,0.42204753,175.70833333333334,175.0296915657818
2023-11-24,0.5905511811023622,0.47736773,234.125,194.36179761216042
2023-11-25,0.5984251968503937,0.5347095,235.33333333333331,214.40036196261642
2023-11-26,0.5748031496062992,0.55580485,227.625,221.7723027418057
2023-11-27,0.18110236220472442,0.535417,91.45833333333331,214.64760622630516
2023-11-28,0.18110236220472442,0.38208544,89.66666666666667,161.06460860868293
2023-11-29,0.3464566929133858,0.50100124,148.58333333333334,202.62072458366552
2023-11-30,0.47244094488188976,0.51467425,193.25,207.3988709921638
2023-12-01,0.15748031496062992,0.46802902,82.04166666666667,191.09830872217813
2023-12-02,0.2440944881889764,0.4263849,112.66666666666669,176.54542179529864
2023-12-03,0.007874015748031496,0.5332757,31.041666666666668,213.89931219319502
2023-12-04,0.03937007874015748,0.49038136,41.125,198.90951944887635
2023-12-05,0.07874015748031496,0.5119657,54.75,206.4523441319664
2023-12-06,0.03937007874015748,0.49261236,41.583333333333336,199.68916163841882
2023-12-07,0.08661417322834646,0.48547387,57.375,197.19455658396083
2023-12-08,0.5354330708661418,0.51132774,215.33333333333331,206.22940770785013
2023-12-09,0.4015748031496063,0.5786373,166.66666666666666,229.7512938007712
2023-12-10,0.2992125984251969,0.5376483,131.375,215.4273525625467
2023-12-11,0.031496062992125984,0.46441188,37.625,189.83426982040206
2023-12-12,0.33858267716535434,0.4806222,144.79166666666666,195.49910039578873
2023-12-13,0.2677165354330709,0.6003916,120.625,237.35352376103398
2023-12-14,0.07086614173228346,0.5460986,51.083333333333336,218.3803697278102
2023-12-15,0.36220472440944884,0.48179188,153.20833333333334,195.90785536045829
2023-12-16,0.3543307086614173,0.54173726,150.04166666666666,216.85626610368487
2023-12-17,0.5196850393700787,0.5248558,209.41666666666663,210.95689716190097
2023-12-18,0.5196850393700787,0.5651354,209.45833333333331,225.03294842690227
2023-12-19,0.5433070866141733,0.47840995,217.66666666666663,194.72600903362033
2023-12-20,0.5275590551181102,0.5093056,210.83333333333331,205.5227515250444
2023-12-21,0.3937007874015748,0.5155235,164.0,207.69564742594955
2023-12-22,0.10236220472440945,0.49911425,63.25,201.9612989289065
2023-12-23,0.33858267716535434,0.42660823,144.95833333333334,176.62346933161217
2023-12-24,0.48031496062992124,0.5154528,195.66666666666663,207.6709438289205
2023-12-25,0.09448818897637795,0.47787094,59.79166666666666,194.5376493136088
2023-12-26,0.25984251968503935,0.41099,117.625,171.16554700334865
2023-12-27,0.5354330708661418,0.5280935,214.66666666666663,212.08834690103927
2023-12-28,0.5275590551181102,0.5588319,213.25,222.83012076467273
2023-12-29,0.36220472440944884,0.5235247,153.25,210.4917363449931
2023-12-30,0.5275590551181102,0.47189265,210.625,192.44848735878864
2023-12-31,0.48031496062992124,0.5124585,196.20833333333331,206.6245611136158
2024-01-01,0.5196850393700787,0.52416074,209.58333333333331,210.71400623023507
2024-01-02,0.11811023622047244,0.5209083,67.5,209.57741164416072
2024-01-03,0.5669291338582677,0.41886735,226.95833333333331,173.9183525542418
2024-01-04,0.5354330708661418,0.5336245,214.375,214.0211846604943
2024-01-05,0.5590551181102362,0.52714103,223.95833333333331,211.75549405068156
2024-01-06,0.5511811023622047,0.51941425,221.41666666666663,209.05530341217914
2024-01-07,0.14960629921259844,0.5254891,81.0,211.17820889751115
2024-01-08,0.36220472440944884,0.4226364,155.33333333333334,175.2354750285546
2024-01-09,0.5196850393700787,0.53026193,209.29166666666663,212.84611828376848
2024-01-10,0.3858267716535433,0.4752891,161.83333333333334,193.63540562987325
2024-01-11,0.41732283464566927,0.4710883,172.75,192.16739541788894
2024-01-12,0.41732283464566927,0.5149008,174.625,207.47804331282774
2024-01-13,0.3700787401574803,0.49534282,157.25,200.64334328100082
2024-01-14,0.5826771653543307,0.5282215,229.79166666666663,212.13306749363738
2024-01-15,0.5748031496062992,0.5084194,229.08333333333331,205.21306090056893
2024-01-16,0.5748031496062992,0.55111265,227.66666666666663,220.1325754523277
2024-01-17,0.5196850393700787,0.5197966,208.41666666666663,209.1889236271381
2024-01-18,0.3228346456692913,0.5080956,140.625,205.09991592665511
2024-01-19,0.3779527559055118,0.45939484,159.41666666666666,188.08102262889344
2024-01-20,0.36220472440944884,0.43214172,155.125,178.55719233800966
2024-01-21,0.4566929133858268,0.45858425,186.41666666666663,187.79775402198234
2024-01-22,0.33070866141732286,0.50747806,142.25,204.884103136758
2024-01-23,0.4409448818897638,0.45026934,182.625,184.8920402874549
2024-01-24,0.4645669291338583,0.50668406,191.0,204.60663550098735
2024-01-25,0.49606299212598426,0.5121836,200.33333333333331,206.52849619835612
2024-01-26,0.6141732283464567,0.49405208,243.25,200.19228392715254
2024-01-27,0.6220472440944882,0.5152033,244.16666666666663,207.58375221242505
2024-01-28,0.4330708661417323,0.54707783,177.75,218.72257495174804
2024-01-29,0.47244094488188976,0.5198548,193.45833333333331,209.20925306280452
2024-01-30,0.3779527559055118,0.4934348,158.25,199.9765648692846
2024-01-31,0.3228346456692913,0.47901145,141.5,194.9362083164354
2024-02-01,0.4015748031496063,0.44541416,168.0,183.1953551682333
2024-02-02,0.5748031496062992,0.48599073,227.33333333333331,197.37517820422846
2024-02-03,0.6535433070866141,0.53504765,255.5,214.51852680742738
2024-02-04,0.6692913385826772,0.55060166,261.9166666666667,219.95400552203256
2024-02-05,0.6771653543307087,0.55940133,264.2916666666667,223.0291242773334
2024-02-06,0.6771653543307087,0.57537496,264.875,228.6112415442864
2024-02-07,0.6614173228346457,0.57804054,258.4583333333333,229.54275045047203
2024-02-08,0.5984251968503937,0.58914185,235.5,233.42219416300455
2024-02-09,0.6850393700787402,0.5929685,267.375,234.7594586089253
2024-02-10,0.5196850393700787,0.6271721,208.20833333333331,246.71218780179817
2024-02-11,0.44881889763779526,0.58035886,183.45833333333331,230.3529076228539
2024-02-12,0.2677165354330709,0.45261353,120.16666666666669,185.71123739331958
2024-02-13,0.3779527559055118,0.3880089,160.20833333333334,163.13460757086673
2024-02-14,0.29133858267716534,0.49782455,129.20833333333334,201.5106040885051
2024-02-15,0.3464566929133858,0.46994016,149.04166666666666,191.7661702595651
2024-02-16,0.12598425196850394,0.52727085,71.25,211.80086035281417
2024-02-17,0.3228346456692913,0.47787198,140.41666666666666,194.53801382705566
2024-02-18,0.6771653543307087,0.53971416,263.875,216.14927665144202
2024-02-19,0.7322834645669292,0.6354681,283.125,249.61129863560197
2024-02-20,0.7480314960629921,0.49813798,288.375,201.6201351719598
