data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.14960629921259844,0.43645778,80.08333333333333,180.06547607854006
2023-10-27,0.3228346456692913,0.40274483,140.54166666666666,168.2842035964131
2023-10-28,0.5275590551181102,0.41052338,212.875,171.00248451655108
2023-10-29,0.6456692913385826,0.4646591,254.41666666666663,189.92065950731435
2023-10-30,0.6220472440944882,0.5463057,243.625,218.45275168369213
2023-10-31,0.5196850393700787,0.5903865,208.54166666666663,233.85715243717033
2023-11-01,0.4645669291338583,0.5413187,190.29166666666663,216.71000247945386
2023-11-02,0.5984251968503937,0.5069834,235.54166666666663,204.7112404455741
2023-11-03,0.5433070866141733,0.5328341,217.91666666666663,213.7449876144528
2023-11-04,0.6456692913385826,0.5494504,252.625,219.55168682336804
2023-11-05,0.6377952755905512,0.60412115,249.83333333333331,238.6568363830447
2023-11-06,0.6377952755905512,0.61673987,251.41666666666663,243.06655342876908
2023-11-07,0.6220472440944882,0.6231815,246.25,245.3176426713665
2023-11-08,0.6220472440944882,0.6112046,245.75,241.13221595684686
2023-11-09,0.5354330708661418,0.6196987,215.91666666666663,244.1005426868796
2023-11-10,0.1732283464566929,0.5779582,87.0,229.51398513217765
2023-11-11,0.2283464566929134,0.47071022,107.5,192.03527491539714
2023-11-12,0.3937007874015748,0.4215414,163.79166666666666,174.85281922668216
2023-11-13,0.31496062992125984,0.4295812,137.25,177.66239514326054
2023-11-14,0.4330708661417323,0.43653688,179.66666666666666,180.09311661248404
2023-11-15,0.5275590551181102,0.47037503,211.66666666666663,191.91814112290737
2023-11-16,0.5905511811023622,0.49758497,234.58333333333331,201.42688055709002
2023-11-17,0.5984251968503937,0.521066,236.125,209.63252607733008
2023-11-18,0.5905511811023622,0.55167013,233.54166666666663,220.32739226768413
2023-11-19,0.5905511811023622,0.5725981,234.91666666666663,227.64084426065284
2023-11-20,0.5118110236220472,0.56685275,207.625,225.63308336585757
2023-11-21,0.33858267716535434,0.5479722,144.83333333333334,219.03511919577915
2023-11-22,0.07874015748031496,0.49422038,54.208333333333336,200.25109556814033
2023-11-23,0.4251968503937008,0.41192186,175.70833333333334,171.4911929021279
2023-11-24,0.5905511811023622,0.42841056,234.125,177.25330690915385
2023-11-25,0.5984251968503937,0.49432498,235.33333333333331,200.28765105952817
2023-11-26,0.5748031496062992,0.56375813,227.625,224.55164487163225
2023-11-27,0.18110236220472442,0.57490975,91.45833333333331,228.44866854697463
2023-11-28,0.18110236220472442,0.45237824,89.66666666666667,185.62901357437173
2023-11-29,0.3464566929133858,0.4004794,148.58333333333334,167.49253246312338
2023-11-30,0.47244094488188976,0.41017497,193.25,170.8807266106208
2023-12-01,0.15748031496062992,0.46021062,82.04166666666667,188.36610338836905
2023-12-02,0.2440944881889764,0.4245878,112.66666666666669,175.9174067849914
2023-12-03,0.007874015748031496,0.41328079,31.041666666666668,171.9660810207327
2023-12-04,0.03937007874015748,0.38396165,41.125,161.72026415293413
2023-12-05,0.07874015748031496,0.38160744,54.75,160.89756771797934
2023-12-06,0.03937007874015748,0.38184223,41.583333333333336,160.97961448753873
2023-12-07,0.08661417322834646,0.38193536,57.375,161.0121603310108
2023-12-08,0.5354330708661418,0.38174236,215.33333333333331,160.94471492866674
2023-12-09,0.4015748031496063,0.4113278,166.66666666666666,171.28359728679058
2023-12-10,0.2992125984251969,0.43027055,131.375,177.9032968729734
2023-12-11,0.031496062992125984,0.4300304,37.625,177.81937546283004
2023-12-12,0.33858267716535434,0.38827947,144.79166666666666,163.2291623589893
2023-12-13,0.2677165354330709,0.39356393,120.625,165.07586038360992
2023-12-14,0.07086614173228346,0.39520445,51.083333333333336,165.6491567182044
2023-12-15,0.36220472440944884,0.39208877,153.20833333333334,164.56035505235192
2023-12-16,0.3543307086614173,0.4036946,150.04166666666666,168.6161087118089
2023-12-17,0.5196850393700787,0.41361293,209.41666666666663,172.08215251689154
2023-12-18,0.5196850393700787,0.4544134,209.45833333333331,186.34022096792856
2023-12-19,0.5433070866141733,0.4980572,217.66666666666663,201.59190100183088
2023-12-20,0.5275590551181102,0.51730716,210.83333333333331,208.3189654201269
2023-12-21,0.3937007874015748,0.5078342,164.0,205.00855844219524
2023-12-22,0.10236220472440945,0.491571,63.25,199.3252522423863
2023-12-23,0.33858267716535434,0.41109753,144.95833333333334,171.2031231323878
2023-12-24,0.48031496062992124,0.41520116,195.66666666666663,172.6371711057921
2023-12-25,0.09448818897637795,0.4453615,59.79166666666666,183.17695244650045
2023-12-26,0.25984251968503935,0.41179207,117.625,171.4458370146652
2023-12-27,0.5354330708661418,0.407308,214.66666666666663,169.8788457798461
2023-12-28,0.5275590551181102,0.43894258,213.25,180.93380959704515
2023-12-29,0.36220472440944884,0.48328757,153.25,196.430536399285
2023-12-30,0.5275590551181102,0.48202357,210.625,195.9888190043469
2023-12-31,0.48031496062992124,0.5007753,196.20833333333331,202.5417605563998
2024-01-01,0.5196850393700787,0.4819205,209.58333333333331,195.95280507579443
2024-01-02,0.11811023622047244,0.5070978,67.5,204.75121194869277
2024-01-03,0.5669291338582677,0.4294029,226.95833333333331,177.60008417318264
2024-01-04,0.5354330708661418,0.48092106,214.375,195.60353870565692
2024-01-05,0.5590551181102362,0.49185336,223.95833333333331,199.42392082512376
2024-01-06,0.5511811023622047,0.55064493,221.41666666666663,219.96912762274343
2024-01-07,0.14960629921259844,0.54596967,81.0,218.33531586577493
2024-01-08,0.36220472440944884,0.44488055,155.33333333333334,183.00888050347564
2024-01-09,0.5196850393700787,0.4208995,209.29166666666663,174.6285080661376
2024-01-10,0.3858267716535433,0.47242314,161.83333333333334,192.63386848320562
2024-01-11,0.41732283464566927,0.4828427,172.75,196.2750766215225
2024-01-12,0.41732283464566927,0.4854736,174.625,197.19446285193163
2024-01-13,0.3700787401574803,0.47829655,157.25,194.68638121460873
2024-01-14,0.5826771653543307,0.44328853,229.79166666666663,182.45253925149638
