data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_normalizado,ghi_previsto_dilatedrnn_wm2,ghi_previsto_deepar_exp_normalizado,ghi_previsto_deepar_exp_wm2,ghi_previsto_deepnpts_aprox_normalizado,ghi_previsto_deepnpts_aprox_wm2
2023-10-26,0.14960629921259844,0.14960629921259844,80.08333333333333,0.40975827,170.73510869592425,0.43645778,180.06547607854006,0.3603314,153.46247238044936
2023-10-27,0.3228346456692913,0.3228346456692913,140.54166666666666,0.41758192,173.46914701163766,0.40274483,168.2842035964131,0.49298593,199.81970952575404
2023-10-28,0.5275590551181102,0.5275590551181102,212.875,0.45109013,185.17887071147558,0.41052338,171.00248451655108,0.4859303,197.35405725364882
2023-10-29,0.6456692913385826,0.6456692913385826,254.41666666666663,0.5150855,207.54259343693653,0.4646591,189.92065950731435,0.50797904,205.05917373796302
2023-10-30,0.6220472440944882,0.6220472440944882,243.625,0.56928086,226.48160818219182,0.5463057,218.45275168369213,0.5525407,220.6316256051262
2023-10-31,0.5196850393700787,0.5196850393700787,208.54166666666663,0.5484263,219.19379710654417,0.5903865,233.85715243717033,0.5341616,214.20889867097137
2023-11-01,0.4645669291338583,0.4645669291338583,190.29166666666663,0.47306687,192.85882535328466,0.5413187,216.71000247945386,0.5017373,202.87794610112903
2023-11-02,0.5984251968503937,0.5984251968503937,235.54166666666663,0.45901152,187.9470691444973,0.5069834,204.7112404455741,0.5155689,207.711519382894
2023-11-03,0.5433070866141733,0.5433070866141733,217.91666666666663,0.53001666,212.7604055504004,0.5328341,213.7449876144528,0.5411825,216.6624074379603
2023-11-04,0.6456692913385826,0.6456692913385826,252.625,0.5070097,204.72042618443567,0.5494504,219.55168682336804,0.52869594,212.29886903862158
2023-11-05,0.6377952755905512,0.6377952755905512,249.83333333333331,0.5877747,232.94443159550426,0.60412115,238.6568363830447,0.5871566,232.72843134154874
2023-11-06,0.6377952755905512,0.6377952755905512,251.41666666666663,0.582702,231.17172980060178,0.61673987,243.06655342876908,0.5885557,233.2173584351937
2023-11-07,0.6220472440944882,0.6220472440944882,246.25,0.5812752,230.67313789327937,0.6231815,245.3176426713665,0.5830399,231.28981132805345
2023-11-08,0.6220472440944882,0.6220472440944882,245.75,0.57215804,227.48706124474603,0.6112046,241.13221595684686,0.5726588,227.66204852859178
2023-11-09,0.5354330708661418,0.5354330708661418,215.91666666666663,0.58149534,230.7500606452425,0.6196987,244.1005426868796,0.5962885,235.91965283701816
2023-11-10,0.1732283464566929,0.1732283464566929,87.0,0.52119267,209.67678842445213,0.5779582,229.51398513217765,0.55041707,219.8894970566034
2023-11-11,0.2283464566929134,0.2283464566929134,107.5,0.43707094,180.27974749729034,0.47071022,192.03527491539714,0.37260708,157.75231657549736
2023-11-12,0.3937007874015748,0.3937007874015748,163.79166666666666,0.44652933,183.5850617016355,0.4215414,174.85281922668216,0.46857157,191.2879077879091
2023-11-13,0.31496062992125984,0.31496062992125984,137.25,0.46667078,190.62366014098126,0.4295812,177.66239514326054,0.46961132,191.65125479176638
2023-11-14,0.4330708661417323,0.4330708661417323,179.66666666666666,0.42718074,176.82353514060375,0.43653688,180.09311661248404,0.46715686,190.79352340723077
2023-11-15,0.5275590551181102,0.5275590551181102,211.66666666666663,0.47076336,192.0538442718486,0.47037503,191.91814112290737,0.53543615,214.65429244438806
2023-11-16,0.5905511811023622,0.5905511811023622,234.58333333333331,0.50363564,203.54133974512416,0.49758497,201.42688055709002,0.4958962,200.83672287190953
2023-11-17,0.5984251968503937,0.5984251968503937,236.125,0.5207887,209.53562798847753,0.521066,209.63252607733008,0.5405866,216.4541556984186
2023-11-18,0.5905511811023622,0.5905511811023622,233.54166666666663,0.5290211,212.4124930873513,0.55167013,220.32739226768413,0.5544414,221.2958315933744
2023-11-19,0.5905511811023622,0.5905511811023622,234.91666666666663,0.5336084,214.01556073874232,0.5725981,227.64084426065284,0.54800075,219.04509644955394
2023-11-20,0.5118110236220472,0.5118110236220472,207.625,0.5329985,213.80243493368226,0.56685275,225.63308336585757,0.55578464,221.765241595606
2023-11-21,0.33858267716535434,0.33858267716535434,144.83333333333334,0.48906264,198.44868071998158,0.5479722,219.03511919577915,0.53238225,213.58708038926122
2023-11-22,0.07874015748031496,0.07874015748031496,54.208333333333336,0.45243883,185.6501865983009,0.49422038,200.25109556814033,0.46777844,191.01074217756587
2023-11-23,0.4251968503937008,0.4251968503937008,175.70833333333334,0.4014396,167.82808271298805,0.41192186,171.4911929021279,0.42204753,175.0296915657818
2023-11-24,0.5905511811023622,0.5905511811023622,234.125,0.47611642,193.92451686660448,0.42841056,177.25330690915385,0.47736773,194.36179761216042
2023-11-25,0.5984251968503937,0.5984251968503937,235.33333333333331,0.5610551,223.6070551400383,0.49432498,200.28765105952817,0.5347095,214.40036196261642
2023-11-26,0.5748031496062992,0.5748031496062992,227.625,0.5464956,218.51911396036544,0.56375813,224.55164487163225,0.55580485,221.7723027418057
2023-11-27,0.18110236220472442,0.18110236220472442,91.45833333333331,0.52780586,211.98782450705764,0.57490975,228.44866854697463,0.535417,214.64760622630516
2023-11-28,0.18110236220472442,0.18110236220472442,89.66666666666667,0.40561444,169.2870113328099,0.45237824,185.62901357437173,0.38208544,161.06460860868293
2023-11-29,0.3464566929133858,0.3464566929133858,148.58333333333334,0.4068344,169.7133358456194,0.4004794,167.49253246312338,0.50100124,202.62072458366552
2023-11-30,0.47244094488188976,0.47244094488188976,193.25,0.43564802,179.78249908238647,0.41017497,170.8807266106208,0.51467425,207.3988709921638
2023-12-01,0.15748031496062992,0.15748031496062992,82.04166666666667,0.48460358,196.89042739321786,0.46021062,188.36610338836905,0.46802902,191.09830872217813
2023-12-02,0.2440944881889764,0.2440944881889764,112.66666666666669,0.38869488,163.37433244287965,0.4245878,175.9174067849914,0.4263849,176.54542179529864
2023-12-03,0.007874015748031496,0.007874015748031496,31.041666666666668,0.42648464,176.580279695491,0.41328079,171.9660810207327,0.5332757,213.89931219319502
2023-12-04,0.03937007874015748,0.03937007874015748,41.125,0.36067316,153.58190781498948,0.38396165,161.72026415293413,0.49038136,198.90951944887635
2023-12-05,0.07874015748031496,0.07874015748031496,54.75,0.35875642,152.91208831965923,0.38160744,160.89756771797934,0.5119657,206.4523441319664
2023-12-06,0.03937007874015748,0.03937007874015748,41.583333333333336,0.36748597,155.96270135665932,0.38184223,160.97961448753873,0.49261236,199.68916163841882
2023-12-07,0.08661417322834646,0.08661417322834646,57.375,0.36474013,155.00314574440318,0.38193536,161.0121603310108,0.48547387,197.19455658396083
2023-12-08,0.5354330708661418,0.5354330708661418,215.33333333333331,0.35590872,151.91693536564708,0.38174236,160.94471492866674,0.51132774,206.22940770785013
2023-12-09,0.4015748031496063,0.4015748031496063,166.66666666666666,0.4752069,193.60668197025853,0.4113278,171.28359728679058,0.5786373,229.7512938007712
2023-12-10,0.2992125984251969,0.2992125984251969,131.375,0.40891188,170.43933207044998,0.43027055,177.9032968729734,0.5376483,215.4273525625467
2023-12-11,0.031496062992125984,0.031496062992125984,37.625,0.3966496,166.15417447686193,0.4300304,177.81937546283004,0.46441188,189.83426982040206
2023-12-12,0.33858267716535434,0.33858267716535434,144.79166666666666,0.35716724,152.3567364613215,0.38827947,163.2291623589893,0.4806222,195.49910039578873
2023-12-13,0.2677165354330709,0.2677165354330709,120.625,0.40297228,168.36368835717437,0.39356393,165.07586038360992,0.6003916,237.35352376103398
2023-12-14,0.07086614173228346,0.07086614173228346,51.083333333333336,0.3716775,157.42746219163138,0.39520445,165.6491567182044,0.5460986,218.3803697278102
2023-12-15,0.36220472440944884,0.36220472440944884,153.20833333333334,0.36778456,156.06704593449828,0.39208877,164.56035505235192,0.48179188,195.90785536045829
2023-12-16,0.3543307086614173,0.3543307086614173,150.04166666666666,0.4156035,172.7777691495915,0.4036946,168.6161087118089,0.54173726,216.85626610368487
2023-12-17,0.5196850393700787,0.5196850393700787,209.41666666666663,0.39932218,167.08813083047667,0.41361293,172.08215251689154,0.5248558,210.95689716190097
2023-12-18,0.5196850393700787,0.5196850393700787,209.45833333333331,0.44131395,181.76250488186875,0.4544134,186.34022096792856,0.5651354,225.03294842690227
2023-12-19,0.5433070866141733,0.5433070866141733,217.66666666666663,0.44581583,183.33572408929464,0.4980572,201.59190100183088,0.47840995,194.72600903362033
2023-12-20,0.5275590551181102,0.5275590551181102,210.83333333333331,0.44981828,184.7344142583509,0.51730716,208.3189654201269,0.5093056,205.5227515250444
2023-12-21,0.3937007874015748,0.3937007874015748,164.0,0.44024462,181.38881611078975,0.5078342,205.00855844219524,0.5155235,207.69564742594955
2023-12-22,0.10236220472440945,0.10236220472440945,63.25,0.4209925,174.66100183626014,0.491571,199.3252522423863,0.49911425,201.9612989289065
2023-12-23,0.33858267716535434,0.33858267716535434,144.95833333333334,0.37681648,159.22332621241608,0.41109753,171.2031231323878,0.42660823,176.62346933161217
2023-12-24,0.48031496062992124,0.48031496062992124,195.66666666666663,0.4251774,176.12345061451194,0.41520116,172.6371711057921,0.5154528,207.6709438289205
2023-12-25,0.09448818897637795,0.09448818897637795,59.79166666666666,0.45840004,187.73338094726202,0.4453615,183.17695244650045,0.47787094,194.5376493136088
2023-12-26,0.25984251968503935,0.25984251968503935,117.625,0.36293665,154.372901994735,0.41179207,171.4458370146652,0.41099,171.16554700334865
2023-12-27,0.5354330708661418,0.5354330708661418,214.66666666666663,0.40410972,168.76117464900014,0.407308,169.8788457798461,0.5280935,212.08834690103927
2023-12-28,0.5275590551181102,0.5275590551181102,213.25,0.47964835,195.1587802271048,0.43894258,180.93380959704515,0.5588319,222.83012076467273
2023-12-29,0.36220472440944884,0.36220472440944884,153.25,0.4469203,183.7216917561988,0.48328757,196.430536399285,0.5235247,210.4917363449931
2023-12-30,0.5275590551181102,0.5275590551181102,210.625,0.40980777,170.75240746264654,0.48202357,195.9888190043469,0.47189265,192.44848735878864
2023-12-31,0.48031496062992124,0.48031496062992124,196.20833333333331,0.4573256,187.35791126762825,0.5007753,202.5417605563998,0.5124585,206.6245611136158
2024-01-01,0.5196850393700787,0.5196850393700787,209.58333333333331,0.426171,176.47067570934692,0.4819205,195.95280507579443,0.52416074,210.71400623023507
2024-01-02,0.11811023622047244,0.11811023622047244,67.5,0.44689944,183.71440148726103,0.5070978,204.75121194869277,0.5209083,209.57741164416072
2024-01-03,0.5669291338582677,0.5669291338582677,226.95833333333331,0.37365732,158.11932954316336,0.4294029,177.60008417318264,0.41886735,173.9183525542418
2024-01-04,0.5354330708661418,0.5354330708661418,214.375,0.5009583,202.60572745899358,0.48092106,195.60353870565692,0.5336245,214.0211846604943
2024-01-05,0.5590551181102362,0.5590551181102362,223.95833333333331,0.48749667,197.90144188950458,0.49185336,199.42392082512376,0.52714103,211.75549405068156
2024-01-06,0.5511811023622047,0.5511811023622047,221.41666666666663,0.4878548,198.02659497782585,0.55064493,219.96912762274343,0.51941425,209.05530341217914
2024-01-07,0.14960629921259844,0.14960629921259844,81.0,0.48356107,196.52611182505885,0.54596967,218.33531586577493,0.5254891,211.17820889751115
2024-01-08,0.36220472440944884,0.36220472440944884,155.33333333333334,0.38991708,163.8014380559325,0.44488055,183.00888050347564,0.4226364,175.2354750285546
2024-01-09,0.5196850393700787,0.5196850393700787,209.29166666666663,0.4341997,179.27636695404846,0.4208995,174.6285080661376,0.53026193,212.84611828376848
2024-01-10,0.3858267716535433,0.3858267716535433,161.83333333333334,0.4973586,201.34777072444555,0.47242314,192.63386848320562,0.4752891,193.63540562987325
2024-01-11,0.41732283464566927,0.41732283464566927,172.75,0.42132732,174.77801065271098,0.4828427,196.2750766215225,0.4710883,192.16739541788894
2024-01-12,0.41732283464566927,0.41732283464566927,174.625,0.44878128,184.37202540412542,0.4854736,197.19446285193163,0.5149008,207.47804331282774
2024-01-13,0.3700787401574803,0.3700787401574803,157.25,0.4379706,180.59414555256564,0.47829655,194.68638121460873,0.49534282,200.64334328100082
2024-01-14,0.5826771653543307,0.5826771653543307,229.79166666666663,0.4157449,172.82718675831953,0.44328853,182.45253925149638,0.5282215,212.13306749363738
2024-01-15,0.5748031496062992,0.5748031496062992,229.08333333333331,0.51024675,205.8516468008359,0.5014989,202.7946287418405,0.5084194,205.21306090056893
2024-01-16,0.5748031496062992,0.5748031496062992,227.66666666666663,0.51194334,206.4445331295331,0.54075277,216.5122278978427,0.55111265,220.1325754523277
2024-01-17,0.5196850393700787,0.5196850393700787,208.41666666666663,0.502514,203.14937322835127,0.5578319,222.48066693047681,0.5197966,209.1889236271381
2024-01-18,0.3228346456692913,0.3228346456692913,140.625,0.47484776,193.48117478316027,0.5414186,216.74491245299575,0.5080956,205.09991592665511
2024-01-19,0.3779527559055118,0.3779527559055118,159.41666666666666,0.42727512,176.8565184002121,0.48387343,196.63526798039672,0.45939484,188.08102262889344
2024-01-20,0.36220472440944884,0.36220472440944884,155.125,0.44052997,181.48853657518822,0.4530302,185.85684489334622,0.43214172,178.55719233800966
2024-01-21,0.4566929133858268,0.4566929133858268,186.41666666666663,0.42636064,176.53694425399104,0.44896638,184.43671091894308,0.45858425,187.79775402198234
2024-01-22,0.33070866141732286,0.33070866141732286,142.25,0.46104616,188.65808907399574,0.48078445,195.5557978587846,0.50747806,204.884103136758
2024-01-23,0.4409448818897638,0.4409448818897638,182.625,0.41868514,173.85467726240554,0.4578878,187.55437360083062,0.45026934,184.8920402874549
2024-01-24,0.4645669291338583,0.4645669291338583,191.0,0.45263898,185.72013152142364,0.47568187,193.7726605646312,0.50668406,204.60663550098735
2024-01-25,0.49606299212598426,0.49606299212598426,200.33333333333331,0.45205238,185.5151395735641,0.47613493,193.93098437661925,0.5121836,206.52849619835612
2024-01-26,0.6141732283464567,0.6141732283464567,243.25,0.46473572,189.9474356236557,0.49830535,201.67862395818034,0.49405208,200.19228392715254
2024-01-27,0.6220472440944882,0.6220472440944882,244.16666666666663,0.5337885,214.07850700368482,0.53729105,215.30250149965283,0.5152033,207.58375221242505
2024-01-28,0.4330708661417323,0.4330708661417323,177.75,0.548311,219.15351316332814,0.5775407,229.3680756067236,0.54707783,218.72257495174804
