data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,66.06854838709677,0.48866618,169.66691693006663
2024-02-29,147.78735632183907,0.49071005,170.16678949457503
2024-03-31,173.11693548387098,0.49038523,170.08734896322414
2024-04-30,193.85833333333332,0.48950747,169.8726722066521
2024-05-31,264.4139784946237,0.4885289,169.63334475946363
2024-06-30,280.38194444444446,0.4866902,169.1836482310888
2024-07-31,270.79569892473114,0.48490754,168.74766191828155
2024-08-31,251.71774193548387,0.48358825,168.4250017254343
2024-09-30,206.58333333333334,0.48276058,168.22257742626215
2024-10-31,167.65994623655914,0.48266986,168.20039034694915
2024-11-30,75.10833333333333,0.483288,168.35156715773448
2024-12-31,61.30510752688172,0.48562083,168.92211183821485
