data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,66.06854838709677,0.21409689,102.51516666814125
2024-02-29,147.78735632183907,0.29137415,121.414961224522
2024-03-31,173.11693548387098,0.41838244,152.47753554266149
2024-04-30,193.85833333333332,0.5356523,181.158366256023
2024-05-31,264.4139784946237,0.5368611,181.45401419002204
2024-06-30,280.38194444444446,0.5368611,181.45401419002204
2024-07-31,270.79569892473114,0.5368611,181.45401419002204
2024-08-31,251.71774193548387,0.5368611,181.45401419002204
2024-09-30,206.58333333333334,0.47532052,166.402952659755
2024-10-31,167.65994623655914,0.36245164,138.79847226712494
2024-11-30,75.10833333333333,0.25505483,112.53230133796893
2024-12-31,61.30510752688172,0.16522361,90.56216923990638
