data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,66.06854838709677,0.4807224,167.72409702080392
2024-02-29,147.78735632183907,0.48398536,168.5221248633599
2024-03-31,173.11693548387098,0.48242903,168.14148962818166
2024-04-30,193.85833333333332,0.48043856,167.6546785768562
2024-05-31,264.4139784946237,0.47810027,167.08280004765237
2024-06-30,280.38194444444446,0.47306752,165.85193464993148
2024-07-31,270.79569892473114,0.46913654,164.89052856072624
2024-08-31,251.71774193548387,0.466694,164.29315384116865
2024-09-30,206.58333333333334,0.46550247,164.00174069464688
2024-10-31,167.65994623655914,0.46653917,164.25528857276166
2024-11-30,75.10833333333333,0.468665,164.77520531207645
2024-12-31,61.30510752688172,0.4752675,166.38998590085296
