data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,66.06854838709677,0.48606315,169.03029207184272
2024-02-29,147.78735632183907,0.48431095,168.6017549032726
2024-03-31,173.11693548387098,0.478973,167.29624499857266
2024-04-30,193.85833333333332,0.48197636,168.03078018413277
2024-05-31,264.4139784946237,0.48538217,168.86374320117858
2024-06-30,280.38194444444446,0.48270866,168.20988035262113
2024-07-31,270.79569892473114,0.48204604,168.04782137711362
2024-08-31,251.71774193548387,0.48243725,168.14350133445316
2024-09-30,206.58333333333334,0.4859527,169.00327981299452
2024-10-31,167.65994623655914,0.48599163,169.01279897382983
2024-11-30,75.10833333333333,0.48430747,168.60090211474449
2024-12-31,61.30510752688172,0.48668975,169.18353889922622
