data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,66.06854838709677,0.13096897220528875,82.18446928957869
2024-02-29,147.78735632183907,0.24843143153226294,110.91240821645444
2024-03-31,173.11693548387098,0.39210109433178697,146.04987530336868
2024-04-30,193.85833333333332,0.6658876948376886,213.01020274242026
2024-05-31,264.4139784946237,0.7527516082994956,234.25461747014052
2024-06-30,280.38194444444446,0.904936392154529,271.47463824305146
2024-07-31,270.79569892473114,0.915801740548408,274.1319899353883
2024-08-31,251.71774193548387,0.7578342579906321,235.4976873900987
2024-09-30,206.58333333333334,0.5596371306802015,187.02437088131742
2024-10-31,167.65994623655914,0.3372760159627116,132.64123809219217
2024-11-30,75.10833333333333,0.19182840942375234,97.06893710639167
2024-12-31,61.30510752688172,0.048143485375099715,61.927737556906614
