tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
hourly_72_extension,horaria,cumulativo,24,GM Factory Zero,nRMSE,0.70050717172019,0.7301490804737782,-0.029641908753588297,True,localidade
hourly_72_extension,horaria,cumulativo,24,Hyundai Metaplant Georgia,nRMSE,0.548465461941273,0.5639537537903718,-0.015488291849098834,True,localidade
hourly_72_extension,horaria,cumulativo,24,Lucid AMP 1 Casa Grande,nRMSE,0.29098026284901285,0.3039978376325879,-0.01301757478357507,True,localidade
hourly_72_extension,horaria,cumulativo,24,Rivian Normal,nRMSE,0.6270158527094427,0.6420883364528603,-0.01507248374341763,True,localidade
hourly_72_extension,horaria,cumulativo,24,Tesla Fremont Factory,nRMSE,0.33147539971473905,0.35520407223713224,-0.02372867252239319,True,localidade
hourly_72_extension,horaria,cumulativo,24,Tesla Gigafactory Nevada,nRMSE,0.3496970321734163,0.37680723274271605,-0.027110200569299747,True,localidade
hourly_72_extension,horaria,cumulativo,24,Tesla Gigafactory Texas,nRMSE,0.5107794428517688,0.5346724040468754,-0.023892961195106643,True,localidade
hourly_72_extension,horaria,cumulativo,48,BMW San Luis Potosi,nRMSE,0.386290613363333,0.4058346267594266,-0.01954401339609363,True,localidade
hourly_72_extension,horaria,cumulativo,48,BYD Camacari,nRMSE,0.44631972965400274,0.4401378480357226,0.0061818816182801495,False,localidade
hourly_72_extension,horaria,cumulativo,48,Ford Rouge Electric Vehicle Center,nRMSE,0.7037786070655296,0.7335067934961288,-0.029728186430599157,True,localidade
hourly_72_extension,horaria,cumulativo,48,GM Factory Zero,nRMSE,0.711031937171109,0.7439127340630141,-0.03288079689190504,True,localidade
hourly_72_extension,horaria,cumulativo,48,Hyundai Metaplant Georgia,nRMSE,0.570701536318593,0.5800824240966469,-0.009380887778053904,True,localidade
hourly_72_extension,horaria,cumulativo,48,Lucid AMP 1 Casa Grande,nRMSE,0.2999117137120527,0.30921928886922545,-0.009307575157172732,True,localidade
