data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.1350315631053078,0.48803762,128.3319892473118,196.4289445236966
2024-02-29,0.2668251268939184,0.48832354,153.75574712643677,196.48410085412445
2024-03-31,0.4436811081227964,0.49036494,187.87231182795696,196.87789888639924
2024-04-30,0.8341775709182795,0.49332714,263.20138888888886,197.44932513852274
2024-05-31,0.8040718496119061,0.49777722,257.39381720430106,198.30777242427231
2024-06-30,0.9378118569510828,0.49982068,283.19305555555553,198.7019671405996
2024-07-31,0.7410710553085937,0.50137895,245.24059139784944,199.0025674167179
2024-08-31,0.6879433118267583,0.50066626,234.99193548387098,198.86508477278934
2024-09-30,0.4095030726996558,0.4993293,181.27916666666667,198.60717689918894
2024-10-31,0.46384526414068916,0.4960489,191.76209677419354,197.97436810172695
2024-11-30,0.13532652369207043,0.494341,128.38888888888889,197.64490187448519
2024-12-31,0.11640724070177393,0.4906483,124.73924731182795,196.9325607990225
