data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2023-10-26,0.4881889763779528,0.36819842,191.29166666666663,146.25225961705047
2023-10-27,0.4251968503937008,0.43047726,167.83333333333334,168.93213607867557
2023-10-28,0.48031496062992124,0.39079967,188.25,154.48288033902642
2023-10-29,0.4881889763779528,0.45299104,190.16666666666663,177.13090320924914
2023-10-30,0.47244094488188976,0.448869,185.625,175.62979050477344
2023-10-31,0.3937007874015748,0.44889203,156.75,175.63817988336083
2023-11-01,0.4094488188976378,0.3889284,161.41666666666666,153.80143054326373
2023-11-02,0.3779527559055118,0.38689768,149.54166666666666,153.06190627813336
2023-11-03,0.4015748031496063,0.3576159,159.45833333333334,142.39845258990923
2023-11-04,0.3779527559055118,0.36882308,151.125,146.47973875701425
2023-11-05,0.30708661417322836,0.35674992,123.91666666666669,142.08309660851953
2023-11-06,0.15748031496062992,0.33546254,69.375,134.33094179133573
2023-11-07,0.4015748031496063,0.2760032,158.45833333333334,112.67783627410729
2023-11-08,0.41732283464566927,0.33408457,165.45833333333334,133.82913105686504
2023-11-09,0.33858267716535434,0.3597382,136.04166666666666,143.17132816215354
2023-11-10,0.3700787401574803,0.31785476,147.08333333333334,127.91877585649489
2023-11-11,0.3779527559055118,0.33401304,150.58333333333334,133.8030838270982
2023-11-12,0.3858267716535433,0.34207377,151.45833333333334,136.73853065073487
2023-11-13,0.3543307086614173,0.3642021,140.66666666666666,144.79693577190238
2023-11-14,0.2992125984251969,0.32857266,122.33333333333331,131.8218772659699
2023-11-15,0.1732283464566929,0.30341446,75.75,122.66010063886642
2023-11-16,0.2283464566929134,0.25124067,96.66666666666669,103.66014423966408
2023-11-17,0.1889763779527559,0.26004237,82.41666666666667,106.86542951067288
2023-11-18,0.11811023622047244,0.24130197,54.875,100.04080026596785
2023-11-19,0.36220472440944884,0.23622954,145.41666666666666,98.19359042247136
2023-11-20,0.3700787401574803,0.2838892,148.16666666666666,115.54965188602606
2023-11-21,0.25984251968503935,0.30978924,106.95833333333331,124.98158169786134
2023-11-22,0.2992125984251969,0.26345277,120.875,108.1073831319809
2023-11-23,0.3464566929133858,0.2748944,139.125,112.27403909464677
2023-11-24,0.3700787401574803,0.30739602,145.70833333333334,124.1100522428751
2023-11-25,0.3464566929133858,0.33985198,139.54166666666666,135.92942772308984
2023-11-26,0.25984251968503935,0.31454667,107.58333333333331,126.71408062676588
2023-11-27,0.33858267716535434,0.26824597,136.33333333333334,109.85290567576885
2023-11-28,0.33070866141732286,0.30362836,131.625,122.73799270888169
2023-11-29,0.30708661417322836,0.29916036,123.33333333333331,121.11089823643366
2023-11-30,0.2992125984251969,0.2845134,121.58333333333331,115.7769682308038
2023-12-01,0.2755905511811024,0.2746729,112.20833333333331,112.19337950646877
2023-12-02,0.15748031496062992,0.25848687,69.875,106.2989673813184
2023-12-03,0.2047244094488189,0.2100756,87.0,88.66919837146997
2023-12-04,0.2992125984251969,0.23543929,120.70833333333331,97.90580651909113
2023-12-05,0.25196850393700787,0.25352758,104.29166666666669,104.49296099940935
2023-12-06,0.13385826771653545,0.23705925,61.958333333333336,98.49574371427298
2023-12-07,0.1732283464566929,0.20974025,76.54166666666667,88.54707484940687
