data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2
2023-10-26,0.4881889763779528,0.4881889763779528,191.29166666666663,0.41666323,163.90152606368062,0.4195704430327209,164.96023633774917,0.36819842,146.25225961705047,0.4012976,158.305875663956
2023-10-27,0.4251968503937008,0.4251968503937008,167.83333333333334,0.42892316,168.36618404090402,0.43753403936052476,171.50197933379107,0.43047726,168.93213607867557,0.40083358,158.13689426084358
2023-10-28,0.48031496062992124,0.48031496062992124,188.25,0.39940822,157.61782723665235,0.4327947545950441,169.77608979836185,0.39079967,154.48288033902642,0.40736282,160.51462648312247
2023-10-29,0.4881889763779528,0.4881889763779528,190.16666666666663,0.47011122,183.3655030081669,0.43997853743274723,172.39218404842543,0.45299104,177.13090320924914,0.40803424,160.75913399954635
2023-10-30,0.47244094488188976,0.47244094488188976,185.625,0.41731507,164.1389031509558,0.4722158663432631,184.13194466000496,0.448869,175.62979050477344,0.43535247,170.70752611259616
2023-10-31,0.3937007874015748,0.3937007874015748,156.75,0.42752507,167.8570475230614,0.4648693118421125,181.45657439583593,0.44889203,175.63817988336083,0.43139058,169.26473749677336
2023-11-01,0.4094488188976378,0.4094488188976378,161.41666666666666,0.4073093,160.49513447284696,0.42561542293910787,167.16161652032508,0.3889284,153.80143054326373,0.41279262,162.49198022484777
2023-11-02,0.3779527559055118,0.3779527559055118,149.54166666666666,0.4276991,167.92041826248166,0.4364241849390453,171.09780734863563,0.38689768,153.06190627813336,0.41382974,162.86966505646703
2023-11-03,0.4015748031496063,0.4015748031496063,159.45833333333334,0.3951642,156.07229315241176,0.4026828754226628,158.81034713308634,0.3576159,142.39845258990923,0.39514148,156.0640231569608
2023-11-04,0.3779527559055118,0.3779527559055118,151.125,0.39059383,154.4079185823599,0.41823391357089207,164.47351685873318,0.36882308,146.47973875701425,0.4002013,157.90663674970466
2023-11-05,0.30708661417322836,0.30708661417322836,123.91666666666669,0.40780756,160.67658598721025,0.40858310927403396,160.959015627294,0.35674992,142.08309660851953,0.39581662,156.30988729993499
2023-11-06,0.15748031496062992,0.15748031496062992,69.375,0.36711308,145.85701461136338,0.37708411813808645,149.48813302195313,0.33546254,134.33094179133573,0.38454536,152.2052671561638
2023-11-07,0.4015748031496063,0.4015748031496063,158.45833333333334,0.25392804,104.63879292706648,0.2835832398981802,115.43822986292061,0.2760032,112.67783627410729,0.37336743,148.1346386472384
2023-11-08,0.41732283464566927,0.41732283464566927,165.45833333333334,0.37422457,148.44678213695684,0.34199169664531487,136.7086428616688,0.33408457,133.82913105686504,0.37484217,148.67168911298114
2023-11-09,0.33858267716535434,0.33858267716535434,136.04166666666666,0.3542567,141.17514444390932,0.3736714667380238,148.24535913709698,0.3597382,143.17132816215354,0.37755746,149.66050707300502
2023-11-10,0.3700787401574803,0.3700787401574803,147.08333333333334,0.35311136,140.7580523242553,0.37910781599294185,150.2250963240963,0.31785476,127.91877585649489,0.38481835,152.30468074977395
2023-11-11,0.3779527559055118,0.3779527559055118,150.58333333333334,0.34200716,136.7142741680145,0.3683626791608942,146.31207566109228,0.33401304,133.8030838270982,0.38127705,151.01506069799262
2023-11-12,0.3858267716535433,0.3858267716535433,151.45833333333334,0.33457512,134.00777164101598,0.3524614401313942,140.52137444784935,0.34207377,136.73853065073487,0.3782067,149.89693994820115
2023-11-13,0.3543307086614173,0.3543307086614173,140.66666666666666,0.38701493,153.1046020289262,0.3407730640258211,136.2648574827365,0.3642021,144.79693577190238,0.3772215,149.53816106418765
2023-11-14,0.2992125984251969,0.2992125984251969,122.33333333333331,0.36448863,144.9012766331434,0.3682758003797642,146.2804373049641,0.32857266,131.8218772659699,0.3828185,151.57640020549294
2023-11-15,0.1732283464566929,0.1732283464566929,75.75,0.32954958,132.1776390125354,0.34248162894895384,136.88705987557734,0.30341446,122.66010063886642,0.37832236,149.9390604893366
2023-11-16,0.2283464566929134,0.2283464566929134,96.66666666666669,0.27612326,112.72155220806599,0.25945282077402027,106.65073556520571,0.25124067,103.66014423966408,0.37205768,147.65767045815784
2023-11-17,0.1889763779527559,0.1889763779527559,82.41666666666667,0.3146685,126.75844774146874,0.25748112587271044,105.93271000531205,0.26004237,106.86542951067288,0.37045565,147.0742667764425
2023-11-18,0.11811023622047244,0.11811023622047244,54.875,0.3833871,151.78346482912696,0.24142939599294527,100.08720504076423,0.24130197,100.04080026596785,0.36896402,146.53106265266734
2023-11-19,0.36220472440944884,0.36220472440944884,145.41666666666666,0.2008048,85.29308125873406,0.21834403681157372,91.68028673888142,0.23622954,98.19359042247136,0.36790967,146.14710477987924
2023-11-20,0.3700787401574803,0.3700787401574803,148.16666666666666,0.29951763,121.24100414911905,0.29486902661591724,119.54813719262985,0.2838892,115.54965188602606,0.3697088,146.80229028562704
2023-11-21,0.25984251968503935,0.25984251968503935,106.95833333333331,0.2827961,115.15158509711424,0.3238405657983821,130.0986060449108,0.30978924,124.98158169786134,0.3721372,147.68662629524866
2023-11-22,0.2992125984251969,0.2992125984251969,120.875,0.29539067,119.73810069759686,0.2731394504104629,111.63494985781023,0.26345277,108.1073831319809,0.372378,147.7743186354637
2023-11-23,0.3464566929133858,0.3464566929133858,139.125,0.2930625,118.89026336868604,0.2788244467868782,113.70523603822146,0.2748944,112.27403909464677,0.37200361,147.63798309365907
2023-11-24,0.3700787401574803,0.3700787401574803,145.70833333333334,0.30615044,123.65645058949788,0.29468989599683026,119.48290379217902,0.30739602,124.1100522428751,0.3717181,147.53401123483974
2023-11-25,0.3464566929133858,0.3464566929133858,139.54166666666666,0.3538737,141.03567238152024,0.31196438960850315,125.77369854909655,0.33985198,135.92942772308984,0.37317765,148.06552666425702
2023-11-26,0.25984251968503935,0.25984251968503935,107.58333333333331,0.32069376,128.95264467100301,0.338056969716616,135.27574647180097,0.31454667,126.71408062676588,0.37747177,149.6293046623468
