data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2023-10-26,0.8661417322834646,0.77025783,304.7916666666667,274.5596428463856
2023-10-27,0.7559055118110236,0.80401224,270.0833333333333,285.3680856898427
2023-10-28,0.8188976377952756,0.7928584,289.0833333333333,281.7965404813488
2023-10-29,0.8582677165354331,0.77761227,301.625,276.9145952786008
2023-10-30,0.9212598425196851,0.75670415,322.875,270.2196418866515
2023-10-31,0.8503937007874016,0.8002113,300.75,284.15099668006104
2023-11-01,0.8661417322834646,0.8109996,304.875,287.60548803955317
2023-11-02,0.6377952755905512,0.8067663,232.625,286.24994988242787
2023-11-03,0.7244094488188977,0.73842615,259.375,264.3668730929494
2023-11-04,0.8110236220472441,0.722424,286.9583333333333,259.24284228434163
2023-11-05,0.7952755905511811,0.73040795,281.7083333333333,261.7993800342083
2023-11-06,0.6456692913385826,0.7623542,235.625,272.02883289506036
2023-11-07,0.36220472440944884,0.72639495,144.16666666666666,260.51438337812823
2023-11-08,0.8110236220472441,0.6059094,288.5416666666667,221.93390807757774
2023-11-09,0.6850393700787402,0.6163031,246.375,225.26205075283843
2023-11-10,0.968503937007874,0.64177674,337.5833333333333,233.4189271305998
2023-11-11,0.9606299212598425,0.7797395,336.375,277.59575210511684
2023-11-12,0.9763779527559056,0.8081645,341.2916666666667,286.6976670175791
2023-11-13,0.968503937007874,0.82965386,339.0416666666667,293.57874614497024
2023-11-14,0.8740157480314961,0.81447476,307.375,288.71827258418006
2023-11-15,0.6929133858267716,0.82700425,249.33333333333331,292.73032045612734
2023-11-16,0.8188976377952756,0.76699734,289.375,273.5156057278315
2023-11-17,0.8110236220472441,0.774758,287.0833333333333,276.00062859555084
2023-11-18,0.8110236220472441,0.7690797,287.0,274.1823908686638
2023-11-19,0.9291338582677166,0.7851203,325.0,279.31873208532727
2023-11-20,0.7559055118110236,0.8071613,270.7916666666667,286.37643216798705
2023-11-21,0.7952755905511811,0.7828391,282.7083333333333,278.5882763688763
2023-11-22,0.6614173228346457,0.7610677,239.16666666666663,271.61688274393475
2023-11-23,0.8740157480314961,0.71974933,307.6666666666667,258.3864005158345
2023-11-24,0.968503937007874,0.7533921,339.0416666666667,269.15909546116984
2023-11-25,0.9763779527559056,0.79579407,340.0833333333333,282.73655942330754
2023-11-26,0.905511811023622,0.8381593,318.0833333333333,296.3022664686044
2023-11-27,0.84251968503937,0.82807124,296.75,293.0719772229592
2023-11-28,0.84251968503937,0.8118321,298.375,287.87206086019677
2023-11-29,0.9763779527559056,0.7843217,339.9583333333333,279.0630191440383
2023-11-30,0.952755905511811,0.8190351,333.125,290.17853509634733
2023-12-01,0.952755905511811,0.8365251,331.9166666666667,295.77896915376186
2023-12-02,0.9291338582677166,0.8445031,325.0833333333333,298.33359831323224
2023-12-03,0.968503937007874,0.8365092,337.9583333333333,295.77389230330783
2023-12-04,0.8976377952755905,0.8366494,315.0416666666667,295.8187823494275
2023-12-05,0.905511811023622,0.82906824,317.5,293.39122713853914
2023-12-06,0.7795275590551181,0.83259326,277.0,294.51996749887866
2023-12-07,0.5590551181102362,0.8039646,206.375,285.3528360525767
2023-12-08,0.6771653543307087,0.7315022,246.0,262.149759059151
2023-12-09,0.8976377952755905,0.6888963,314.5833333333333,248.50700221955773
2023-12-10,0.6299212598425197,0.74294645,230.45833333333331,265.8143098776539
2023-12-11,0.9133858267716536,0.727794,319.25,260.96236771593493
2023-12-12,0.5748031496062992,0.77918863,212.58333333333331,277.41936018069583
2023-12-13,0.8346456692913385,0.6923178,295.5833333333333,249.60259036471444
2023-12-14,0.8110236220472441,0.7167677,286.4583333333333,257.4316663419207
2023-12-15,0.7322834645669292,0.723546,261.875,259.6021344264348
2023-12-16,0.7086614173228346,0.76026565,253.83333333333331,271.360062820216
2023-12-17,0.84251968503937,0.7070015,296.9166666666667,254.30444097767273
2023-12-18,0.8661417322834646,0.7539562,305.0,269.3397244562705
2023-12-19,0.8031496062992126,0.75121784,286.25,268.4628798564275
2023-12-20,0.41732283464566927,0.7832385,160.54166666666666,278.7161519254247
2023-12-21,0.28346456692913385,0.6666171,117.5,241.3730157787601
2023-12-22,0.5669291338582677,0.5293344,210.625,197.41396096845466
2023-12-23,0.9133858267716536,0.511248,319.25,191.62253427008787
2023-12-24,0.7637795275590551,0.6517592,273.0,236.61539615442354
2023-12-25,0.9291338582677166,0.73942304,324.4166666666667,264.6860848367214
2023-12-26,0.8661417322834646,0.7948349,306.2083333333333,282.42942905674374
2023-12-27,0.8031496062992126,0.7578534,285.625,270.5876372009516
2023-12-28,0.8346456692913385,0.74395853,294.25,266.13838852693635
2023-12-29,0.8582677165354331,0.75919265,303.625,271.0164783770839
2023-12-30,0.9291338582677166,0.7917287,326.125,281.4347862576445
2023-12-31,0.8503937007874016,0.802761,299.6666666666667,284.9674343938629
2024-01-01,0.8582677165354331,0.8122052,301.7083333333333,287.9915386190017
2024-01-02,0.9448818897637795,0.80564535,330.1666666666667,285.89102037250996
2024-01-03,0.8740157480314961,0.8103952,307.0,287.4119569733739
2024-01-04,0.7401574803149606,0.81284994,265.2083333333333,288.19799084216356
2024-01-05,0.6692913385826772,0.78719324,243.125,279.9825016533335
2024-01-06,0.6299212598425197,0.7410058,230.54166666666663,265.1928919305404
2024-01-07,0.7637795275590551,0.6807113,271.5833333333333,245.8861068015297
2024-01-08,0.9212598425196851,0.6996132,322.9166666666667,251.93864775200683
2024-01-09,0.2755905511811024,0.7709768,115.08333333333331,274.78985701998073
2024-01-10,0.8582677165354331,0.6378731,301.5,232.16895310829082
2024-01-11,0.5039370078740157,0.6723514,189.875,243.20919425537187
2024-01-12,0.9921259842519685,0.5788725,344.5,213.2764656965931
2024-01-13,0.9763779527559056,0.7399407,341.5416666666667,264.8518459126353
2024-01-14,0.9606299212598425,0.79107094,336.4166666666667,281.2241733074188
2024-01-15,0.7322834645669292,0.8438855,261.625,298.1358301763733
2024-01-16,0.9133858267716536,0.7522498,320.0,268.79331411172944
2024-01-17,0.9763779527559056,0.8014009,339.4166666666667,284.53191315134364
2024-01-18,0.8582677165354331,0.79040635,303.25,281.01136547823745
2024-01-19,0.6535433070866141,0.82954556,237.5,293.5440670574705
2024-01-20,0.7874015748031497,0.7799761,281.2083333333333,277.67152314384776
2024-01-21,0.7637795275590551,0.7549598,271.375,269.6610929071903
2024-01-22,0.6220472440944882,0.7208561,227.125,258.7407875806093
2024-01-23,0.3937007874015748,0.717436,154.08333333333334,257.64565749714774
2024-01-24,0.5669291338582677,0.6168283,210.54166666666663,225.43023573855558
2024-01-25,0.25984251968503935,0.57620454,111.70833333333331,212.42216154932973
2024-01-26,0.5196850393700787,0.4856202,195.29166666666663,183.4163017446796
2024-01-27,0.3228346456692913,0.518935,131.16666666666666,194.08398604641357
2024-01-28,0.6692913385826772,0.4795656,241.75,181.47756516312558
2024-01-29,0.8346456692913385,0.5388015,295.2083333333333,200.44539418071506
2024-01-30,0.9606299212598425,0.59783524,334.625,219.3484933550159
2024-01-31,0.984251968503937,0.75796205,342.9583333333333,270.6224308038751
2024-02-01,0.9763779527559056,0.78685373,341.625,279.87378834436333
2024-02-02,0.7401574803149606,0.82351387,265.75,291.61266900599
2024-02-03,0.937007874015748,0.7628359,328.125,272.1830851708849
2024-02-04,0.9291338582677166,0.7957014,325.0,282.70688084264594
2024-02-05,0.9212598425196851,0.80952483,321.9583333333333,287.13326460371417
2024-02-06,0.8818897637795275,0.83353925,310.375,294.82287988066673
2024-02-07,0.7559055118110236,0.827207,270.3333333333333,292.7952507014076
2024-02-08,0.7480314960629921,0.797666,266.5,283.33597132315236
2024-02-09,0.28346456692913385,0.7475155,119.125,267.2773589317997
2024-02-10,0.6929133858267716,0.61098,250.125,223.55754592766363
2024-02-11,0.10236220472440945,0.61733395,60.91666666666666,225.59214146186906
2024-02-12,0.7559055118110236,0.4847796,271.0833333333333,183.14713324109712
