data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2
2023-10-26,0.14960629921259844,0.14960629921259844,80.08333333333333,0.35638672,152.08397625635067,0.3959435214726471,165.90742977462878,0.4013923,167.8115546318392,0.44297734,182.343789268285
2023-10-27,0.3228346456692913,0.3228346456692913,140.54166666666666,0.35470453,151.4961202132205,0.38895584922426407,163.46552947682926,0.42564422,176.2865860039989,0.4000102,167.32856390004355
2023-10-28,0.5275590551181102,0.5275590551181102,212.875,0.4073138,169.88086622580883,0.440324743071857,181.41681750598602,0.45792815,187.5684750638902,0.41117248,171.2293160272141
2023-10-29,0.6456692913385826,0.6456692913385826,254.41666666666663,0.4660527,190.40767030169565,0.5017376371820345,202.8780651269051,0.526386,211.49164880315462,0.46850193,191.26356870432693
2023-10-30,0.6220472440944882,0.6220472440944882,243.625,0.56886894,226.33765661468107,0.5696806179201577,226.6213059373484,0.5570846,222.21952949712673,0.5436498,217.5246171305577
2023-10-31,0.5196850393700787,0.5196850393700787,208.54166666666663,0.5603391,223.35683228075501,0.5936937860639494,235.01290765493096,0.53834075,215.66932700326043,0.5826438,231.15140036493537
2023-11-01,0.4645669291338583,0.4645669291338583,190.29166666666663,0.43931937,181.0654822687308,0.5176218593105062,208.42893891821728,0.49228123,199.57344424103695,0.5329452,213.78381350388128
2023-11-02,0.5984251968503937,0.5984251968503937,235.54166666666663,0.41017917,170.88219507907826,0.4647498915574382,189.9523891871764,0.4710738,192.16233388831216,0.5029697,203.30861353129146
2023-11-03,0.5433070866141733,0.5433070866141733,217.91666666666663,0.55642635,221.98949026813108,0.5186357086973814,208.78323703520573,0.54374576,217.5581523676713,0.52958685,212.61020518094298
2023-11-04,0.6456692913385826,0.6456692913385826,252.625,0.56129754,223.69176806509492,0.5272490098410585,211.79322689737322,0.516608,208.07463726401326,0.546653,218.57410341749588
