data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.03937007874015748,0.10777768280577461,93.5994623655914,111.76102371949874
2024-02-29,0.2125984251968504,0.26816310088010814,140.06896551724137,155.85678840096557
2024-03-31,0.4015748031496063,0.4258949476956991,192.7016129032258,199.22299016333469
2024-04-30,0.7165354330708661,0.632921419838524,278.4597222222222,256.1420711374745
2024-05-31,0.937007874015748,0.879193872732444,338.80779569892474,323.85129471105927
2024-06-30,0.984251968503937,0.9953777687058507,351.66805555555555,355.7944588598407
2024-07-31,0.8976377952755905,0.9672443424170234,329.9233870967742,348.0595602623849
2024-08-31,0.8031496062992126,0.7709121552708397,303.0147849462366,294.0807258537394
2024-09-30,0.5984251968503937,0.5893080741624653,247.60833333333332,244.1511816227455
2024-10-31,0.3464566929133858,0.332602602484403,177.8709677419355,173.5735430352119
2024-11-30,0.12598425196850394,0.11469960690476773,117.06805555555555,113.66411154304834
2024-12-31,0.047244094488188976,0.046609905245457425,95.06854838709677,94.94378461028016
