data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_normalizado,ghi_previsto_dilatedrnn_wm2,ghi_previsto_deepar_exp_normalizado,ghi_previsto_deepar_exp_wm2,ghi_previsto_deepnpts_aprox_normalizado,ghi_previsto_deepnpts_aprox_wm2
2024-01-31,0.03937007874015748,0.03937007874015748,93.5994623655914,0.10873749,112.02490980042025,0.5049077,220.9464671197384,0.08010727,104.15342477019809
2024-02-29,0.2125984251968504,0.2125984251968504,140.06896551724137,0.19610097,136.04429535706691,0.50421304,220.7554710723887,0.27004197,156.37335828211707
2024-03-31,0.4015748031496063,0.4015748031496063,192.7016129032258,0.39567867,190.9154400040666,0.5049801,220.96636151712002,0.4285835,199.9621714011903
2024-04-30,0.7165354330708661,0.7165354330708661,278.4597222222222,0.69646084,273.61136160769024,0.5065899,221.40895450269022,0.7086682,276.96759888589327
2024-05-31,0.937007874015748,0.937007874015748,338.80779569892474,0.84981513,315.77401355038194,0.5092635,222.14403118221992,0.78785205,298.73811660046863
2024-06-30,0.984251968503937,0.984251968503937,351.66805555555555,0.8990644,329.31442882789827,0.51207644,222.91740539608304,0.9488984,343.0155888697607
2024-07-31,0.8976377952755905,0.8976377952755905,329.9233870967742,0.88592505,325.7019405679357,0.5138636,223.4087675139495,0.8952101,328.2547326115217
2024-08-31,0.8031496062992126,0.8031496062992126,303.0147849462366,0.76421046,292.23818762399605,0.513909,223.4212383841368,0.75205857,288.89719069963553
2024-09-30,0.5984251968503937,0.5984251968503937,247.60833333333332,0.63872766,257.7384183683062,0.5128492,223.12986903863035,0.6177586,251.9732547092956
2024-10-31,0.3464566929133858,0.3464566929133858,177.8709677419355,0.36852533,183.45000183671232,0.5111282,222.65669702051147,0.36527777,182.5571301387416
2024-11-30,0.12598425196850394,0.12598425196850394,117.06805555555555,0.13123141,118.20930404774644,0.50887376,222.03687346848162,0.16363484,127.11817988937312
2024-12-31,0.047244094488188976,0.047244094488188976,95.06854838709677,0.07790742,103.54860600202534,0.50637674,221.35035288404393,0.033884246,91.44503960870958
