data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2024-01-31,0.03937007874015748,0.10873749,93.5994623655914,112.02490980042025
2024-02-29,0.2125984251968504,0.19610097,140.06896551724137,136.04429535706691
2024-03-31,0.4015748031496063,0.39567867,192.7016129032258,190.9154400040666
2024-04-30,0.7165354330708661,0.69646084,278.4597222222222,273.61136160769024
2024-05-31,0.937007874015748,0.84981513,338.80779569892474,315.77401355038194
2024-06-30,0.984251968503937,0.8990644,351.66805555555555,329.31442882789827
2024-07-31,0.8976377952755905,0.88592505,329.9233870967742,325.7019405679357
2024-08-31,0.8031496062992126,0.76421046,303.0147849462366,292.23818762399605
2024-09-30,0.5984251968503937,0.63872766,247.60833333333332,257.7384183683062
2024-10-31,0.3464566929133858,0.36852533,177.8709677419355,183.45000183671232
2024-11-30,0.12598425196850394,0.13123141,117.06805555555555,118.20930404774644
2024-12-31,0.047244094488188976,0.07790742,95.06854838709677,103.54860600202534
