tarefa,epoca,fase,modelo,mse_treino_normalizado,mse_validacao_normalizado,semente
daily_30,7,selecao_epocas,TimesNet,0.024538689178275862,0.025630283601700315,89
daily_30,8,selecao_epocas,TimesNet,0.024473704675591314,0.02561689083538358,89
daily_30,9,selecao_epocas,TimesNet,0.02442339811694041,0.025688935404732115,89
daily_30,1,refit_epocas_fixas,TimesNet,0.03171063921305054,0.03171063921305054,89
daily_30,2,refit_epocas_fixas,TimesNet,0.025354506300148353,0.025354506300148353,89
daily_30,3,refit_epocas_fixas,TimesNet,0.024907054025783887,0.024907054025783887,89
daily_30,4,refit_epocas_fixas,TimesNet,0.024716523042021515,0.024716523042021515,89
daily_30,1,selecao_epocas,DilatedRNN,0.19447587590940443,0.0637760954054575,11
daily_30,2,selecao_epocas,DilatedRNN,0.04115384607850779,0.03676213374213567,11
daily_30,3,selecao_epocas,DilatedRNN,0.03443807564054344,0.03495226110730852,11
daily_30,4,selecao_epocas,DilatedRNN,0.03324233160651836,0.0343124162393903,11
daily_30,5,selecao_epocas,DilatedRNN,0.03266509236678858,0.034340475570587885,11
daily_30,6,selecao_epocas,DilatedRNN,0.032333395165769205,0.03312512488592239,11
daily_30,7,selecao_epocas,DilatedRNN,0.031833824187503204,0.03307547340317378,11
daily_30,8,selecao_epocas,DilatedRNN,0.031580156653826214,0.032919704327507626,11
daily_30,9,selecao_epocas,DilatedRNN,0.03125115197218235,0.03181512637743874,11
daily_30,10,selecao_epocas,DilatedRNN,0.029475122398671526,0.029462533735093617,11
daily_30,11,selecao_epocas,DilatedRNN,0.028070227363633016,0.029341206626286583,11
daily_30,12,selecao_epocas,DilatedRNN,0.028129622558762005,0.028267071057879737,11
daily_30,13,selecao_epocas,DilatedRNN,0.02697848526703328,0.02691765270535908,11
daily_30,14,selecao_epocas,DilatedRNN,0.02664131978081562,0.02708733113985213,11
daily_30,15,selecao_epocas,DilatedRNN,0.026457001035291118,0.02670383608530438,11
daily_30,16,selecao_epocas,DilatedRNN,0.026359781346719402,0.026753919313824367,11
daily_30,17,selecao_epocas,DilatedRNN,0.02623966946995415,0.026327178459318857,11
daily_30,18,selecao_epocas,DilatedRNN,0.0262142666724651,0.02630270520846049,11
daily_30,19,selecao_epocas,DilatedRNN,0.02604683053443224,0.026034426821602716,11
daily_30,20,selecao_epocas,DilatedRNN,0.02579319931971714,0.026046010388268363,11
daily_30,21,selecao_epocas,DilatedRNN,0.02577391008182229,0.025967980415102034,11
daily_30,22,selecao_epocas,DilatedRNN,0.025633490108993975,0.025941864990052722,11
daily_30,23,selecao_epocas,DilatedRNN,0.025687661580915976,0.025804690917332968,11
daily_30,24,selecao_epocas,DilatedRNN,0.025500285370936994,0.025395587853022983,11
daily_30,25,selecao_epocas,DilatedRNN,0.025501541278718672,0.025821803789290172,11
daily_30,26,selecao_epocas,DilatedRNN,0.025369957510134048,0.025503224039834644,11
daily_30,27,selecao_epocas,DilatedRNN,0.025264131935224313,0.025870852508242167,11
daily_30,28,selecao_epocas,DilatedRNN,0.02523685199677274,0.02544105851461017,11
daily_30,29,selecao_epocas,DilatedRNN,0.02507417679649988,0.02565328664249844,11
daily_30,1,refit_epocas_fixas,DilatedRNN,0.15778375870688668,0.15778375870688668,11
daily_30,2,refit_epocas_fixas,DilatedRNN,0.0362429490177658,0.0362429490177658,11
daily_30,3,refit_epocas_fixas,DilatedRNN,0.033557660815269584,0.033557660815269584,11
daily_30,4,refit_epocas_fixas,DilatedRNN,0.03258668831315453,0.03258668831315453,11
daily_30,5,refit_epocas_fixas,DilatedRNN,0.03225671432953973,0.03225671432953973,11
daily_30,6,refit_epocas_fixas,DilatedRNN,0.031843365845400526,0.031843365845400526,11
daily_30,7,refit_epocas_fixas,DilatedRNN,0.031391180285861374,0.031391180285861374,11
daily_30,8,refit_epocas_fixas,DilatedRNN,0.02977819473758423,0.02977819473758423,11
daily_30,9,refit_epocas_fixas,DilatedRNN,0.02771815949395382,0.02771815949395382,11
daily_30,10,refit_epocas_fixas,DilatedRNN,0.026852457019287113,0.026852457019287113,11
daily_30,11,refit_epocas_fixas,DilatedRNN,0.026612780470005627,0.026612780470005627,11
daily_30,12,refit_epocas_fixas,DilatedRNN,0.026771022033924497,0.026771022033924497,11
daily_30,13,refit_epocas_fixas,DilatedRNN,0.026125055289301792,0.026125055289301792,11
daily_30,14,refit_epocas_fixas,DilatedRNN,0.025910414126831725,0.025910414126831725,11
daily_30,15,refit_epocas_fixas,DilatedRNN,0.025777466628471565,0.025777466628471565,11
daily_30,16,refit_epocas_fixas,DilatedRNN,0.025709167880385946,0.025709167880385946,11
daily_30,17,refit_epocas_fixas,DilatedRNN,0.025405511166380103,0.025405511166380103,11
daily_30,18,refit_epocas_fixas,DilatedRNN,0.025225325101497453,0.025225325101497453,11
daily_30,19,refit_epocas_fixas,DilatedRNN,0.025330654017668864,0.025330654017668864,11
daily_30,20,refit_epocas_fixas,DilatedRNN,0.025079764789958905,0.025079764789958905,11
daily_30,21,refit_epocas_fixas,DilatedRNN,0.025008936166014087,0.025008936166014087,11
daily_30,22,refit_epocas_fixas,DilatedRNN,0.024834031284937646,0.024834031284937646,11
daily_30,23,refit_epocas_fixas,DilatedRNN,0.024852179833713857,0.024852179833713857,11
daily_30,24,refit_epocas_fixas,DilatedRNN,0.024839742556630566,0.024839742556630566,11
daily_30,1,selecao_epocas,DilatedRNN,0.18098029402253107,0.07426733879815964,23
daily_30,2,selecao_epocas,DilatedRNN,0.05198586290351341,0.03755923206844027,23
daily_30,3,selecao_epocas,DilatedRNN,0.03478578733945407,0.03527639669085306,23
daily_30,4,selecao_epocas,DilatedRNN,0.033469741144187,0.03406104216499934,23
daily_30,5,selecao_epocas,DilatedRNN,0.03297045505915497,0.03369131669165596,23
daily_30,6,selecao_epocas,DilatedRNN,0.03245372747358252,0.033346009367988226,23
daily_30,7,selecao_epocas,DilatedRNN,0.032063238312260725,0.03311471320333935,23
daily_30,8,selecao_epocas,DilatedRNN,0.03155800723789335,0.032647724870651484,23
daily_30,9,selecao_epocas,DilatedRNN,0.030902250633062664,0.032061042331513905,23
daily_30,10,selecao_epocas,DilatedRNN,0.02904293282339812,0.02902117551319183,23
daily_30,11,selecao_epocas,DilatedRNN,0.027565046615947487,0.027527894481780037,23
daily_30,12,selecao_epocas,DilatedRNN,0.02710595150960866,0.02763064776148115,23
daily_30,13,selecao_epocas,DilatedRNN,0.026809713660260172,0.027545847022344194,23
daily_30,14,selecao_epocas,DilatedRNN,0.026439410369518548,0.027503748015751915,23
daily_30,15,selecao_epocas,DilatedRNN,0.02630304190720368,0.026492243759215824,23
daily_30,16,selecao_epocas,DilatedRNN,0.026261272982125987,0.026642737937352015,23
daily_30,17,selecao_epocas,DilatedRNN,0.025942937351393164,0.026373992117624433,23
daily_30,18,selecao_epocas,DilatedRNN,0.02588625122996391,0.026482465967299446,23
daily_30,19,selecao_epocas,DilatedRNN,0.02570228868817881,0.026693661383220126,23
daily_30,20,selecao_epocas,DilatedRNN,0.025947361403854518,0.02640859197056483,23
daily_30,21,selecao_epocas,DilatedRNN,0.025620137044728753,0.0264425365886991,23
daily_30,22,selecao_epocas,DilatedRNN,0.025616412589216524,0.026228221692736187,23
daily_30,23,selecao_epocas,DilatedRNN,0.025475198423599906,0.026199763653770327,23
daily_30,24,selecao_epocas,DilatedRNN,0.02550145679458124,0.02627113077375624,23
daily_30,25,selecao_epocas,DilatedRNN,0.02539242206956587,0.026421707281990656,23
daily_30,26,selecao_epocas,DilatedRNN,0.025305303696616297,0.025847404778949798,23
daily_30,27,selecao_epocas,DilatedRNN,0.025373907992659938,0.025803402302757142,23
daily_30,28,selecao_epocas,DilatedRNN,0.02533751578989326,0.025986480902111718,23
daily_30,29,selecao_epocas,DilatedRNN,0.025523001814109204,0.026191258790001035,23
daily_30,30,selecao_epocas,DilatedRNN,0.0252297424031343,0.025800984284234427,23
daily_30,1,refit_epocas_fixas,DilatedRNN,0.15308256739927403,0.15308256739927403,23
daily_30,2,refit_epocas_fixas,DilatedRNN,0.039807229834561905,0.039807229834561905,23
daily_30,3,refit_epocas_fixas,DilatedRNN,0.03368317837405471,0.03368317837405471,23
daily_30,4,refit_epocas_fixas,DilatedRNN,0.03303827954320934,0.03303827954320934,23
daily_30,5,refit_epocas_fixas,DilatedRNN,0.03227646913608359,0.03227646913608359,23
daily_30,6,refit_epocas_fixas,DilatedRNN,0.03187306061720049,0.03187306061720049,23
daily_30,7,refit_epocas_fixas,DilatedRNN,0.031142551535168175,0.031142551535168175,23
daily_30,8,refit_epocas_fixas,DilatedRNN,0.02894541855547681,0.02894541855547681,23
daily_30,9,refit_epocas_fixas,DilatedRNN,0.027182344657332536,0.027182344657332536,23
daily_30,10,refit_epocas_fixas,DilatedRNN,0.026766713229970557,0.026766713229970557,23
daily_30,11,refit_epocas_fixas,DilatedRNN,0.026284123509706065,0.026284123509706065,23
daily_30,12,refit_epocas_fixas,DilatedRNN,0.025667423384482635,0.025667423384482635,23
daily_30,13,refit_epocas_fixas,DilatedRNN,0.025370425404200342,0.025370425404200342,23
daily_30,14,refit_epocas_fixas,DilatedRNN,0.025213453989455153,0.025213453989455153,23
daily_30,15,refit_epocas_fixas,DilatedRNN,0.02498315963373837,0.02498315963373837,23
daily_30,16,refit_epocas_fixas,DilatedRNN,0.024921531317620305,0.024921531317620305,23
daily_30,17,refit_epocas_fixas,DilatedRNN,0.024858946334466586,0.024858946334466586,23
daily_30,18,refit_epocas_fixas,DilatedRNN,0.024759035026810688,0.024759035026810688,23
daily_30,19,refit_epocas_fixas,DilatedRNN,0.024607715335305178,0.024607715335305178,23
daily_30,20,refit_epocas_fixas,DilatedRNN,0.024614380999317384,0.024614380999317384,23
daily_30,21,refit_epocas_fixas,DilatedRNN,0.02457973889631932,0.02457973889631932,23
daily_30,22,refit_epocas_fixas,DilatedRNN,0.024519875289757825,0.024519875289757825,23
daily_30,23,refit_epocas_fixas,DilatedRNN,0.024444714157358226,0.024444714157358226,23
daily_30,24,refit_epocas_fixas,DilatedRNN,0.024534264656418527,0.024534264656418527,23
daily_30,25,refit_epocas_fixas,DilatedRNN,0.02441097168699323,0.02441097168699323,23
daily_30,26,refit_epocas_fixas,DilatedRNN,0.02441934710108368,0.02441934710108368,23
daily_30,27,refit_epocas_fixas,DilatedRNN,0.024331253573464946,0.024331253573464946,23
daily_30,28,refit_epocas_fixas,DilatedRNN,0.024330582777714597,0.024330582777714597,23
daily_30,29,refit_epocas_fixas,DilatedRNN,0.024254690564378015,0.024254690564378015,23
daily_30,30,refit_epocas_fixas,DilatedRNN,0.024251467640922723,0.024251467640922723,23
daily_30,1,selecao_epocas,DilatedRNN,0.21630559357785686,0.07382674466995966,42
daily_30,2,selecao_epocas,DilatedRNN,0.053963723500113456,0.03826083951526218,42
daily_30,3,selecao_epocas,DilatedRNN,0.03545611815172708,0.03532613097675263,42
daily_30,4,selecao_epocas,DilatedRNN,0.03380596511757251,0.03451410352237641,42
daily_30,5,selecao_epocas,DilatedRNN,0.03295068748595565,0.03433632901736668,42
daily_30,6,selecao_epocas,DilatedRNN,0.032594709151407886,0.03337909057026818,42
daily_30,7,selecao_epocas,DilatedRNN,0.032338043838222676,0.03331889091976105,42
daily_30,8,selecao_epocas,DilatedRNN,0.03207570534992017,0.033169291397881884,42
daily_30,9,selecao_epocas,DilatedRNN,0.03194284924003099,0.033654841979344687,42
daily_30,10,selecao_epocas,DilatedRNN,0.03182171393384862,0.03292562709914314,42
daily_30,11,selecao_epocas,DilatedRNN,0.03162921184522031,0.03264041124828278,42
daily_30,12,selecao_epocas,DilatedRNN,0.031593374017671434,0.03281187833301605,42
daily_30,13,selecao_epocas,DilatedRNN,0.03152274370312188,0.03261683320242261,42
daily_30,14,selecao_epocas,DilatedRNN,0.03152414006726588,0.032625135448243886,42
daily_30,15,selecao_epocas,DilatedRNN,0.03152824028341873,0.0325486717716096,42
daily_30,16,selecao_epocas,DilatedRNN,0.031232482805890017,0.032715914249420164,42
daily_30,17,selecao_epocas,DilatedRNN,0.031134926636320136,0.03269892961259872,42
daily_30,18,selecao_epocas,DilatedRNN,0.030572268246012307,0.03013175990846422,42
daily_30,19,selecao_epocas,DilatedRNN,0.028307261732393823,0.028192349407407974,42
daily_30,20,selecao_epocas,DilatedRNN,0.02713840689681184,0.027434108181605264,42
daily_30,21,selecao_epocas,DilatedRNN,0.02677739194115133,0.02716385701346019,42
daily_30,22,selecao_epocas,DilatedRNN,0.026711026099776707,0.02744948523385184,42
daily_30,23,selecao_epocas,DilatedRNN,0.026250555167967957,0.028179712787507073,42
daily_30,24,selecao_epocas,DilatedRNN,0.02643263430597353,0.0271942014542837,42
daily_30,25,selecao_epocas,DilatedRNN,0.02617077412504455,0.027064976881420802,42
daily_30,26,selecao_epocas,DilatedRNN,0.02612360469899171,0.02616905513263884,42
daily_30,27,selecao_epocas,DilatedRNN,0.026187325492082296,0.02666118688053555,42
daily_30,28,selecao_epocas,DilatedRNN,0.025862485098442186,0.026824277506934273,42
daily_30,29,selecao_epocas,DilatedRNN,0.02600494805224163,0.02597117709735083,42
daily_30,30,selecao_epocas,DilatedRNN,0.025848380703873575,0.026125434201861183,42
daily_30,1,refit_epocas_fixas,DilatedRNN,0.17863008420727106,0.17863008420727106,42
daily_30,2,refit_epocas_fixas,DilatedRNN,0.04177855480066891,0.04177855480066891,42
daily_30,3,refit_epocas_fixas,DilatedRNN,0.03392428585936903,0.03392428585936903,42
daily_30,4,refit_epocas_fixas,DilatedRNN,0.03305719643623136,0.03305719643623136,42
daily_30,5,refit_epocas_fixas,DilatedRNN,0.032309506338235386,0.032309506338235386,42
daily_30,6,refit_epocas_fixas,DilatedRNN,0.03192359342255406,0.03192359342255406,42
daily_30,7,refit_epocas_fixas,DilatedRNN,0.031767726348265586,0.031767726348265586,42
daily_30,8,refit_epocas_fixas,DilatedRNN,0.03156762285438996,0.03156762285438996,42
daily_30,9,refit_epocas_fixas,DilatedRNN,0.03139907596372692,0.03139907596372692,42
daily_30,10,refit_epocas_fixas,DilatedRNN,0.029800344961981532,0.029800344961981532,42
daily_30,11,refit_epocas_fixas,DilatedRNN,0.02788430356196851,0.02788430356196851,42
daily_30,12,refit_epocas_fixas,DilatedRNN,0.027149593736456094,0.027149593736456094,42
daily_30,13,refit_epocas_fixas,DilatedRNN,0.026961163733175347,0.026961163733175347,42
daily_30,14,refit_epocas_fixas,DilatedRNN,0.0260866228678373,0.0260866228678373,42
daily_30,15,refit_epocas_fixas,DilatedRNN,0.026000069583344727,0.026000069583344727,42
daily_30,16,refit_epocas_fixas,DilatedRNN,0.026034406803589958,0.026034406803589958,42
daily_30,17,refit_epocas_fixas,DilatedRNN,0.025857158494312003,0.025857158494312003,42
daily_30,18,refit_epocas_fixas,DilatedRNN,0.0255858973105693,0.0255858973105693,42
daily_30,19,refit_epocas_fixas,DilatedRNN,0.025648556391620104,0.025648556391620104,42
daily_30,20,refit_epocas_fixas,DilatedRNN,0.02541198834735255,0.02541198834735255,42
daily_30,21,refit_epocas_fixas,DilatedRNN,0.025385956203970828,0.025385956203970828,42
daily_30,22,refit_epocas_fixas,DilatedRNN,0.025435887591382645,0.025435887591382645,42
daily_30,23,refit_epocas_fixas,DilatedRNN,0.025188816068225733,0.025188816068225733,42
daily_30,24,refit_epocas_fixas,DilatedRNN,0.025086517450946002,0.025086517450946002,42
daily_30,25,refit_epocas_fixas,DilatedRNN,0.025011535477954584,0.025011535477954584,42
daily_30,26,refit_epocas_fixas,DilatedRNN,0.02507409838616182,0.02507409838616182,42
daily_30,27,refit_epocas_fixas,DilatedRNN,0.024857632305951758,0.024857632305951758,42
daily_30,28,refit_epocas_fixas,DilatedRNN,0.024771025094240073,0.024771025094240073,42
daily_30,29,refit_epocas_fixas,DilatedRNN,0.024854927974123527,0.024854927974123527,42
daily_30,1,selecao_epocas,DilatedRNN,0.18621064048354719,0.0756806276714991,67
daily_30,2,selecao_epocas,DilatedRNN,0.06756153330276699,0.06404379337552994,67
daily_30,3,selecao_epocas,DilatedRNN,0.04807621232376215,0.03568122549662514,67
daily_30,4,selecao_epocas,DilatedRNN,0.03378500752395408,0.0343543631500668,67
daily_30,5,selecao_epocas,DilatedRNN,0.032973871194349906,0.03372236249938844,67
daily_30,6,selecao_epocas,DilatedRNN,0.03254836198455727,0.03326468267138042,67
daily_30,7,selecao_epocas,DilatedRNN,0.03216982276546363,0.03299041445293124,67
daily_30,8,selecao_epocas,DilatedRNN,0.031811328667312885,0.032760336512611024,67
daily_30,9,selecao_epocas,DilatedRNN,0.031464086698181404,0.032593100222330244,67
daily_30,10,selecao_epocas,DilatedRNN,0.03137855849454865,0.03255253415259104,67
daily_30,11,selecao_epocas,DilatedRNN,0.031178858710737462,0.03267809786493816,67
daily_30,12,selecao_epocas,DilatedRNN,0.030838050450972564,0.032167896070177594,67
daily_30,13,selecao_epocas,DilatedRNN,0.02954960434218378,0.02928122497740246,67
daily_30,14,selecao_epocas,DilatedRNN,0.02743701999544427,0.02720745188849313,67
daily_30,15,selecao_epocas,DilatedRNN,0.02664155051908207,0.028833061967577255,67
daily_30,16,selecao_epocas,DilatedRNN,0.026714288189155316,0.02692375041189648,67
daily_30,17,selecao_epocas,DilatedRNN,0.02618161913709263,0.026537598220128862,67
daily_30,18,selecao_epocas,DilatedRNN,0.02611333940635525,0.0265779475560264,67
daily_30,19,selecao_epocas,DilatedRNN,0.025939925869310584,0.026489682027271817,67
daily_30,20,selecao_epocas,DilatedRNN,0.025768947299314976,0.02676787575085958,67
daily_30,21,selecao_epocas,DilatedRNN,0.025809952174335186,0.027819047352624318,67
daily_30,22,selecao_epocas,DilatedRNN,0.02601099323128693,0.026402746703889635,67
daily_30,23,selecao_epocas,DilatedRNN,0.025734633185325546,0.026742391359238397,67
daily_30,24,selecao_epocas,DilatedRNN,0.025785832770776278,0.02600483667282831,67
daily_30,25,selecao_epocas,DilatedRNN,0.025692990452972884,0.026325501222459097,67
daily_30,26,selecao_epocas,DilatedRNN,0.02571111560398547,0.026186266040045116,67
daily_30,27,selecao_epocas,DilatedRNN,0.025450352497657213,0.026022461047248233,67
daily_30,28,selecao_epocas,DilatedRNN,0.02551772621195788,0.026744142013882834,67
daily_30,29,selecao_epocas,DilatedRNN,0.025455414420718216,0.026237047286260695,67
daily_30,1,refit_epocas_fixas,DilatedRNN,0.15759723773382228,0.15759723773382228,67
daily_30,2,refit_epocas_fixas,DilatedRNN,0.05598140621152004,0.05598140621152004,67
daily_30,3,refit_epocas_fixas,DilatedRNN,0.0339654113244078,0.0339654113244078,67
daily_30,4,refit_epocas_fixas,DilatedRNN,0.03295898824597204,0.03295898824597204,67
daily_30,5,refit_epocas_fixas,DilatedRNN,0.032338594204054195,0.032338594204054195,67
daily_30,6,refit_epocas_fixas,DilatedRNN,0.03188588653363329,0.03188588653363329,67
daily_30,7,refit_epocas_fixas,DilatedRNN,0.031625268175448785,0.031625268175448785,67
daily_30,8,refit_epocas_fixas,DilatedRNN,0.031496938143196054,0.031496938143196054,67
daily_30,9,refit_epocas_fixas,DilatedRNN,0.031430621072649954,0.031430621072649954,67
daily_30,10,refit_epocas_fixas,DilatedRNN,0.031179026354041846,0.031179026354041846,67
daily_30,11,refit_epocas_fixas,DilatedRNN,0.03047480504106543,0.03047480504106543,67
daily_30,12,refit_epocas_fixas,DilatedRNN,0.027531947241315628,0.027531947241315628,67
daily_30,13,refit_epocas_fixas,DilatedRNN,0.02649162629588023,0.02649162629588023,67
daily_30,14,refit_epocas_fixas,DilatedRNN,0.02589021218139366,0.02589021218139366,67
daily_30,15,refit_epocas_fixas,DilatedRNN,0.025630637562141737,0.025630637562141737,67
daily_30,16,refit_epocas_fixas,DilatedRNN,0.02549572884412118,0.02549572884412118,67
daily_30,17,refit_epocas_fixas,DilatedRNN,0.025366278660780225,0.025366278660780225,67
daily_30,18,refit_epocas_fixas,DilatedRNN,0.025279067685650712,0.025279067685650712,67
daily_30,19,refit_epocas_fixas,DilatedRNN,0.025149413693550577,0.025149413693550577,67
daily_30,20,refit_epocas_fixas,DilatedRNN,0.02506365863262941,0.02506365863262941,67
daily_30,21,refit_epocas_fixas,DilatedRNN,0.025007099941289624,0.025007099941289624,67
daily_30,22,refit_epocas_fixas,DilatedRNN,0.02476152324185358,0.02476152324185358,67
daily_30,23,refit_epocas_fixas,DilatedRNN,0.024596333337229725,0.024596333337229725,67
daily_30,24,refit_epocas_fixas,DilatedRNN,0.024545946525794834,0.024545946525794834,67
daily_30,1,selecao_epocas,DilatedRNN,0.22341936111394334,0.07720741605001782,89
daily_30,2,selecao_epocas,DilatedRNN,0.06547479859807274,0.06301179144117568,89
daily_30,3,selecao_epocas,DilatedRNN,0.05071801055212276,0.03686719512182569,89
daily_30,4,selecao_epocas,DilatedRNN,0.03286850712949021,0.033383546367524164,89
daily_30,5,selecao_epocas,DilatedRNN,0.03202088852015855,0.03341814421472095,89
daily_30,6,selecao_epocas,DilatedRNN,0.03197393972835143,0.03291476412424966,89
daily_30,7,selecao_epocas,DilatedRNN,0.03166715487795895,0.032896649780727566,89
daily_30,8,selecao_epocas,DilatedRNN,0.03139668668933639,0.032404026360738844,89
daily_30,9,selecao_epocas,DilatedRNN,0.031189003419881685,0.03208136702340747,89
daily_30,10,selecao_epocas,DilatedRNN,0.029609914853009758,0.02912936871013944,89
daily_30,11,selecao_epocas,DilatedRNN,0.027546126823505733,0.028357188417797996,89
daily_30,12,selecao_epocas,DilatedRNN,0.026792301755702262,0.027141824828253853,89
daily_30,13,selecao_epocas,DilatedRNN,0.02642018302835196,0.026394710616459923,89
daily_30,14,selecao_epocas,DilatedRNN,0.02636533623915637,0.02689640069764758,89
daily_30,15,selecao_epocas,DilatedRNN,0.026206936876114105,0.02664466452977014,89
daily_30,16,selecao_epocas,DilatedRNN,0.02612993724350909,0.02603480923743475,89
daily_30,17,selecao_epocas,DilatedRNN,0.025740014136731347,0.026043240248210846,89
daily_30,18,selecao_epocas,DilatedRNN,0.025704321677551274,0.02595562079596141,89
daily_30,19,selecao_epocas,DilatedRNN,0.025602241937200267,0.025889866427769737,89
daily_30,20,selecao_epocas,DilatedRNN,0.02547845666688686,0.025640397204293144,89
daily_30,21,selecao_epocas,DilatedRNN,0.025349483416950803,0.025435445895270695,89
daily_30,22,selecao_epocas,DilatedRNN,0.02526238283322253,0.025471879716903446,89
daily_30,23,selecao_epocas,DilatedRNN,0.02548178279040959,0.02539996656160506,89
daily_30,24,selecao_epocas,DilatedRNN,0.025216430826802173,0.02595657431890094,89
daily_30,25,selecao_epocas,DilatedRNN,0.02511083934152361,0.025499911724574983,89
daily_30,26,selecao_epocas,DilatedRNN,0.024909453231565508,0.025757928291956583,89
daily_30,27,selecao_epocas,DilatedRNN,0.024935384215865608,0.025578851548452224,89
daily_30,28,selecao_epocas,DilatedRNN,0.024891468940866586,0.025555455211609127,89
daily_30,1,refit_epocas_fixas,DilatedRNN,0.18580394681106066,0.18580394681106066,89
daily_30,2,refit_epocas_fixas,DilatedRNN,0.06102445886038535,0.06102445886038535,89
daily_30,3,refit_epocas_fixas,DilatedRNN,0.03469724338397633,0.03469724338397633,89
daily_30,4,refit_epocas_fixas,DilatedRNN,0.03244078487740549,0.03244078487740549,89
daily_30,5,refit_epocas_fixas,DilatedRNN,0.03212831840751557,0.03212831840751557,89
daily_30,6,refit_epocas_fixas,DilatedRNN,0.03172524754145292,0.03172524754145292,89
daily_30,7,refit_epocas_fixas,DilatedRNN,0.03176757826069214,0.03176757826069214,89
daily_30,8,refit_epocas_fixas,DilatedRNN,0.03138484413314132,0.03138484413314132,89
daily_30,9,refit_epocas_fixas,DilatedRNN,0.030924428807956546,0.030924428807956546,89
daily_30,10,refit_epocas_fixas,DilatedRNN,0.02817238196522497,0.02817238196522497,89
daily_30,11,refit_epocas_fixas,DilatedRNN,0.026965125000843124,0.026965125000843124,89
daily_30,12,refit_epocas_fixas,DilatedRNN,0.026415546194717872,0.026415546194717872,89
daily_30,13,refit_epocas_fixas,DilatedRNN,0.026244260687068855,0.026244260687068855,89
daily_30,14,refit_epocas_fixas,DilatedRNN,0.026169064349635354,0.026169064349635354,89
daily_30,15,refit_epocas_fixas,DilatedRNN,0.025678495850476473,0.025678495850476473,89
daily_30,16,refit_epocas_fixas,DilatedRNN,0.02572279781436121,0.02572279781436121,89
daily_30,17,refit_epocas_fixas,DilatedRNN,0.02540915489987621,0.02540915489987621,89
daily_30,18,refit_epocas_fixas,DilatedRNN,0.0253180931941424,0.0253180931941424,89
daily_30,19,refit_epocas_fixas,DilatedRNN,0.025287767947136358,0.025287767947136358,89
daily_30,20,refit_epocas_fixas,DilatedRNN,0.025074700559567474,0.025074700559567474,89
daily_30,21,refit_epocas_fixas,DilatedRNN,0.02506076395719744,0.02506076395719744,89
daily_30,22,refit_epocas_fixas,DilatedRNN,0.024900947654796713,0.024900947654796713,89
daily_30,23,refit_epocas_fixas,DilatedRNN,0.02492650499223997,0.02492650499223997,89
