tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
daily_30,diaria,lead_exato,7,BMW San Luis Potosi,MAE_wm2,42.331906090947605,39.50441220769864,2.8274938832489624,False,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,MAE_wm2,43.3883350072376,44.543803828633,-1.1554688213954023,True,localidade
daily_30,diaria,lead_exato,7,Ford Rouge Electric Vehicle Center,MAE_wm2,52.41068132216519,52.63124086983965,-0.22055954767446195,True,localidade
daily_30,diaria,lead_exato,7,GM Factory Zero,MAE_wm2,54.0396529306432,53.44775049580833,0.5919024348348714,False,localidade
daily_30,diaria,lead_exato,7,Hyundai Metaplant Georgia,MAE_wm2,54.43130491121401,53.870753967650835,0.5605509435631788,False,localidade
daily_30,diaria,lead_exato,7,Lucid AMP 1 Casa Grande,MAE_wm2,28.381885886479377,29.005099454769663,-0.6232135682902857,True,localidade
daily_30,diaria,lead_exato,7,Rivian Normal,MAE_wm2,53.326721487373874,53.51667322302462,-0.18995173565074452,True,localidade
daily_30,diaria,lead_exato,7,Tesla Fremont Factory,MAE_wm2,28.792839797302474,31.027391762054865,-2.2345519647523915,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,MAE_wm2,34.39276865609377,36.17225893830005,-1.7794902822062753,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Texas,MAE_wm2,51.98457448394724,51.685796634753224,0.2987778491940176,False,localidade
daily_30,diaria,lead_exato,14,BMW San Luis Potosi,MAE_wm2,41.94514645324222,39.77106408161942,2.174082371622795,False,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,MAE_wm2,42.72815246471152,43.32244928402046,-0.5942968193089371,True,localidade
daily_30,diaria,lead_exato,14,Ford Rouge Electric Vehicle Center,MAE_wm2,52.55606714154272,52.332854961431856,0.2232121801108633,False,localidade
daily_30,diaria,lead_exato,14,GM Factory Zero,MAE_wm2,54.07977695154802,53.59763802738696,0.4821389241610632,False,localidade
daily_30,diaria,lead_exato,14,Hyundai Metaplant Georgia,MAE_wm2,54.51588199655162,54.19628652377308,0.3195954727785377,False,localidade
daily_30,diaria,lead_exato,14,Lucid AMP 1 Casa Grande,MAE_wm2,27.085697773780016,27.844467795153502,-0.7587700213734863,True,localidade
daily_30,diaria,lead_exato,14,Rivian Normal,MAE_wm2,52.790274882603036,53.422868795910176,-0.6325939133071401,True,localidade
daily_30,diaria,lead_exato,14,Tesla Fremont Factory,MAE_wm2,28.638179633988134,30.515597036439896,-1.877417402451762,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,MAE_wm2,34.18793085992577,35.728205332900025,-1.5402744729742537,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Texas,MAE_wm2,52.05942579164386,51.731037900140116,0.3283878915037448,False,localidade
daily_30,diaria,lead_exato,30,BMW San Luis Potosi,MAE_wm2,42.89329413084852,40.19783181375945,2.695462317089067,False,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,MAE_wm2,41.58575622801112,42.416218048561625,-0.8304618205505037,True,localidade
daily_30,diaria,lead_exato,30,Ford Rouge Electric Vehicle Center,MAE_wm2,52.13113662644132,51.20765899841125,0.9234776280300707,False,localidade
daily_30,diaria,lead_exato,30,GM Factory Zero,MAE_wm2,53.83527746233967,52.09216463974988,1.7431128225897865,False,localidade
daily_30,diaria,lead_exato,30,Hyundai Metaplant Georgia,MAE_wm2,53.757779636135446,52.829882925907484,0.9278967102279623,False,localidade
daily_30,diaria,lead_exato,30,Lucid AMP 1 Casa Grande,MAE_wm2,27.32530578436217,26.469768524765655,0.8555372595965132,False,localidade
daily_30,diaria,lead_exato,30,Rivian Normal,MAE_wm2,52.89359629185347,51.88907724802307,1.004519043830399,False,localidade
daily_30,diaria,lead_exato,30,Tesla Fremont Factory,MAE_wm2,29.62302385725047,29.29040442984445,0.33261942740601924,False,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,MAE_wm2,36.59076311412589,34.373872182307984,2.2168909318179075,False,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Texas,MAE_wm2,50.83215851062487,49.07649007196301,1.7556684386618642,False,localidade
daily_30,diaria,cumulativo,1,BMW San Luis Potosi,RMSE_wm2,51.75895053190779,49.352183871000875,2.406766660906918,False,localidade
daily_30,diaria,cumulativo,1,BYD Camacari,RMSE_wm2,54.94633101670486,54.384513480052306,0.5618175366525548,False,localidade
daily_30,diaria,cumulativo,1,Ford Rouge Electric Vehicle Center,RMSE_wm2,62.815897480726726,62.3781024359643,0.43779504476242437,False,localidade
daily_30,diaria,cumulativo,1,GM Factory Zero,RMSE_wm2,64.26767330181224,63.78378515973927,0.4838881420729706,False,localidade
daily_30,diaria,cumulativo,1,Hyundai Metaplant Georgia,RMSE_wm2,63.4326682545359,62.71612718532408,0.7165410692118144,False,localidade
daily_30,diaria,cumulativo,1,Lucid AMP 1 Casa Grande,RMSE_wm2,39.82323570095284,38.6104131019871,1.2128225989657437,False,localidade
daily_30,diaria,cumulativo,1,Rivian Normal,RMSE_wm2,63.87793302425698,63.08168358818033,0.7962494360766499,False,localidade
daily_30,diaria,cumulativo,1,Tesla Fremont Factory,RMSE_wm2,38.84584879895617,40.04771997241951,-1.2018711734633385,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Nevada,RMSE_wm2,43.731717998920026,44.00218044896057,-0.27046245004054725,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Texas,RMSE_wm2,60.71418163933855,60.46857977171068,0.24560186762786884,False,localidade
daily_30,diaria,cumulativo,3,BMW San Luis Potosi,RMSE_wm2,52.44490047813277,50.23513334762429,2.2097671305084816,False,localidade
daily_30,diaria,cumulativo,3,BYD Camacari,RMSE_wm2,55.73912084378756,55.18185714631963,0.5572636974679313,False,localidade
daily_30,diaria,cumulativo,3,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.03934480292988,62.815215877123855,0.22412892580602772,False,localidade
daily_30,diaria,cumulativo,3,GM Factory Zero,RMSE_wm2,64.54759497725603,64.29261708181198,0.2549778954440427,False,localidade
daily_30,diaria,cumulativo,3,Hyundai Metaplant Georgia,RMSE_wm2,64.08767789866755,63.64588661132406,0.4417912873434915,False,localidade
daily_30,diaria,cumulativo,3,Lucid AMP 1 Casa Grande,RMSE_wm2,39.95398014618659,39.00481898730121,0.9491611588853743,False,localidade
daily_30,diaria,cumulativo,3,Rivian Normal,RMSE_wm2,63.958388790764864,63.326187026319225,0.6322017644456395,False,localidade
daily_30,diaria,cumulativo,3,Tesla Fremont Factory,RMSE_wm2,39.16347898441593,40.520261537546396,-1.356782553130465,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Nevada,RMSE_wm2,44.18306444810341,44.779169540584704,-0.5961050924812952,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Texas,RMSE_wm2,61.395748096446454,61.63434583478499,-0.23859773833853382,True,localidade
daily_30,diaria,cumulativo,7,BMW San Luis Potosi,RMSE_wm2,53.012162385270756,50.78260722568555,2.2295551595852032,False,localidade
daily_30,diaria,cumulativo,7,BYD Camacari,RMSE_wm2,56.240472308749744,55.809479350365905,0.43099295838383966,False,localidade
daily_30,diaria,cumulativo,7,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.13575260728511,62.88501551874989,0.2507370885352245,False,localidade
daily_30,diaria,cumulativo,7,GM Factory Zero,RMSE_wm2,64.62294945856837,64.27467788082792,0.3482715777404479,False,localidade
daily_30,diaria,cumulativo,7,Hyundai Metaplant Georgia,RMSE_wm2,64.47168943145434,64.08742578605258,0.3842636454017594,False,localidade
daily_30,diaria,cumulativo,7,Lucid AMP 1 Casa Grande,RMSE_wm2,40.10518274319336,39.24000479117641,0.8651779520169498,False,localidade
daily_30,diaria,cumulativo,7,Rivian Normal,RMSE_wm2,64.07392329334556,63.35618959262417,0.7177337007213893,False,localidade
daily_30,diaria,cumulativo,7,Tesla Fremont Factory,RMSE_wm2,39.24980443030773,40.85785917294875,-1.6080547426410234,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Nevada,RMSE_wm2,44.22301413921532,45.09241507549124,-0.8694009362759161,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Texas,RMSE_wm2,62.246396193530394,62.32043496527006,-0.07403877173966578,True,localidade
daily_30,diaria,cumulativo,14,BMW San Luis Potosi,RMSE_wm2,53.28789471987303,50.8578417097633,2.430053010109731,False,localidade
daily_30,diaria,cumulativo,14,BYD Camacari,RMSE_wm2,55.891353850567135,55.52761128960043,0.3637425609667062,False,localidade
daily_30,diaria,cumulativo,14,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.214532576580325,63.005849332039965,0.20868324454036014,False,localidade
daily_30,diaria,cumulativo,14,GM Factory Zero,RMSE_wm2,64.72084522712727,64.39818779263373,0.3226574344935358,False,localidade
daily_30,diaria,cumulativo,14,Hyundai Metaplant Georgia,RMSE_wm2,64.7709183286908,64.57025864161572,0.2006596870750741,False,localidade
daily_30,diaria,cumulativo,14,Lucid AMP 1 Casa Grande,RMSE_wm2,39.923456175009754,39.10715106413343,0.8163051108763213,False,localidade
daily_30,diaria,cumulativo,14,Rivian Normal,RMSE_wm2,64.1739056893984,63.42598853424697,0.747917155151427,False,localidade
daily_30,diaria,cumulativo,14,Tesla Fremont Factory,RMSE_wm2,39.10799023217741,40.60413252583889,-1.4961422936614852,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,RMSE_wm2,44.208475051687245,45.12183937956521,-0.9133643278779644,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Texas,RMSE_wm2,62.95711584293009,62.8266071744182,0.13050866851188658,False,localidade
daily_30,diaria,cumulativo,30,BMW San Luis Potosi,RMSE_wm2,53.90093814677458,51.365373104579575,2.535565042195003,False,localidade
daily_30,diaria,cumulativo,30,BYD Camacari,RMSE_wm2,55.20604805980054,54.8865264062921,0.3195216535084384,False,localidade
daily_30,diaria,cumulativo,30,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.102689820221464,62.90539686182769,0.19729295839377414,False,localidade
daily_30,diaria,cumulativo,30,GM Factory Zero,RMSE_wm2,64.63803630583685,64.30480501431644,0.33323129152040565,False,localidade
daily_30,diaria,cumulativo,30,Hyundai Metaplant Georgia,RMSE_wm2,64.63845438476376,64.44678046900876,0.19167391575500403,False,localidade
daily_30,diaria,cumulativo,30,Lucid AMP 1 Casa Grande,RMSE_wm2,39.71334794248331,38.90362620723662,0.8097217352466899,False,localidade
daily_30,diaria,cumulativo,30,Rivian Normal,RMSE_wm2,64.06537208711707,63.100886674637636,0.9644854124794335,False,localidade
daily_30,diaria,cumulativo,30,Tesla Fremont Factory,RMSE_wm2,38.99721570853389,40.34845793722671,-1.3512422286928185,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,RMSE_wm2,44.19595967317468,44.87659841882513,-0.6806387456504552,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Texas,RMSE_wm2,63.144973866542124,62.756447278344226,0.3885265881978981,False,localidade
daily_30,diaria,lead_exato,1,BMW San Luis Potosi,RMSE_wm2,51.75895053190779,49.352183871000875,2.406766660906918,False,localidade
daily_30,diaria,lead_exato,1,BYD Camacari,RMSE_wm2,54.94633101670486,54.384513480052306,0.5618175366525548,False,localidade
daily_30,diaria,lead_exato,1,Ford Rouge Electric Vehicle Center,RMSE_wm2,62.815897480726726,62.3781024359643,0.43779504476242437,False,localidade
daily_30,diaria,lead_exato,1,GM Factory Zero,RMSE_wm2,64.26767330181224,63.78378515973927,0.4838881420729706,False,localidade
daily_30,diaria,lead_exato,1,Hyundai Metaplant Georgia,RMSE_wm2,63.4326682545359,62.71612718532408,0.7165410692118144,False,localidade
daily_30,diaria,lead_exato,1,Lucid AMP 1 Casa Grande,RMSE_wm2,39.82323570095284,38.6104131019871,1.2128225989657437,False,localidade
daily_30,diaria,lead_exato,1,Rivian Normal,RMSE_wm2,63.87793302425698,63.08168358818033,0.7962494360766499,False,localidade
daily_30,diaria,lead_exato,1,Tesla Fremont Factory,RMSE_wm2,38.84584879895617,40.04771997241951,-1.2018711734633385,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,RMSE_wm2,43.731717998920026,44.00218044896057,-0.27046245004054725,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Texas,RMSE_wm2,60.71418163933855,60.46857977171068,0.24560186762786884,False,localidade
daily_30,diaria,lead_exato,3,BMW San Luis Potosi,RMSE_wm2,52.933058476421614,50.890037147044616,2.043021329376998,False,localidade
daily_30,diaria,lead_exato,3,BYD Camacari,RMSE_wm2,56.39329959390149,55.771089966058895,0.6222096278425937,False,localidade
daily_30,diaria,lead_exato,3,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.116274820123294,63.0499456839483,0.0663291361749927,False,localidade
daily_30,diaria,lead_exato,3,GM Factory Zero,RMSE_wm2,64.71498088623036,64.6061647057796,0.10881618045075925,False,localidade
daily_30,diaria,lead_exato,3,Hyundai Metaplant Georgia,RMSE_wm2,64.50409034366126,64.15740404896556,0.3466862946957008,False,localidade
daily_30,diaria,lead_exato,3,Lucid AMP 1 Casa Grande,RMSE_wm2,40.06861766947578,39.38260518931311,0.6860124801626668,False,localidade
daily_30,diaria,lead_exato,3,Rivian Normal,RMSE_wm2,63.885597649304344,63.235964343790144,0.6496333055142003,False,localidade
daily_30,diaria,lead_exato,3,Tesla Fremont Factory,RMSE_wm2,39.32988700996918,40.85667021497268,-1.526783205003504,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,RMSE_wm2,44.435911071169706,45.17866189089615,-0.7427508197264459,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Texas,RMSE_wm2,61.759669909907046,62.43763952834361,-0.6779696184365633,True,localidade
daily_30,diaria,lead_exato,7,BMW San Luis Potosi,RMSE_wm2,53.78248187219735,51.269858592877036,2.512623279320316,False,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,RMSE_wm2,56.367400185065314,56.40728945336057,-0.039889268295254965,True,localidade
daily_30,diaria,lead_exato,7,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.44352717148933,63.239982243285155,0.2035449282041739,False,localidade
daily_30,diaria,lead_exato,7,GM Factory Zero,RMSE_wm2,64.79901021680152,64.4540270049765,0.3449832118250242,False,localidade
daily_30,diaria,lead_exato,7,Hyundai Metaplant Georgia,RMSE_wm2,65.05218325632177,64.57901966784874,0.4731635884730281,False,localidade
daily_30,diaria,lead_exato,7,Lucid AMP 1 Casa Grande,RMSE_wm2,40.09096233297278,39.28157767765972,0.8093846553130604,False,localidade
daily_30,diaria,lead_exato,7,Rivian Normal,RMSE_wm2,64.34802635996047,63.35886332803739,0.9891630319230842,False,localidade
daily_30,diaria,lead_exato,7,Tesla Fremont Factory,RMSE_wm2,39.20695054122484,40.99506173364494,-1.7881111924200965,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,RMSE_wm2,44.22453379091226,45.382180207902245,-1.1576464169899836,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Texas,RMSE_wm2,63.499334682932044,62.69971776872067,0.7996169142113771,False,localidade
daily_30,diaria,lead_exato,14,BMW San Luis Potosi,RMSE_wm2,53.99991170468885,51.109467112785325,2.890444591903524,False,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,RMSE_wm2,55.10630155800898,54.65895400636767,0.44734755164130746,False,localidade
daily_30,diaria,lead_exato,14,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.54743033241414,63.16881948938505,0.37861084302908665,False,localidade
daily_30,diaria,lead_exato,14,GM Factory Zero,RMSE_wm2,65.12708916998906,64.71263874992749,0.41445042006156996,False,localidade
daily_30,diaria,lead_exato,14,Hyundai Metaplant Georgia,RMSE_wm2,65.04021556216296,64.94187977438622,0.09833578777673324,False,localidade
daily_30,diaria,lead_exato,14,Lucid AMP 1 Casa Grande,RMSE_wm2,39.85473962609217,38.82495423927524,1.0297853868169256,False,localidade
daily_30,diaria,lead_exato,14,Rivian Normal,RMSE_wm2,64.17650878051776,63.531765808746826,0.6447429717709383,False,localidade
daily_30,diaria,lead_exato,14,Tesla Fremont Factory,RMSE_wm2,38.8717525678436,40.4734369719689,-1.6016844041253009,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,RMSE_wm2,44.02556217937554,45.00502080510943,-0.9794586257338906,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Texas,RMSE_wm2,63.78728744108345,63.24962181676328,0.5376656243201694,False,localidade
daily_30,diaria,lead_exato,30,BMW San Luis Potosi,RMSE_wm2,55.35945282531738,52.57695423252895,2.7824985927884356,False,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,RMSE_wm2,53.55485668040949,53.59395952415073,-0.03910284374124018,True,localidade
daily_30,diaria,lead_exato,30,Ford Rouge Electric Vehicle Center,RMSE_wm2,63.24160599129402,62.54884724883407,0.6927587424599508,False,localidade
daily_30,diaria,lead_exato,30,GM Factory Zero,RMSE_wm2,64.81754884048709,63.92586653435022,0.8916823061368717,False,localidade
daily_30,diaria,lead_exato,30,Hyundai Metaplant Georgia,RMSE_wm2,64.39761862706632,64.05267621442691,0.34494241263941205,False,localidade
daily_30,diaria,lead_exato,30,Lucid AMP 1 Casa Grande,RMSE_wm2,39.444413753331396,38.478758053844466,0.9656556994869305,False,localidade
daily_30,diaria,lead_exato,30,Rivian Normal,RMSE_wm2,63.987113645034746,62.39427416644417,1.5928394785905766,False,localidade
daily_30,diaria,lead_exato,30,Tesla Fremont Factory,RMSE_wm2,38.90452158609176,40.104755255474466,-1.2002336693827047,True,localidade
