data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-4,ghi_t-5,ghi_t-6,ghi_t-7,ghi_t-8,ghi_t-9,ghi_t-10,ghi_t-11,ghi_t-12,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original,mes_alvo_sin,mes_alvo_cos
2019-12-31,86.88440860215053,2,0.01729628749056679,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.7026164586543932,0.6303132837736738,0.4080760332674062,0.17611382883789634,0.06818785130537758,0.20200843782019406,0.4889663243857283,0.49325878351275976,2020-01-31,0.06961046850711725,9.0,101.26747311827957,0.0,1.0
2020-01-31,101.26747311827957,9,0.06961046850711725,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.7026164586543932,0.6303132837736738,0.4080760332674062,0.17611382883789634,0.08382691740580021,0.3414231582199652,0.49337733494623803,2020-02-29,0.31703898409993614,40.0,169.29454022988503,0.49999999999999994,0.8660254037844387
2020-02-29,169.29454022988503,40,0.31703898409993614,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.7026164586543932,0.6303132837736738,0.4080760332674062,0.13464858003254007,0.258087723767692,0.5051210978847414,2020-03-31,0.45379533247932835,58.0,206.89381720430106,0.8660254037844386,0.5000000000000001
2020-03-31,206.89381720430106,58,0.45379533247932835,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.7026164586543932,0.6303132837736738,0.2801482616954606,0.2410783497578273,0.5089310394857348,2020-04-30,0.7057954296018775,90.0,276.1777777777778,1.0,6.123233995736766e-17
2020-04-30,276.1777777777778,90,0.7057954296018775,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.7026164586543932,0.492209915393714,0.2880184163997571,0.5152212183047519,2020-05-31,0.8661832158221104,110.0,320.2741935483871,0.8660254037844387,-0.4999999999999998
2020-05-31,320.2741935483871,110,0.8661832158221104,0.8661832158221104,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,1.0,0.6752579926344388,0.4049532863334894,0.5288517814020616,2020-06-30,0.9491498273385959,121.0,343.0847222222222,0.49999999999999994,-0.8660254037844387
2020-06-30,343.0847222222222,121,0.9491498273385959,0.9491498273385959,0.8661832158221104,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9548694655016958,0.8403761575875279,0.5602622096414943,0.5246142670136112,2020-07-31,0.9735883701940022,124.0,349.8037634408602,1.2246467991473532e-16,-1.0
2020-07-31,349.8037634408602,124,0.9735883701940022,0.9735883701940022,0.9491498273385959,0.8661832158221104,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8170515908135756,0.9296404711182361,0.7109251932559751,0.5261741757379702,2020-08-31,0.7608753218610309,97.0,291.3212365591398,-0.4999999999999997,-0.8660254037844388
2020-08-31,291.3212365591398,97,0.7608753218610309,0.7608753218610309,0.9735883701940022,0.9491498273385959,0.8661832158221104,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.5558515765385164,0.8945378397978764,0.7848979162161576,0.5214928199919248,2020-09-30,0.6126475720910859,78.0,250.56805555555556,-0.8660254037844384,-0.5000000000000004
2020-09-30,250.56805555555556,78,0.6126475720910859,0.6126475720910859,0.7608753218610309,0.9735883701940022,0.9491498273385959,0.8661832158221104,0.7057954296018775,0.45379533247932835,0.31703898409993614,0.06961046850711725,0.01729628749056679,0.1645739962197166,0.4241550297502988,0.7823704213820397,0.8113732894847838,0.5262258196213055,2020-10-31,0.4127496485418498,52.0,195.6088709677419,-1.0,-1.8369701987210297e-16
