data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-7,ghi_media_movel_3d,ghi_media_movel_7d,ghi_media_movel_30d,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-01-31,152.33333333333334,47,0.3700787401574803,0.36220472440944884,0.2755905511811024,0.2204724409448819,0.36220472440944884,0.28608923884514437,0.3217097862767154,0.23517060367454068,2019-02-01,0.16535433070866143,21.0,71.95833333333333
2019-02-01,71.95833333333333,21,0.16535433070866143,0.3700787401574803,0.36220472440944884,0.2755905511811024,0.3700787401574803,0.3359580052493438,0.3228346456692913,0.23779527559055116,2019-02-02,0.08661417322834646,11.0,42.458333333333336
2019-02-02,42.458333333333336,11,0.08661417322834646,0.16535433070866143,0.3700787401574803,0.36220472440944884,0.2992125984251969,0.2992125984251969,0.2935883014623172,0.2335958005249344,2019-02-03,0.1968503937007874,25.0,82.79166666666667
2019-02-03,82.79166666666667,25,0.1968503937007874,0.08661417322834646,0.16535433070866143,0.3700787401574803,0.36220472440944884,0.2073490813648294,0.2632170978627672,0.22729658792650917,2019-02-04,0.31496062992125984,40.0,131.0
2019-02-04,131.0,40,0.31496062992125984,0.1968503937007874,0.08661417322834646,0.16535433070866143,0.2204724409448819,0.14960629921259844,0.23959505061867264,0.22598425196850394,2019-02-05,0.1889763779527559,24.0,80.0
2019-02-05,80.0,24,0.1889763779527559,0.31496062992125984,0.1968503937007874,0.08661417322834646,0.2755905511811024,0.19947506561679793,0.2530933633295838,0.23044619422572177,2019-02-06,0.2204724409448819,28.0,91.875
2019-02-06,91.875,28,0.2204724409448819,0.1889763779527559,0.31496062992125984,0.1968503937007874,0.36220472440944884,0.23359580052493437,0.24071991001124857,0.22965879265091865,2019-02-07,0.3700787401574803,47.0,149.83333333333334
2019-02-07,149.83333333333334,47,0.3700787401574803,0.2204724409448819,0.1889763779527559,0.31496062992125984,0.3700787401574803,0.2414698162729659,0.2204724409448819,0.2346456692913386,2019-02-08,0.4094488188976378,52.0,165.16666666666666
2019-02-08,165.16666666666666,52,0.4094488188976378,0.3700787401574803,0.2204724409448819,0.1889763779527559,0.16535433070866143,0.25984251968503935,0.22047244094488191,0.2425196850393701,2019-02-09,0.4015748031496063,51.0,162.58333333333334
2019-02-09,162.58333333333334,51,0.4015748031496063,0.4094488188976378,0.3700787401574803,0.2204724409448819,0.08661417322834646,0.3333333333333333,0.25534308211473566,0.25354330708661416,2019-02-10,0.4094488188976378,52.0,166.5
2019-02-10,166.5,52,0.4094488188976378,0.4015748031496063,0.4094488188976378,0.3700787401574803,0.1968503937007874,0.39370078740157477,0.30033745781777277,0.2566929133858268,2019-02-11,0.44881889763779526,57.0,182.625
2019-02-11,182.625,57,0.44881889763779526,0.4094488188976378,0.4015748031496063,0.4094488188976378,0.31496062992125984,0.40682414698162733,0.3307086614173228,0.2637795275590551,2019-02-12,0.29133858267716534,37.0,120.08333333333331
2019-02-12,120.08333333333331,37,0.29133858267716534,0.44881889763779526,0.4094488188976378,0.4015748031496063,0.1889763779527559,0.4199475065616798,0.3498312710911136,0.26876640419947506,2019-02-13,0.18110236220472442,23.0,77.20833333333333
2019-02-13,77.20833333333333,23,0.18110236220472442,0.29133858267716534,0.44881889763779526,0.4094488188976378,0.2204724409448819,0.3832020997375328,0.3644544431946007,0.2677165354330709,2019-02-14,0.1889763779527559,24.0,79.83333333333333
2019-02-14,79.83333333333333,24,0.1889763779527559,0.18110236220472442,0.29133858267716534,0.44881889763779526,0.3700787401574803,0.3070866141732283,0.35883014623172105,0.26614173228346455,2019-02-15,0.29133858267716534,37.0,119.625
2019-02-15,119.625,37,0.29133858267716534,0.1889763779527559,0.18110236220472442,0.29133858267716534,0.4094488188976378,0.22047244094488186,0.33295838020247465,0.26876640419947506,2019-02-16,0.25196850393700787,32.0,104.08333333333331
2019-02-16,104.08333333333331,32,0.25196850393700787,0.29133858267716534,0.1889763779527559,0.18110236220472442,0.4015748031496063,0.22047244094488186,0.3160854893138358,0.27296587926509186,2019-02-17,0.2440944881889764,31.0,101.33333333333331
2019-02-17,101.33333333333331,31,0.2440944881889764,0.25196850393700787,0.29133858267716534,0.1889763779527559,0.4094488188976378,0.2440944881889764,0.29471316085489313,0.27716535433070866,2019-02-18,0.3543307086614173,45.0,145.125
2019-02-18,145.125,45,0.3543307086614173,0.2440944881889764,0.25196850393700787,0.29133858267716534,0.44881889763779526,0.26246719160104987,0.27109111361079863,0.28110236220472445,2019-02-19,0.47244094488188976,60.0,189.875
2019-02-19,189.875,60,0.47244094488188976,0.3543307086614173,0.2440944881889764,0.25196850393700787,0.29133858267716534,0.28346456692913385,0.2575928008998875,0.2845144356955381,2019-02-20,0.2755905511811024,35.0,113.58333333333331
2019-02-20,113.58333333333331,35,0.2755905511811024,0.47244094488188976,0.3543307086614173,0.2440944881889764,0.18110236220472442,0.35695538057742776,0.28346456692913385,0.2939632545931758,2019-02-21,0.33070866141732286,42.0,135.625
2019-02-21,135.625,42,0.33070866141732286,0.2755905511811024,0.47244094488188976,0.3543307086614173,0.1889763779527559,0.3674540682414698,0.296962879640045,0.29973753280839893,2019-02-22,0.5118110236220472,65.0,206.95833333333331
2019-02-22,206.95833333333331,65,0.5118110236220472,0.33070866141732286,0.2755905511811024,0.47244094488188976,0.29133858267716534,0.3595800524934383,0.3172103487064117,0.3,2019-02-23,0.36220472440944884,46.0,147.08333333333334
2019-02-23,147.08333333333334,46,0.36220472440944884,0.5118110236220472,0.33070866141732286,0.2755905511811024,0.25196850393700787,0.37270341207349084,0.3487064116985377,0.30761154855643047,2019-02-24,0.25196850393700787,32.0,104.29166666666669
2019-02-24,104.29166666666669,32,0.25196850393700787,0.36220472440944884,0.5118110236220472,0.33070866141732286,0.2440944881889764,0.4015748031496063,0.3644544431946007,0.3076115485564304,2019-02-25,0.2677165354330709,34.0,111.375
2019-02-25,111.375,34,0.2677165354330709,0.25196850393700787,0.36220472440944884,0.5118110236220472,0.3543307086614173,0.3753280839895013,0.3655793025871766,0.3036745406824147,2019-02-26,0.4330708661417323,55.0,176.125
2019-02-26,176.125,55,0.4330708661417323,0.2677165354330709,0.25196850393700787,0.36220472440944884,0.47244094488188976,0.29396325459317585,0.3532058492688414,0.3026246719160105,2019-02-27,0.4566929133858268,58.0,185.125
2019-02-27,185.125,58,0.4566929133858268,0.4330708661417323,0.2677165354330709,0.25196850393700787,0.2755905511811024,0.31758530183727035,0.34758155230596177,0.30498687664041996,2019-02-28,0.5275590551181102,67.0,211.25
2019-02-28,211.25,67,0.5275590551181102,0.4566929133858268,0.4330708661417323,0.2677165354330709,0.33070866141732286,0.38582677165354334,0.3734533183352081,0.31286089238845144,2019-03-01,0.3858267716535433,49.0,156.20833333333334
2019-03-01,156.20833333333334,49,0.3858267716535433,0.5275590551181102,0.4566929133858268,0.4330708661417323,0.5118110236220472,0.4724409448818898,0.4015748031496063,0.32125984251968503,2019-03-02,0.2047244094488189,26.0,88.20833333333333
2019-03-02,88.20833333333333,26,0.2047244094488189,0.3858267716535433,0.5275590551181102,0.4566929133858268,0.36220472440944884,0.4566929133858267,0.38357705286839144,0.32204724409448815,2019-03-03,0.2992125984251969,38.0,122.04166666666669
2019-03-03,122.04166666666669,38,0.2992125984251969,0.2047244094488189,0.3858267716535433,0.5275590551181102,0.25196850393700787,0.37270341207349084,0.3610798650168729,0.3165354330708661,2019-03-04,0.3858267716535433,49.0,155.875
2019-03-04,155.875,49,0.3858267716535433,0.2992125984251969,0.2047244094488189,0.3858267716535433,0.2677165354330709,0.29658792650918636,0.3678290213723284,0.32099737532808403,2019-03-05,0.2125984251968504,27.0,90.04166666666667
2019-03-05,90.04166666666667,27,0.2125984251968504,0.3858267716535433,0.2992125984251969,0.2047244094488189,0.4330708661417323,0.29658792650918636,0.3847019122609674,0.3309711286089239,2019-03-06,0.4330708661417323,55.0,174.0
2019-03-06,174.0,55,0.4330708661417323,0.2125984251968504,0.3858267716535433,0.2992125984251969,0.4566929133858268,0.2992125984251968,0.3532058492688414,0.331496062992126,2019-03-07,0.4015748031496063,51.0,164.0
2019-03-07,164.0,51,0.4015748031496063,0.4330708661417323,0.2125984251968504,0.3858267716535433,0.5275590551181102,0.3438320209973753,0.34983127109111356,0.3354330708661417,2019-03-08,0.3700787401574803,47.0,150.66666666666666
2019-03-08,150.66666666666666,47,0.3700787401574803,0.4015748031496063,0.4330708661417323,0.2125984251968504,0.3858267716535433,0.3490813648293963,0.33183352080989875,0.3425196850393701,2019-03-09,0.3779527559055118,48.0,155.33333333333334
2019-03-09,155.33333333333334,48,0.3779527559055118,0.3700787401574803,0.4015748031496063,0.4330708661417323,0.2047244094488189,0.4015748031496063,0.32958380202474696,0.34750656167979,2019-03-10,0.2992125984251969,38.0,124.58333333333331
2019-03-10,124.58333333333331,38,0.2992125984251969,0.3779527559055118,0.3700787401574803,0.4015748031496063,0.2992125984251969,0.3832020997375329,0.3543307086614173,0.34776902887139105,2019-03-11,0.4409448818897638,56.0,179.29166666666666
2019-03-11,179.29166666666666,56,0.4409448818897638,0.2992125984251969,0.3779527559055118,0.3700787401574803,0.3858267716535433,0.3490813648293963,0.3543307086614173,0.34409448818897637,2019-03-12,0.3937007874015748,50.0,160.41666666666666
2019-03-12,160.41666666666666,50,0.3937007874015748,0.4409448818897638,0.2992125984251969,0.3779527559055118,0.2125984251968504,0.37270341207349084,0.3622047244094488,0.34540682414698165,2019-03-13,0.6377952755905512,81.0,254.375
2019-03-13,254.375,81,0.6377952755905512,0.3937007874015748,0.4409448818897638,0.2992125984251969,0.4330708661417323,0.3779527559055118,0.3880764904386952,0.3448818897637795,2019-03-14,0.6377952755905512,81.0,253.08333333333331
2019-03-14,253.08333333333331,81,0.6377952755905512,0.6377952755905512,0.3937007874015748,0.4409448818897638,0.4015748031496063,0.4908136482939633,0.4173228346456693,0.35118110236220473,2019-03-15,0.6456692913385826,82.0,256.8333333333333
2019-03-15,256.8333333333333,82,0.6456692913385826,0.6377952755905512,0.6377952755905512,0.3937007874015748,0.3700787401574803,0.5564304461942257,0.4510686164229471,0.3627296587926509,2019-03-16,0.6535433070866141,83.0,260.3333333333333
2019-03-16,260.3333333333333,83,0.6535433070866141,0.6456692913385826,0.6377952755905512,0.6377952755905512,0.3779527559055118,0.6404199475065616,0.49043869516310457,0.37821522309711286,2019-03-17,0.5826771653543307,74.0,232.95833333333331
2019-03-17,232.95833333333331,74,0.5826771653543307,0.6535433070866141,0.6456692913385826,0.6377952755905512,0.2992125984251969,0.6456692913385825,0.5298087739032621,0.3937007874015748,2019-03-18,0.6456692913385826,82.0,255.95833333333331
2019-03-18,255.95833333333331,82,0.6456692913385826,0.5826771653543307,0.6535433070866141,0.6456692913385826,0.4409448818897638,0.6272965879265091,0.5703037120359955,0.40341207349081365,2019-03-19,0.4881889763779528,62.0,195.5
2019-03-19,195.5,62,0.4881889763779528,0.6456692913385826,0.5826771653543307,0.6535433070866141,0.3937007874015748,0.6272965879265091,0.5995500562429695,0.41653543307086616,2019-03-20,0.3779527559055118,48.0,155.16666666666666
2019-03-20,155.16666666666666,48,0.3779527559055118,0.4881889763779528,0.6456692913385826,0.5826771653543307,0.6377952755905512,0.5721784776902886,0.6130483689538807,0.42467191601049864,2019-03-21,0.3700787401574803,47.0,150.66666666666666
2019-03-21,150.66666666666666,47,0.3700787401574803,0.3779527559055118,0.4881889763779528,0.6456692913385826,0.6377952755905512,0.5039370078740156,0.5759280089988751,0.42545931758530187,2019-03-22,0.44881889763779526,57.0,182.66666666666663
2019-03-22,182.66666666666663,57,0.44881889763779526,0.3700787401574803,0.3779527559055118,0.4881889763779528,0.6456692913385826,0.4120734908136483,0.5376827896512936,0.4220472440944882,2019-03-23,0.3937007874015748,50.0,161.125
2019-03-23,161.125,50,0.3937007874015748,0.44881889763779526,0.3700787401574803,0.3779527559055118,0.6535433070866141,0.39895013123359574,0.5095613048368953,0.4278215223097112,2019-03-24,0.6771653543307087,86.0,269.1666666666667
2019-03-24,269.1666666666667,86,0.6771653543307087,0.3937007874015748,0.44881889763779526,0.3700787401574803,0.5826771653543307,0.40419947506561676,0.4724409448818898,0.42992125984251967,2019-03-25,0.6141732283464567,78.0,245.20833333333331
2019-03-25,245.20833333333331,78,0.6141732283464567,0.6771653543307087,0.3937007874015748,0.44881889763779526,0.6456692913385826,0.5065616797900262,0.48593925759280093,0.43543307086614175,2019-03-26,0.4645669291338583,59.0,187.66666666666663
2019-03-26,187.66666666666663,59,0.4645669291338583,0.6141732283464567,0.6771653543307087,0.3937007874015748,0.4881889763779528,0.5616797900262467,0.48143982002249724,0.4438320209973753,2019-03-27,0.4409448818897638,56.0,179.41666666666666
2019-03-27,179.41666666666666,56,0.4409448818897638,0.4645669291338583,0.6141732283464567,0.6771653543307087,0.3779527559055118,0.5853018372703412,0.47806524184476945,0.4509186351706037,2019-03-28,0.5748031496062992,73.0,231.45833333333331
2019-03-28,231.45833333333331,73,0.5748031496062992,0.4409448818897638,0.4645669291338583,0.6141732283464567,0.3700787401574803,0.5065616797900262,0.4870641169853768,0.4566929133858268,2019-03-29,0.6692913385826772,85.0,267.5416666666667
2019-03-29,267.5416666666667,85,0.6692913385826772,0.5748031496062992,0.4409448818897638,0.4645669291338583,0.44881889763779526,0.49343832020997375,0.516310461192351,0.4614173228346457,2019-03-30,0.7007874015748031,89.0,279.125
2019-03-30,279.125,89,0.7007874015748031,0.6692913385826772,0.5748031496062992,0.4409448818897638,0.3937007874015748,0.5616797900262468,0.547806524184477,0.468503937007874,2019-03-31,0.7165354330708661,91.0,285.125
2019-03-31,285.125,91,0.7165354330708661,0.7007874015748031,0.6692913385826772,0.5748031496062992,0.6771653543307087,0.6482939632545932,0.591676040494938,0.4742782152230971,2019-04-01,0.4094488188976378,52.0,165.375
